arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,is_holdout,holding_days,top_n,n_veto,veto_rate,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Arm_R001_Downside,2,2026-01-13,2026-01-12,2026-01-28,2026-01-27,SW2,1,10,20,0,0.0,PRAX;HYMC;PACS;SNDK;VICR;RHLD;GLSI;STTK;RVMD;KOD;VSCO;GOLD;RGC;GLUE;NAUT;LITE;RLMD;SLS;FBRX;ZIM,PRAX;HYMC;PACS;SNDK;VICR;RHLD;GLSI;STTK;RVMD;KOD;VSCO;GOLD;RGC;GLUE;NAUT;LITE;RLMD;SLS;FBRX;ZIM,,,0.03488890291762053,0.03488890291762053,0.03488890291762053,0.0
Arm_R001_Downside,2,2026-01-28,2026-01-27,2026-02-11,2026-02-10,SW2,1,10,20,0,0.0,HYMC;GOLD;SNDK;PACS;SATL;USAS;RHLD;HL;MOVE;SKE;SLS;IBRX;HLF;TGB;PL;IAUX;EGO;STTK;PAAS;IAG,HYMC;GOLD;SNDK;PACS;SATL;USAS;RHLD;HL;MOVE;SKE;SLS;IBRX;HLF;TGB;PL;IAUX;EGO;STTK;PAAS;IAG,,,-0.07678290016804408,-0.07678290016804408,-0.07678290016804408,0.0
Arm_R001_Downside,2,2026-02-11,2026-02-10,2026-02-26,2026-02-25,SW2,1,10,20,0,0.0,HYMC;GOLD;PACS;ICHR;SLS;STTK;LITE;IAUX;IMMX;FBRX;SKE;KLIC;USAS;SNDK;SATL;HLF;PRAX;SRZN;STRO;SNCY,HYMC;GOLD;PACS;ICHR;SLS;STTK;LITE;IAUX;IMMX;FBRX;SKE;KLIC;USAS;SNDK;SATL;HLF;PRAX;SRZN;STRO;SNCY,,,0.08823855525969673,0.08823855525969673,0.08823855525969673,0.0
Arm_R001_Downside,2,2026-02-26,2026-02-25,2026-03-12,2026-03-11,SW2,1,10,20,1,0.05,IBRX;ICHR;GOLD;SLS;SNDK;LITE;VICR;STRO;USAS;PL;FET;SRZN;SKE;IMMX;STTK;SATL;ENTG;STKL;FEIM;VIAV,ICHR;GOLD;SLS;SNDK;LITE;VICR;STRO;USAS;PL;FET;SRZN;SKE;IMMX;STTK;SATL;ENTG;STKL;FEIM;VIAV;LASR,IBRX,LASR,0.0030066229614546572,0.014787405149639152,0.014762405149639151,2.5e-05
Arm_R001_Downside,2,2026-03-12,2026-03-11,2026-03-26,2026-03-25,SW2,1,10,20,0,0.0,HYMC;STRO;SNDK;SLS;SOC;ICHR;GLSI;PL;STTK;VG;ZURA;OCGN;VICR;LINC;LITE;ENLT;TNGX;LASR;STKL;KOS,HYMC;STRO;SNDK;SLS;SOC;ICHR;GLSI;PL;STTK;VG;ZURA;OCGN;VICR;LINC;LITE;ENLT;TNGX;LASR;STKL;KOS,,,0.057051178767128764,0.057051178767128764,0.057051178767128764,0.0
Arm_R001_Downside,2,2026-03-26,2026-03-25,2026-04-10,2026-04-09,SW2,1,10,20,0,0.0,IBRX;SATL;SNDK;KOS;VG;TNGX;STRO;ELVN;VIAV;STTK;VAL;LITE;NAUT;PBF;EGY;REI;RYAM;PARR;LINC;STKL,IBRX;SATL;SNDK;KOS;VG;TNGX;STRO;ELVN;VIAV;STTK;VAL;LITE;NAUT;PBF;EGY;REI;RYAM;PARR;LINC;STKL,,,-0.006408985226165885,-0.006408985226165885,-0.006408985226165885,0.0
Arm_R001_Downside,2,2026-04-10,2026-04-09,2026-04-24,2026-04-23,SW2,1,10,20,0,0.0,KOS;VIAV;LITE;SNDK;ICHR;STRO;SATL;MOD;ELVN;POWL;IMMX;RLAY;TH;VAL;TNGX;VRT;TOYO;KGS;STKL;MTZ,KOS;VIAV;LITE;SNDK;ICHR;STRO;SATL;MOD;ELVN;POWL;IMMX;RLAY;TH;VAL;TNGX;VRT;TOYO;KGS;STKL;MTZ,,,0.0638769366684357,0.0638769366684357,0.0638769366684357,0.0
Arm_R001_Downside,2,2026-04-24,2026-04-23,2026-05-08,2026-05-07,SW2,1,10,20,0,0.0,VIAV;LITE;STRO;TNGX;MRVL;ICHR;KOS;RLAY;FBYD;OBE;SNDK;MXL;IMMX;STTK;TH;PARR;POWL;KODK;VRT;STM,VIAV;LITE;STRO;TNGX;MRVL;ICHR;KOS;RLAY;FBYD;OBE;SNDK;MXL;IMMX;STTK;TH;PARR;POWL;KODK;VRT;STM,,,0.06456736797027099,0.06456736797027099,0.06456736797027099,0.0
Arm_R001_Downside,2,2026-05-08,2026-05-07,2026-05-22,2026-05-21,SW2,1,10,20,0,0.0,MXL;STRO;SNDK;ICHR;PENG;TH;NBIS;FLEX;FBYD;MRVL;KOPN;STM;STRL;VIAV;KODK;VECO;KOS;SITM;PRAA;TNGX,MXL;STRO;SNDK;ICHR;PENG;TH;NBIS;FLEX;FBYD;MRVL;KOPN;STM;STRL;VIAV;KODK;VECO;KOS;SITM;PRAA;TNGX,,,0.01536004929645512,0.01536004929645512,0.01536004929645512,0.0
Arm_R001_Downside,2,2026-05-22,2026-05-21,2026-06-08,2026-06-05,SW2,1,10,20,0,0.0,FBYD;FCEL;MOVE;SATL;TH;PENG;MRVL;SNDK;VSH;VPG;KOPN;POET;SPIR;NBIS;HYLN;FLEX;VECO;STM;PLUG;PAYS,FBYD;FCEL;MOVE;SATL;TH;PENG;MRVL;SNDK;VSH;VPG;KOPN;POET;SPIR;NBIS;HYLN;FLEX;VECO;STM;PLUG;PAYS,,,0.0020566960494184786,0.0020566960494184786,0.0020566960494184786,0.0
Arm_R001_Downside,2,2026-06-08,2026-06-05,2026-06-23,2026-06-22,SW2,1,10,20,5,0.25,MXL;VSH;HYLN;PENG;MRVL;VPG;SNDK;FLEX;KOPN;NBIS;HUT;STM;PCT;FCEL;SANM;FBYD;SATL;TOYO;STRL;HPP,MXL;HYLN;VPG;SNDK;FLEX;KOPN;NBIS;HUT;STM;PCT;FBYD;SATL;TOYO;STRL;HPP;TH;RXO;VECO;GEO;WEST,FCEL;MRVL;PENG;SANM;VSH,GEO;RXO;TH;VECO;WEST,0.05474203122250056,0.057783680426580684,0.057658680426580684,0.000125
Arm_R001_Downside,2,2026-06-23,2026-06-22,2026-07-08,2026-07-07,SW2,1,10,20,0,0.0,MXL;VSH;HYLN;VPG;SNDK;STM;HPP;VECO;NBIS;FLEX;NVTS;SMTC;HIVE;HUT;WEST;TH;LQDA;PAYS;FBYD;SITM,MXL;VSH;HYLN;VPG;SNDK;STM;HPP;VECO;NBIS;FLEX;NVTS;SMTC;HIVE;HUT;WEST;TH;LQDA;PAYS;FBYD;SITM,,,-0.22255345055516598,-0.22255345055516598,-0.22255345055516598,0.0
Arm_R001_Downside,3,2021-10-22,2021-10-21,2021-11-05,2021-11-04,TRAIN,0,10,20,0,0.0,UPST;RSI;HUT;LEU;ENTA;SPSC;LC;SITM;LAC;PBT;KOS;PCTY;TIPT;UROY;HRI;MNDY;WFRD;GDYN;HRMY;LQDA,UPST;RSI;HUT;LEU;ENTA;SPSC;LC;SITM;LAC;PBT;KOS;PCTY;TIPT;UROY;HRI;MNDY;WFRD;GDYN;HRMY;LQDA,,,0.06625831562837436,0.06625831562837436,0.06625831562837436,0.0
Arm_R001_Downside,3,2021-11-05,2021-11-04,2021-11-19,2021-11-18,TRAIN,0,10,20,0,0.0,LEU;UPST;ENTA;WFRD;SM;ENVX;LAC;HUT;LQDA;UUUU;UROY;LOB;PBT;HRI;STGW;HRMY;IFS;KOS;TIPT;LC,LEU;UPST;ENTA;WFRD;SM;ENVX;LAC;HUT;LQDA;UUUU;UROY;LOB;PBT;HRI;STGW;HRMY;IFS;KOS;TIPT;LC,,,-0.04391069145354179,-0.04391069145354179,-0.04391069145354179,0.0
Arm_R001_Downside,3,2021-11-19,2021-11-18,2021-12-06,2021-12-03,TRAIN,0,10,20,0,0.0,ENVX;LEU;SM;WFRD;UUUU;ENTA;REAX;LCID;LAC;LOB;PBT;RRC;UROY;LQDA;WD;RSI;MTDR;ZS;GEL;LSCC,ENVX;LEU;SM;WFRD;UUUU;ENTA;REAX;LCID;LAC;LOB;PBT;RRC;UROY;LQDA;WD;RSI;MTDR;ZS;GEL;LSCC,,,-0.13519694457012577,-0.13519694457012577,-0.13519694457012577,0.0
Arm_R001_Downside,3,2021-12-06,2021-12-03,2021-12-20,2021-12-17,TRAIN,0,10,20,2,0.1,REAX;LCID;PBT;ENVX;WFRD;LOB;WD;VRDN;MLI;FMAO;TGLS;VET;MRVL;FIX;ECPG;RUSHA;SMP;KFRC;VG;FLR,REAX;LCID;PBT;WFRD;WD;VRDN;MLI;FMAO;TGLS;VET;MRVL;FIX;ECPG;RUSHA;SMP;KFRC;VG;FLR;STC;HIFS,ENVX;LOB,HIFS;STC,-0.02712486707620846,-0.01604693256472963,-0.016096932564729632,5e-05
Arm_R001_Downside,3,2021-12-20,2021-12-17,2022-01-04,2022-01-03,TRAIN,0,10,20,0,0.0,REAX;FLR;PBT;VRDN;MLI;IMKTA;FMAO;LAND;FIX;HPK;UVE;ICL;REXR;ROG;SLAB;LEGH;EGP;LQDA;IBKR;JXN,REAX;FLR;PBT;VRDN;MLI;IMKTA;FMAO;LAND;FIX;HPK;UVE;ICL;REXR;ROG;SLAB;LEGH;EGP;LQDA;IBKR;JXN,,,0.05569868095273482,0.05569868095273482,0.05569868095273482,0.0
Arm_R001_Downside,3,2022-01-04,2022-01-03,2022-01-19,2022-01-18,TRAIN,0,10,20,0,0.0,REAX;LQDA;MGTX;REXR;LAND;PBT;JXN;MXL;FLR;FMAO;KRUS;SLAB;NVMI;MRVL;EGP;LEGH;MLI;PI;VALU;VECO,REAX;LQDA;MGTX;REXR;LAND;PBT;JXN;MXL;FLR;FMAO;KRUS;SLAB;NVMI;MRVL;EGP;LEGH;MLI;PI;VALU;VECO,,,-0.08032181546361541,-0.08032181546361541,-0.08032181546361541,0.0
Arm_R001_Downside,3,2022-01-19,2022-01-18,2022-02-02,2022-02-01,TRAIN,0,10,20,1,0.05,PBT;HPK;VALU;EPC;UVE;LQDA;FMAO;LAND;JXN;NUS;RGC;ECPG;LEGH;MKC.V;ROG;PLAB;VET;REAX;ICL;NXRT,PBT;HPK;VALU;EPC;UVE;LQDA;FMAO;LAND;JXN;NUS;RGC;ECPG;LEGH;MKC.V;ROG;VET;REAX;ICL;NXRT;PI,PLAB,PI,-0.03343697373689293,-0.0359736142885356,-0.035998614288535596,2.5e-05
Arm_R001_Downside,3,2022-02-02,2022-02-01,2022-02-16,2022-02-15,TRAIN,0,10,20,0,0.0,VALU;RGC;PBT;EGY;MKC.V;VET;KEN;LAND;NUS;LEGH;JXN;FMAO;IMO;ECPG;VG;MUSA;LQDA;LAUR;GLP;FLO,VALU;RGC;PBT;EGY;MKC.V;VET;KEN;LAND;NUS;LEGH;JXN;FMAO;IMO;ECPG;VG;MUSA;LQDA;LAUR;GLP;FLO,,,0.023172323979754016,0.023172323979754016,0.023172323979754016,0.0
Arm_R001_Downside,3,2022-02-16,2022-02-15,2022-03-03,2022-03-02,TRAIN,0,10,20,0,0.0,VET;RES;PBT;ZIM;SBLK;KEN;HPK;PDS;FMAO;EGY;IFS;MIRM;HESM;VALU;GLP;IMO;VIRT;ECPG;MSBI;GNK,VET;RES;PBT;ZIM;SBLK;KEN;HPK;PDS;FMAO;EGY;IFS;MIRM;HESM;VALU;GLP;IMO;VIRT;ECPG;MSBI;GNK,,,0.03678880753335919,0.03678880753335919,0.03678880753335919,0.0
Arm_R001_Downside,3,2022-03-03,2022-03-02,2022-03-17,2022-03-16,TRAIN,0,10,20,0,0.0,RES;VET;EGY;HP;PDS;LNTH;GLNG;HNRG;REPX;HPK;NBR;IMO;VNOM;MIRM;HESM;PFGC;VALU;PLAY;HWKN;PCRX,RES;VET;EGY;HP;PDS;LNTH;GLNG;HNRG;REPX;HPK;NBR;IMO;VNOM;MIRM;HESM;PFGC;VALU;PLAY;HWKN;PCRX,,,-0.03564172251491744,-0.03564172251491744,-0.03564172251491744,0.0
Arm_R001_Downside,3,2022-03-17,2022-03-16,2022-03-31,2022-03-30,TRAIN,0,10,20,1,0.05,RES;ZIM;VET;LNTH;PDS;HP;GLNG;PANL;EGY;KEN;RGLD;TH;KOS;MIRM;PBF;IFS;WEX;HQY;VNOM;HNRG,RES;ZIM;VET;LNTH;PDS;HP;GLNG;PANL;KEN;RGLD;TH;KOS;MIRM;PBF;IFS;WEX;HQY;VNOM;HNRG;FET,EGY,FET,0.07041844656549874,0.05981329718684677,0.05978829718684677,2.5e-05
Arm_R001_Downside,3,2022-03-31,2022-03-30,2022-04-14,2022-04-13,TRAIN,0,10,20,0,0.0,RES;GLNG;PDS;HP;EGY;KOS;NBR;LNTH;STNG;PBF;REI;VET;HQY;RRC;MUR;IMO;PANL;GNK;HLX;VAL,RES;GLNG;PDS;HP;EGY;KOS;NBR;LNTH;STNG;PBF;REI;VET;HQY;RRC;MUR;IMO;PANL;GNK;HLX;VAL,,,0.05795834508690565,0.05795834508690565,0.05795834508690565,0.0
Arm_R001_Downside,3,2022-04-14,2022-04-13,2022-04-29,2022-04-28,TRAIN,0,10,20,0,0.0,RES;PDS;LNTH;GLNG;STNG;GOGO;PRCT;HP;EGY;NBR;HNRG;NTR;VALU;KOS;RGLD;TH;RRC;SSRM;MIRM;NVGS,RES;PDS;LNTH;GLNG;STNG;GOGO;PRCT;HP;EGY;NBR;HNRG;NTR;VALU;KOS;RGLD;TH;RRC;SSRM;MIRM;NVGS,,,-0.0926699321209271,-0.0926699321209271,-0.0926699321209271,0.0
Arm_R001_Downside,3,2022-04-29,2022-04-28,2022-05-13,2022-05-12,TRAIN,0,10,20,0,0.0,LNTH;STNG;PRCT;TH;RES;HP;REI;PBF;SAIL;GLNG;PDS;RRC;NAT;SLVM;KOS;TNK;NTR;NVGS;HNRG;NC,LNTH;STNG;PRCT;TH;RES;HP;REI;PBF;SAIL;GLNG;PDS;RRC;NAT;SLVM;KOS;TNK;NTR;NVGS;HNRG;NC,,,-0.06437326686441738,-0.06437326686441738,-0.06437326686441738,0.0
Arm_R001_Downside,3,2022-05-13,2022-05-12,2022-05-27,2022-05-26,TRAIN,0,10,20,0,0.0,LNTH;TH;STNG;NC;MYE;VHI;SAIL;MUSA;GLNG;LPG;PRCT;HURN;TMDX;TNK;GOGO;PBF;GO;ULH;NVGS;VAL,LNTH;TH;STNG;NC;MYE;VHI;SAIL;MUSA;GLNG;LPG;PRCT;HURN;TMDX;TNK;GOGO;PBF;GO;ULH;NVGS;VAL,,,0.10312917222345055,0.10312917222345055,0.10312917222345055,0.0
Arm_R001_Downside,3,2022-05-27,2022-05-26,2022-06-13,2022-06-10,TRAIN,0,10,20,0,0.0,VHI;STNG;NC;PBF;TH;MNKD;HYMC;MYE;SAIL;KOS;VAL;RRC;ULH;VMD;MUSA;PPC;PRCT;HP;UTHR;TNK,VHI;STNG;NC;PBF;TH;MNKD;HYMC;MYE;SAIL;KOS;VAL;RRC;ULH;VMD;MUSA;PPC;PRCT;HP;UTHR;TNK,,,0.006220651525005201,0.006220651525005201,0.006220651525005201,0.0
Arm_R001_Downside,3,2022-06-13,2022-06-10,2022-06-28,2022-06-27,TRAIN,0,10,20,0,0.0,STNG;HNRG;PBT;PBF;HPK;TNK;GDYN;VHI;NC;PARR;ELA;STKL;SAIL;PRCT;HRB;GO;ULH;OBE;SU;SLVM,STNG;HNRG;PBT;PBF;HPK;TNK;GDYN;VHI;NC;PARR;ELA;STKL;SAIL;PRCT;HRB;GO;ULH;OBE;SU;SLVM,,,-0.1024490584160284,-0.1024490584160284,-0.1024490584160284,0.0
Arm_R001_Downside,3,2022-06-28,2022-06-27,2022-07-13,2022-07-12,TRAIN,0,10,20,0,0.0,STNG;HURN;ELA;UTHR;VHI;PPC;GDYN;PBF;HRB;STKL;GO;ULH;POST;NWPX;TNK;GNE;PARR;MUSA;UTL;SAIL,STNG;HURN;ELA;UTHR;VHI;PPC;GDYN;PBF;HRB;STKL;GO;ULH;POST;NWPX;TNK;GNE;PARR;MUSA;UTL;SAIL,,,-0.028097112666943185,-0.028097112666943185,-0.028097112666943185,0.0
Arm_R001_Downside,3,2022-07-13,2022-07-12,2022-07-27,2022-07-26,TRAIN,0,10,20,0,0.0,ELA;RGC;TH;ULH;VHI;STNG;HRB;STKL;TRDA;UTHR;MOD;GFF;GNE;VIR;IMMX;VMD;HNRG;IDYA;HURN;FOLD,ELA;RGC;TH;ULH;VHI;STNG;HRB;STKL;TRDA;UTHR;MOD;GFF;GNE;VIR;IMMX;VMD;HNRG;IDYA;HURN;FOLD,,,0.029485007025735775,0.029485007025735775,0.029485007025735775,0.0
Arm_R001_Downside,3,2022-07-27,2022-07-26,2022-08-10,2022-08-09,TRAIN,0,10,20,0,0.0,TH;STNG;VHI;SKYT;VMD;MOD;YMM;TMDX;TRDA;ULH;IDYA;STKL;GFF;NSSC;HNRG;HRB;KOD;SPXC;GO;PKOH,TH;STNG;VHI;SKYT;VMD;MOD;YMM;TMDX;TRDA;ULH;IDYA;STKL;GFF;NSSC;HNRG;HRB;KOD;SPXC;GO;PKOH,,,0.04136776224213268,0.04136776224213268,0.04136776224213268,0.0
Arm_R001_Downside,3,2022-08-10,2022-08-09,2022-08-24,2022-08-23,TRAIN,0,10,20,0,0.0,SKYT;KRUS;PI;MOD;PBYI;HIMS;FOLD;SRPT;KOD;RBLX;HRB;ULH;TNK;ENVX;LEU;ELF;RGEN;TMDX;STNG;SNDX,SKYT;KRUS;PI;MOD;PBYI;HIMS;FOLD;SRPT;KOD;RBLX;HRB;ULH;TNK;ENVX;LEU;ELF;RGEN;TMDX;STNG;SNDX,,,0.007968267943363718,0.007968267943363718,0.007968267943363718,0.0
Arm_R001_Downside,3,2022-08-24,2022-08-23,2022-09-08,2022-09-07,TRAIN,0,10,20,0,0.0,SKYT;KRUS;PAYS;TH;PI;KYMR;ENVX;TRDA;ELF;MOD;KALV;SNDX;NUVL;ENTA;FLNC;HIMS;LQDA;GLBE;GERN;NSSC,SKYT;KRUS;PAYS;TH;PI;KYMR;ENVX;TRDA;ELF;MOD;KALV;SNDX;NUVL;ENTA;FLNC;HIMS;LQDA;GLBE;GERN;NSSC,,,-0.03713377139647184,-0.03713377139647184,-0.03713377139647184,0.0
Arm_R001_Downside,3,2022-09-08,2022-09-07,2022-09-22,2022-09-21,TRAIN,0,10,20,0,0.0,KALV;TMDX;GERN;SRPT;RIGL;RLMD;NUVL;PI;FLNC;ELF;NSSC;HIMS;KRUS;PAYS;TH;VRDN;PRAX;KYMR;ENTA;VITL,KALV;TMDX;GERN;SRPT;RIGL;RLMD;NUVL;PI;FLNC;ELF;NSSC;HIMS;KRUS;PAYS;TH;VRDN;PRAX;KYMR;ENTA;VITL,,,-0.07956931050657598,-0.07956931050657598,-0.07956931050657598,0.0
Arm_R001_Downside,3,2022-09-22,2022-09-21,2022-10-06,2022-10-05,TRAIN,0,10,20,0,0.0,TH;IMRX;TNK;PI;GERN;PAYS;ENVX;SRPT;NAT;ELF;VERA;NSSC;HLIT;FLNC;KFS;RLMD;ROAD;RYAM;VRDN;PLMR,TH;IMRX;TNK;PI;GERN;PAYS;ENVX;SRPT;NAT;ELF;VERA;NSSC;HLIT;FLNC;KFS;RLMD;ROAD;RYAM;VRDN;PLMR,,,-0.045560746942532114,-0.045560746942532114,-0.045560746942532114,0.0
Arm_R001_Downside,3,2022-10-06,2022-10-05,2022-10-20,2022-10-19,TRAIN,0,10,20,0,0.0,RLMD;ENVX;WFRD;TNK;GENI;PLMR;IMRX;HLIT;WEAV;TH;RRX;MUR;HROW;LPLA;SRPT;PEN;LNG;HUBB;RBC;VRDN,RLMD;ENVX;WFRD;TNK;GENI;PLMR;IMRX;HLIT;WEAV;TH;RRX;MUR;HROW;LPLA;SRPT;PEN;LNG;HUBB;RBC;VRDN,,,-0.1007024729576695,-0.1007024729576695,-0.1007024729576695,0.0
Arm_R001_Downside,3,2022-10-20,2022-10-19,2022-11-03,2022-11-02,TRAIN,0,10,20,0,0.0,WFRD;HLX;TNK;NC;PBF;NTNX;LRMR;PLMR;HROW;MUR;HLIT;IMRX;TNGX;IBKR;RBC;VERX;GENI;UNM;TK;ICFI,WFRD;HLX;TNK;NC;PBF;NTNX;LRMR;PLMR;HROW;MUR;HLIT;IMRX;TNGX;IBKR;RBC;VERX;GENI;UNM;TK;ICFI,,,0.062267230642645874,0.062267230642645874,0.062267230642645874,0.0
Arm_R001_Downside,3,2022-11-03,2022-11-02,2022-11-17,2022-11-16,TRAIN,0,10,20,0,0.0,WFRD;TRDA;HROW;IMRX;LRMR;HLX;LMB;MUR;RBC;TNGX;SPNT;PBF;HFWA;MNPR;NTNX;TNK;HQY;IBKR;UNM;NUVL,WFRD;TRDA;HROW;IMRX;LRMR;HLX;LMB;MUR;RBC;TNGX;SPNT;PBF;HFWA;MNPR;NTNX;TNK;HQY;IBKR;UNM;NUVL,,,-0.07059421628320857,-0.07059421628320857,-0.07059421628320857,0.0
Arm_R001_Downside,3,2022-11-17,2022-11-16,2022-12-02,2022-12-01,TRAIN,0,10,20,0,0.0,FDMT;WFRD;IDYA;IBEX;HLX;NUVL;MUX;RBC;ELF;NTNX;RMBS;EME;TNGX;VAL;USLM;RNGR;SANM;LOPE;HFWA;TR,FDMT;WFRD;IDYA;IBEX;HLX;NUVL;MUX;RBC;ELF;NTNX;RMBS;EME;TNGX;VAL;USLM;RNGR;SANM;LOPE;HFWA;TR,,,0.030478788500844824,0.030478788500844824,0.030478788500844824,0.0
Arm_R001_Downside,3,2022-12-02,2022-12-01,2022-12-16,2022-12-15,TRAIN,0,10,20,0,0.0,IDYA;RMBS;IAG;PACB;TNGX;IBEX;MUX;IAUX;NUVL;SANM;ROIV;RYAM;WFRD;OBT;GLSI;LOPE;HNRG;USLM;LMB;YEXT,IDYA;RMBS;IAG;PACB;TNGX;IBEX;MUX;IAUX;NUVL;SANM;ROIV;RYAM;WFRD;OBT;GLSI;LOPE;HNRG;USLM;LMB;YEXT,,,-0.045708914619384027,-0.045708914619384027,-0.045708914619384027,0.0
Arm_R001_Downside,3,2022-12-16,2022-12-15,2023-01-03,2022-12-30,TRAIN,0,10,20,0,0.0,ROIV;FDMT;TNGX;MSC;PBYI;IBEX;RMBS;RYAM;POWL;REPL;HNRG;PBI;KNSA;KOP;IDYA;ELF;IAUX;TIPT;USLM;SLVM,ROIV;FDMT;TNGX;MSC;PBYI;IBEX;RMBS;RYAM;POWL;REPL;HNRG;PBI;KNSA;KOP;IDYA;ELF;IAUX;TIPT;USLM;SLVM,,,-0.005661518420141617,-0.005661518420141617,-0.005661518420141617,0.0
Arm_R001_Downside,3,2023-01-03,2022-12-30,2023-01-18,2023-01-17,SW1,1,10,20,0,0.0,VKTX;RYAM;ROIV;MSC;TNGX;IAG;HLX;MNKD;POWL;RIG;WFRD;GNW;PCVX;HNRG;PBI;STRL;EPAC;REPL;PBT;ELF,VKTX;RYAM;ROIV;MSC;TNGX;IAG;HLX;MNKD;POWL;RIG;WFRD;GNW;PCVX;HNRG;PBI;STRL;EPAC;REPL;PBT;ELF,,,0.02728992791454275,0.02728992791454275,0.02728992791454275,0.0
Arm_R001_Downside,3,2023-01-18,2023-01-17,2023-02-01,2023-01-31,SW1,1,10,20,0,0.0,MSC;IAG;FDMT;PRAX;MTRX;ROIV;RIG;VKTX;VRDN;HLX;POWL;WFRD;MUX;LTH;RIGL;PBYI;PPTA;RYAM;HIMS;FOR,MSC;IAG;FDMT;PRAX;MTRX;ROIV;RIG;VKTX;VRDN;HLX;POWL;WFRD;MUX;LTH;RIGL;PBYI;PPTA;RYAM;HIMS;FOR,,,0.004584836140308168,0.004584836140308168,0.004584836140308168,0.0
Arm_R001_Downside,3,2023-02-01,2023-01-31,2023-02-15,2023-02-14,SW1,1,10,20,0,0.0,MSC;PRAX;IMMX;GLSI;TGTX;FDMT;RIGL;IAG;VRDN;LTH;RIG;HIMS;EGO;VKTX;PBYI;MUX;MTRX;PATK;POWL;MNKD,MSC;PRAX;IMMX;GLSI;TGTX;FDMT;RIGL;IAG;VRDN;LTH;RIG;HIMS;EGO;VKTX;PBYI;MUX;MTRX;PATK;POWL;MNKD,,,-0.010369722191136441,-0.010369722191136441,-0.010369722191136441,0.0
Arm_R001_Downside,3,2023-02-15,2023-02-14,2023-03-02,2023-03-01,SW1,1,10,20,0,0.0,MSC;STTK;VKTX;PRCH;MLTX;TGTX;LRMR;IMMX;RIGL;POWL;RIG;WFRD;GLSI;HIMS;OCUL;VRDN;LTH;RPD;KD;THC,MSC;STTK;VKTX;PRCH;MLTX;TGTX;LRMR;IMMX;RIGL;POWL;RIG;WFRD;GLSI;HIMS;OCUL;VRDN;LTH;RPD;KD;THC,,,-0.042758422472810344,-0.042758422472810344,-0.042758422472810344,0.0
Arm_R001_Downside,3,2023-03-02,2023-03-01,2023-03-16,2023-03-15,SW1,1,10,20,0,0.0,MSC;VKTX;MLTX;MTW;STTK;HIMS;RIGL;OCUL;POWL;LRMR;SKYH;UVE;RIG;RBBN;PHVS;WFRD;HROW;TGTX;ROG;GHM,MSC;VKTX;MLTX;MTW;STTK;HIMS;RIGL;OCUL;POWL;LRMR;SKYH;UVE;RIG;RBBN;PHVS;WFRD;HROW;TGTX;ROG;GHM,,,-0.10122344569652102,-0.10122344569652102,-0.10122344569652102,0.0
Arm_R001_Downside,3,2023-03-16,2023-03-15,2023-03-30,2023-03-29,SW1,1,10,20,0,0.0,VKTX;SKYH;MLTX;SOPH;UVE;HRTG;MTW;PPTA;SPOT;SRZN;IDCC;OCUL;HY;HROW;YEXT;NSIT;GHM;SSTK;PAR;SLNO,VKTX;SKYH;MLTX;SOPH;UVE;HRTG;MTW;PPTA;SPOT;SRZN;IDCC;OCUL;HY;HROW;YEXT;NSIT;GHM;SSTK;PAR;SLNO,,,0.02241808502396221,0.02241808502396221,0.02241808502396221,0.0
Arm_R001_Downside,3,2023-03-30,2023-03-29,2023-04-14,2023-04-13,SW1,1,10,20,0,0.0,SKYH;MLTX;NVTS;HY;IMRX;MSTR;MTW;SPOT;HIVE;OCUL;UVE;HUT;RELY;LNTH;PERI;PDFS;LFST;MYGN;PLPC;IMNM,SKYH;MLTX;NVTS;HY;IMRX;MSTR;MTW;SPOT;HIVE;OCUL;UVE;HUT;RELY;LNTH;PERI;PDFS;LFST;MYGN;PLPC;IMNM,,,0.028502651318244403,0.028502651318244403,0.028502651318244403,0.0
Arm_R001_Downside,3,2023-04-14,2023-04-13,2023-04-28,2023-04-27,SW1,1,10,20,0,0.0,IMRX;ELF;RIOT;VERX;LNTH;PPTA;VKTX;HY;MG;SPOT;SPNT;MLTX;LMB;UVE;RELY;SOUN;STVN;HROW;RDNT;ENVX,IMRX;ELF;RIOT;VERX;LNTH;PPTA;VKTX;HY;MG;SPOT;SPNT;MLTX;LMB;UVE;RELY;SOUN;STVN;HROW;RDNT;ENVX,,,-0.03626442465252533,-0.03626442465252533,-0.03626442465252533,0.0
Arm_R001_Downside,3,2023-04-28,2023-04-27,2023-05-12,2023-05-11,SW1,1,10,20,0,0.0,IMRX;VKTX;ELF;HROW;HY;MLTX;MG;LNTH;RIOT;UVE;VERX;PLPC;RDNT;MLP;THC;PLSE;TGTX;GHM;RELY;HIMS,IMRX;VKTX;ELF;HROW;HY;MLTX;MG;LNTH;RIOT;UVE;VERX;PLPC;RDNT;MLP;THC;PLSE;TGTX;GHM;RELY;HIMS,,,0.020488904853519577,0.020488904853519577,0.020488904853519577,0.0
