arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,is_holdout,holding_days,top_n,n_veto,veto_rate,n_spc_blocked_pool,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Arm_A_1.00,0,2020-08-31,2020-08-28,2020-09-15,2020-09-14,TRAIN,0,10,20,4,0.2,0,RPRX;RUN;PLUG;SOHU;SITM;PBI;JAN;LAD;TGB;LE;GOGO;NVAX;LINC;REZI;SAIL;HL;LMB;W;PACB;LB,SITM;PBI;JAN;LAD;TGB;LE;GOGO;NVAX;LINC;REZI;SAIL;HL;LMB;W;PACB;LB;SAH;PINS;YETI;PFSI,PLUG;RPRX;RUN;SOHU,PFSI;PINS;SAH;YETI,0.017900301698866656,0.025173005949925137,0.025073005949925137,0.0001
Arm_A_1.00,0,2020-09-15,2020-09-14,2020-09-29,2020-09-28,TRAIN,0,10,20,2,0.1,0,RUN;GOGO;TGB;LMB;FBRX;PLUG;PACB;PENN;HL;LAD;SOHU;KURA;SAIL;LB;LAC;PBI;LOB;NVAX;SAM;IESC,TGB;LMB;FBRX;PLUG;PACB;PENN;HL;LAD;SOHU;KURA;SAIL;LB;LAC;PBI;LOB;NVAX;SAM;IESC;SITM;RH,GOGO;RUN,RH;SITM,0.053257292512538155,0.051254538434128236,0.051204538434128234,5e-05
Arm_A_1.00,0,2020-09-29,2020-09-28,2020-10-13,2020-10-12,TRAIN,0,10,20,4,0.2,0,RUN;FBRX;PACB;LMB;GOGO;PENN;LB;GME;KURA;NVCR;TGB;FLGT;ZG;Z;LE;LOB;PBI;PINS;SAM;ZM,LMB;PENN;LB;GME;KURA;NVCR;TGB;FLGT;ZG;Z;LE;LOB;PBI;PINS;SAM;ZM;LAC;SITM;SOHU;TOL,FBRX;GOGO;PACB;RUN,LAC;SITM;SOHU;TOL,0.05344935321367189,0.0691747105780868,0.0690747105780868,0.0001
Arm_A_1.00,0,2020-10-13,2020-10-12,2020-10-27,2020-10-26,TRAIN,0,10,20,4,0.2,0,PACB;LMB;GOGO;FBRX;NVCR;GME;LOB;LQDT;PBI;KURA;LAC;SPT;SITM;HVT;ZG;Z;PLUG;STKL;PENN;IESC,LMB;NVCR;LOB;LQDT;PBI;KURA;LAC;SPT;SITM;HVT;ZG;Z;PLUG;STKL;PENN;IESC;TGB;ZM;IBP;LB,FBRX;GME;GOGO;PACB,IBP;LB;TGB;ZM,-0.05944954492717165,-0.053034601640019274,-0.05313460164001928,0.0001
Arm_A_1.00,0,2020-10-27,2020-10-26,2020-11-10,2020-11-09,TRAIN,0,10,20,3,0.15,0,PACB;GME;GOGO;LMB;PBI;KOD;LOB;KURA;PINS;NVCR;REPL;ZM;HVT;SNAP;SITM;LE;STRL;LQDT;KTB;RRR,LMB;PBI;KOD;LOB;KURA;PINS;NVCR;REPL;ZM;HVT;SNAP;SITM;LE;STRL;LQDT;KTB;RRR;SPT;GNW;GLP,GME;GOGO;PACB,GLP;GNW;SPT,0.023085945181092103,0.038970759674263736,0.03889575967426374,7.500000000000001e-05
Arm_A_1.00,0,2020-11-10,2020-11-09,2020-11-24,2020-11-23,TRAIN,0,10,20,1,0.05,0,PACB;KOD;LOB;SRRK;GME;GOGO;KURA;LMB;STRO;SNAP;PLUG;UPWK;NVCR;STAA;PCTY;KTB;LRMR;LE;VCEL;REPL,PACB;KOD;LOB;GME;GOGO;KURA;LMB;STRO;SNAP;PLUG;UPWK;NVCR;STAA;PCTY;KTB;LRMR;LE;VCEL;REPL;SLM,SRRK,SLM,0.09190314317186885,0.09434737310718841,0.09432237310718841,2.5e-05
Arm_A_1.00,0,2020-11-24,2020-11-23,2020-12-09,2020-12-08,TRAIN,0,10,20,2,0.1,0,KOD;LOB;PACB;UPWK;FCEL;LMB;KTB;GIII;GME;SNAP;MGNI;PLUG;MNKD;PINS;STAA;STRT;PKOH;REPL;LE;NVCR,KOD;LOB;PACB;UPWK;LMB;KTB;GIII;SNAP;MGNI;PLUG;MNKD;PINS;STAA;STRT;PKOH;REPL;LE;NVCR;VC;SRRK,FCEL;GME,SRRK;VC,0.0768364809805979,0.07499715865903137,0.07494715865903137,5e-05
Arm_A_1.00,0,2020-12-09,2020-12-08,2020-12-23,2020-12-22,TRAIN,0,10,20,6,0.3,0,PACB;MGNI;FCEL;RIOT;KOD;STRT;SM;NTLA;OCUL;PLUG;PKOH;IBEX;UPWK;GME;VCYT;SNAP;FLR;NBR;KTB;RARE,KOD;STRT;NTLA;OCUL;PLUG;PKOH;IBEX;UPWK;VCYT;SNAP;FLR;NBR;KTB;RARE;PINS;PHR;MSTR;RBBN;LOB;SKT,FCEL;GME;MGNI;PACB;RIOT;SM,LOB;MSTR;PHR;PINS;RBBN;SKT,0.10061067604654403,0.05111889687786932,0.050968896877869325,0.00015000000000000001
Arm_A_1.00,0,2020-12-23,2020-12-22,2021-01-08,2021-01-07,TRAIN,0,10,20,15,0.75,0,MGNI;RIOT;FCEL;PLUG;NTLA;PACB;KOD;STRT;LEU;OCUL;LQDT;PGEN;SLDB;KYMR;SM;UPWK;GEVO;JOE;EEX;LSPD,KYMR;UPWK;JOE;EEX;LSPD;RARE;LMND;NBR;RIG;MSTR;UUUU;PHR;LOB;TGTX;SNAP;VC;PERI;RCKT;MOD;STRO,FCEL;GEVO;KOD;LEU;LQDT;MGNI;NTLA;OCUL;PACB;PGEN;PLUG;RIOT;SLDB;SM;STRT,LMND;LOB;MOD;MSTR;NBR;PERI;PHR;RARE;RCKT;RIG;SNAP;STRO;TGTX;UUUU;VC,0.09206132849738247,0.06619296135644766,0.06581796135644766,0.000375
Arm_A_1.00,0,2021-01-08,2021-01-07,2021-01-25,2021-01-22,TRAIN,0,10,20,11,0.55,0,RIOT;FCEL;SM;GEVO;OCGN;NTLA;MSTR;MGNI;RIG;PACB;PLUG;STRT;UUUU;NBR;VFF;LMND;SRRK;KOS;KOD;HPK,PACB;PLUG;STRT;UUUU;NBR;VFF;LMND;KOS;KOD;LEU;KYMR;LC;STRO;HNRG;SSYS;MG;OCUL;RVLV;MT;FCNCA,FCEL;GEVO;HPK;MGNI;MSTR;NTLA;OCGN;RIG;RIOT;SM;SRRK,FCNCA;HNRG;KYMR;LC;LEU;MG;MT;OCUL;RVLV;SSYS;STRO,0.08461761324145282,0.027957259311001577,0.027682259311001576,0.00027499999999999996
Arm_A_1.00,0,2021-01-25,2021-01-22,2021-02-08,2021-02-05,TRAIN,0,10,20,16,0.8,0,GEVO;FCEL;SM;PLUG;MGNI;RIOT;GME;TIGR;HPK;RIG;NTLA;MSTR;KOPN;SRRK;OCGN;PACB;LMND;RMNI;SSYS;UUUU,PACB;RMNI;SSYS;UUUU;PLSE;VCEL;LC;LTBR;KYMR;MG;EGY;REZI;STRO;TLRY;STRT;HY;VFF;LCTX;LSPD;STTK,FCEL;GEVO;GME;HPK;KOPN;LMND;MGNI;MSTR;NTLA;OCGN;PLUG;RIG;RIOT;SM;SRRK;TIGR,EGY;HY;KYMR;LC;LCTX;LSPD;LTBR;MG;PLSE;REZI;STRO;STRT;STTK;TLRY;VCEL;VFF,0.18344819559931008,0.11105227211688837,0.11065227211688837,0.0004
Arm_A_1.00,0,2021-02-08,2021-02-05,2021-02-23,2021-02-22,TRAIN,0,10,20,20,1.0,0,GEVO;FCEL;OCGN;SM;MGNI;TIGR;RIOT;KOPN;MSTR;PLSE;SSYS;REI;PLUG;EGY;RIG;FLGT;UUUU;TLRY;SNDL;SMMT,SB;RMNI;PACB;LEU;GILT;LGND;MTDR;VCEL;VFF;MGY;STKL;KSS;NTLA;LC;NBR;KOS;FET;MYGN;LIND;PI,EGY;FCEL;FLGT;GEVO;KOPN;MGNI;MSTR;OCGN;PLSE;PLUG;REI;RIG;RIOT;SM;SMMT;SNDL;SSYS;TIGR;TLRY;UUUU,FET;GILT;KOS;KSS;LC;LEU;LGND;LIND;MGY;MTDR;MYGN;NBR;NTLA;PACB;PI;RMNI;SB;STKL;VCEL;VFF,0.07577358478281304,0.02600690784748052,0.02550690784748052,0.0005
Arm_A_1.00,0,2021-02-23,2021-02-22,2021-03-09,2021-03-08,TRAIN,0,10,20,18,0.9,0,OCGN;RIOT;KOPN;GEVO;MGNI;TIGR;SM;MSTR;REI;SNDL;SB;UUUU;TMDX;SSYS;PERI;TGB;GILT;FCEL;TLRY;LEU,TGB;LEU;MP;PLSE;RIG;URG;NXE;VCEL;PACB;REAL;MTDR;LCTX;SBLK;KSS;RVLV;FLGT;IDT;HY;IAC;KRYS,FCEL;GEVO;GILT;KOPN;MGNI;MSTR;OCGN;PERI;REI;RIOT;SB;SM;SNDL;SSYS;TIGR;TLRY;TMDX;UUUU,FLGT;HY;IAC;IDT;KRYS;KSS;LCTX;MP;MTDR;NXE;PACB;PLSE;REAL;RIG;RVLV;SBLK;URG;VCEL,-0.25214742323478934,-0.10885690514413393,-0.10930690514413394,0.00045000000000000004
Arm_A_1.00,0,2021-03-09,2021-03-08,2021-03-23,2021-03-22,TRAIN,0,10,20,8,0.4,0,OCGN;GME;KOPN;REI;SM;GEVO;RIOT;TIGR;SB;MTDR;RVLV;HOV;EGY;NBR;SLDB;RES;TMDX;WAL;PERI;SSP,SB;MTDR;RVLV;HOV;EGY;NBR;SLDB;RES;TMDX;WAL;PERI;SSP;PBF;FET;RNGR;MVBF;MGY;PRA;FLGT;IMKTA,GEVO;GME;KOPN;OCGN;REI;RIOT;SM;TIGR,FET;FLGT;IMKTA;MGY;MVBF;PBF;PRA;RNGR,0.030451053387075315,-0.048798226468632494,-0.04899822646863249,0.0002
Arm_A_1.00,0,2021-03-23,2021-03-22,2021-04-07,2021-04-06,TRAIN,0,10,20,11,0.55,0,OCGN;KOPN;GME;RIOT;REI;GEVO;UPST;HOV;IMNM;SM;TIGR;SB;TMDX;LC;VCEL;UNFI;SBLK;KRUS;FLGT;MSTR,SB;TMDX;LC;VCEL;UNFI;SBLK;KRUS;FLGT;MSTR;MTDR;MGNI;PBF;MYGN;WAL;IDYA;SONO;KE;IMKTA;MSBI;VSAT,GEVO;GME;HOV;IMNM;KOPN;OCGN;REI;RIOT;SM;TIGR;UPST,IDYA;IMKTA;KE;MGNI;MSBI;MTDR;MYGN;PBF;SONO;VSAT;WAL,-0.10920548717666849,-0.07801568061412971,-0.0782906806141297,0.00027499999999999996
Arm_A_1.00,0,2021-04-07,2021-04-06,2021-04-21,2021-04-20,TRAIN,0,10,20,7,0.35,0,GME;HOV;KOPN;REI;IMNM;UPST;TIPT;RIOT;SM;UNFI;TGLS;KELYB;IDT;PBF;IDYA;SONO;VCEL;RMNI;KLIC;ICHR,TIPT;SM;UNFI;TGLS;KELYB;IDT;PBF;IDYA;SONO;VCEL;RMNI;KLIC;ICHR;LPX;KRUS;FLY;TH;MOV;LNTH;WAL,GME;HOV;IMNM;KOPN;REI;RIOT;UPST,FLY;KRUS;LNTH;LPX;MOV;TH;WAL,-0.15173995226693257,-0.06814072678830072,-0.06831572678830071,0.000175
Arm_A_1.00,0,2021-04-21,2021-04-20,2021-05-05,2021-05-04,TRAIN,0,10,20,1,0.05,0,HOV;TIPT;LPX;TGLS;MVBF;LGIH;FLY;SM;IMKTA;MRLN;IDT;SSP;MSBI;KOPN;KTB;FIX;STN;VHI;SNX;LNTH,TIPT;LPX;TGLS;MVBF;LGIH;FLY;SM;IMKTA;MRLN;IDT;SSP;MSBI;KOPN;KTB;FIX;STN;VHI;SNX;LNTH;REI,HOV,REI,0.04689946258339493,0.04186617222672126,0.04184117222672126,2.5e-05
Arm_A_1.00,0,2021-05-05,2021-05-04,2021-05-19,2021-05-18,TRAIN,0,10,20,4,0.2,0,VAL;HOV;ZIM;OCGN;GNK;SB;LPX;GDEN;MTW;MVBF;KTB;TGLS;SBLK;VHI;LGIH;LOB;LEVI;HRI;FIX;IMO,GNK;SB;LPX;GDEN;MTW;MVBF;KTB;TGLS;SBLK;VHI;LGIH;LOB;LEVI;HRI;FIX;IMO;RRR;TIPT;LB;MG,HOV;OCGN;VAL;ZIM,LB;MG;RRR;TIPT,-0.010265486105878543,0.01799357793841195,0.01789357793841195,0.0001
Arm_A_1.00,0,2021-05-19,2021-05-18,2021-06-03,2021-06-02,TRAIN,0,10,20,2,0.1,0,VAL;GME;TGLS;ZIM;GDEN;MVBF;IMO;HOV;MTW;TIPT;GNK;SBLK;NAVI;KTB;LB;PAG;SNX;MTZ;HRI;FIX,TGLS;ZIM;GDEN;MVBF;IMO;HOV;MTW;TIPT;GNK;SBLK;NAVI;KTB;LB;PAG;SNX;MTZ;HRI;FIX;MOV;IHRT,GME;VAL,IHRT;MOV,0.04908928946666678,0.016417308326601064,0.016367308326601063,5e-05
Arm_A_1.00,0,2021-06-03,2021-06-02,2021-06-17,2021-06-16,TRAIN,0,10,20,2,0.1,0,VAL;TGLS;ZIM;TH;FLNG;GDEN;IDT;UPST;VSTM;HOV;REPX;TIPT;MTW;NAVI;FLY;PGNY;IMO;IHRT;LGIH;HNRG,TGLS;ZIM;TH;FLNG;GDEN;IDT;VSTM;HOV;REPX;TIPT;MTW;NAVI;FLY;PGNY;IMO;IHRT;LGIH;HNRG;EPC;HL,UPST;VAL,EPC;HL,-0.0013661872876938282,0.008591461264332868,0.008541461264332868,5e-05
Arm_A_1.00,0,2021-06-17,2021-06-16,2021-07-01,2021-06-30,TRAIN,0,10,20,1,0.05,0,VAL;PDS;VSTM;REPX;FLNG;NAVI;TGLS;GNK;RDNT;TH;STAA;NTNX;GDEN;IMO;IDT;PANL;ZIM;RRC;LAND;MTDR,PDS;VSTM;REPX;FLNG;NAVI;TGLS;GNK;RDNT;TH;STAA;NTNX;GDEN;IMO;IDT;PANL;ZIM;RRC;LAND;MTDR;MGY,VAL,MGY,-0.030945902322406172,-0.03296842244080662,-0.032993422440806615,2.5e-05
Arm_A_1.00,0,2021-07-01,2021-06-30,2021-07-16,2021-07-15,TRAIN,0,10,20,2,0.1,0,VAL;S;GNK;PDS;GDEN;NTLA;FLNG;RZLT;PANL;ZIM;LE;RDNT;IDT;TGLS;IHRT;SB;SBLK;PAY;SPT;VNDA,GNK;PDS;GDEN;NTLA;FLNG;RZLT;PANL;ZIM;LE;RDNT;IDT;TGLS;IHRT;SB;SBLK;PAY;SPT;VNDA;NTNX;NVCR,S;VAL,NTNX;NVCR,-0.0863322544007816,-0.09876265931051226,-0.09881265931051225,5e-05
Arm_A_1.00,0,2021-07-16,2021-07-15,2021-07-30,2021-07-29,TRAIN,0,10,20,2,0.1,0,VAL;S;IDT;RNGR;NTLA;RRC;GNK;GDEN;PANL;KRUS;RDNT;LE;NAVI;IGIC;MRLN;HNRG;TFII;PAY;RZLT;MTDR,IDT;RNGR;NTLA;RRC;GNK;GDEN;PANL;KRUS;RDNT;LE;NAVI;IGIC;MRLN;HNRG;TFII;PAY;RZLT;MTDR;HPK;HSTM,S;VAL,HPK;HSTM,0.008521134217310081,0.0017449271945653582,0.0016949271945653583,5e-05
Arm_A_1.00,0,2021-07-30,2021-07-29,2021-08-13,2021-08-12,TRAIN,0,10,20,2,0.1,0,VAL;S;IDT;LE;RPD;RDNT;PBT;RRC;STEP;NTLA;HLI;MRVL;KRNT;TGLS;IHRT;NTNX;SAFE;PHR;SITM;TFII,IDT;LE;RPD;RDNT;PBT;RRC;STEP;NTLA;HLI;MRVL;KRNT;TGLS;IHRT;NTNX;SAFE;PHR;SITM;TFII;VRT;ILMN,S;VAL,ILMN;VRT,0.01389068676959013,0.017256955822763397,0.017206955822763395,5e-05
Arm_A_1.00,0,2021-08-13,2021-08-12,2021-08-27,2021-08-26,TRAIN,0,10,20,1,0.05,0,GLBE;SITM;S;NTLA;LC;IDT;SPT;PCTY;VICR;LSPD;LE;NVAX;PHR;RGEN;ZS;MXL;RPD;MRVL;SKY;STEP,GLBE;SITM;NTLA;LC;IDT;SPT;PCTY;VICR;LSPD;LE;NVAX;PHR;RGEN;ZS;MXL;RPD;MRVL;SKY;STEP;ILMN,S,ILMN,0.006194679795574336,-0.008129351556402212,-0.008154351556402213,2.5e-05
Arm_A_1.00,0,2021-08-27,2021-08-26,2021-09-13,2021-09-10,TRAIN,0,10,20,1,0.05,0,S;GLBE;SITM;NTLA;SPT;LRMR;PCTY;MRVI;LC;RGEN;GLOB;RPD;STEP;SPSC;ZS;GDYN;VICR;PHR;IIPR;HUBS,GLBE;SITM;NTLA;SPT;LRMR;PCTY;MRVI;LC;RGEN;GLOB;RPD;STEP;SPSC;ZS;GDYN;VICR;PHR;IIPR;HUBS;MRVL,S,MRVL,0.025217248097073743,0.02135667119899512,0.02133167119899512,2.5e-05
Arm_A_1.00,0,2021-09-13,2021-09-10,2021-09-27,2021-09-24,TRAIN,0,10,20,1,0.05,0,S;UPST;SITM;LSPD;SPT;MNDY;RGEN;GLOB;PCTY;LC;GDYN;LRMR;FLYW;SPSC;STEP;RDVT;NTLA;LAC;RPD;VERA,UPST;SITM;LSPD;SPT;MNDY;RGEN;GLOB;PCTY;LC;GDYN;LRMR;FLYW;SPSC;STEP;RDVT;NTLA;LAC;RPD;VERA;RMNI,S,RMNI,-0.005556065013873379,-0.0028360571885906118,-0.0028610571885906116,2.5e-05
Arm_A_1.00,0,2021-09-27,2021-09-24,2021-10-11,2021-10-08,TRAIN,0,10,20,1,0.05,0,S;UPST;HUT;SPSC;RGEN;SITM;LIFE;PCTY;GDYN;RMNI;SPT;PAG;GLOB;FDMT;HRI;LSPD;TNET;VICR;ICLR;MNDY,UPST;HUT;SPSC;RGEN;SITM;LIFE;PCTY;GDYN;RMNI;SPT;PAG;GLOB;FDMT;HRI;LSPD;TNET;VICR;ICLR;MNDY;RSI,S,RSI,-0.08912619213810861,-0.08049721247112465,-0.08052221247112465,2.5e-05
Arm_A_1.00,0,2021-10-11,2021-10-08,2021-10-25,2021-10-22,TRAIN,0,10,20,0,0.0,0,UPST;HUT;RSI;SPSC;ENTA;SITM;LC;TNET;PCTY;FLYW;HRI;LIFE;RMNI;SRPT;LEU;JLL;NC;TNDM;KE;SB,UPST;HUT;RSI;SPSC;ENTA;SITM;LC;TNET;PCTY;FLYW;HRI;LIFE;RMNI;SRPT;LEU;JLL;NC;TNDM;KE;SB,,,0.02123275979645629,0.02123275979645629,0.02123275979645629,0.0
Arm_A_1.00,0,2021-10-25,2021-10-22,2021-11-08,2021-11-05,TRAIN,0,10,20,1,0.05,0,UPST;HUT;RSI;LEU;LC;ENTA;SPSC;SITM;WFRD;LAC;KOS;SKYT;PBT;RRC;SM;PBF;MNDY;UROY;GDYN;YMM,HUT;RSI;LEU;LC;ENTA;SPSC;SITM;WFRD;LAC;KOS;SKYT;PBT;RRC;SM;PBF;MNDY;UROY;GDYN;YMM;HRMY,UPST,HRMY,0.06021562252552083,0.06321250824125377,0.06318750824125377,2.5e-05
Arm_A_1.00,0,2021-11-08,2021-11-05,2021-11-22,2021-11-19,TRAIN,0,10,20,0,0.0,0,LEU;ENTA;UPST;WFRD;HUT;SM;ENVX;LAC;UROY;LQDA;UUUU;PBT;STGW;LOB;TGTX;RRC;KOS;HRI;IFS;EGY,LEU;ENTA;UPST;WFRD;HUT;SM;ENVX;LAC;UROY;LQDA;UUUU;PBT;STGW;LOB;TGTX;RRC;KOS;HRI;IFS;EGY,,,-0.11075498195774372,-0.11075498195774372,-0.11075498195774372,0.0
Arm_A_1.00,0,2021-11-22,2021-11-19,2021-12-07,2021-12-06,TRAIN,0,10,20,1,0.05,0,ENVX;HTZ;LEU;LCID;LAC;WFRD;REAX;PBT;LOB;SM;UUUU;PLUG;WD;HUT;RCUS;UROY;HRI;LSCC;ZS;RDVT,ENVX;LEU;LCID;LAC;WFRD;REAX;PBT;LOB;SM;UUUU;PLUG;WD;HUT;RCUS;UROY;HRI;LSCC;ZS;RDVT;RRC,HTZ,RRC,-0.11500717872467262,-0.13197026833394865,-0.13199526833394865,2.5e-05
Arm_A_1.00,0,2021-12-07,2021-12-06,2021-12-21,2021-12-20,TRAIN,0,10,20,1,0.05,0,HTZ;LCID;ENVX;PBT;REAX;WFRD;VRDN;LOB;VET;WD;KOS;MRVL;FLR;HPK;FIX;RUSHA;FMAO;MLI;SKY;SLAB,LCID;ENVX;PBT;REAX;WFRD;VRDN;LOB;VET;WD;KOS;MRVL;FLR;HPK;FIX;RUSHA;FMAO;MLI;SKY;SLAB;ICL,HTZ,ICL,-0.06616712451446546,-0.055460869626942334,-0.05548586962694233,2.5e-05
Arm_A_1.00,0,2021-12-21,2021-12-20,2022-01-05,2022-01-04,TRAIN,0,10,20,1,0.05,0,REAX;HTZ;FLR;PBT;HPK;IMKTA;LAND;FMAO;MLI;REXR;FIX;ROG;MGTX;EGP;JXN;UVE;VRDN;LEGH;NXRT;SLAB,REAX;FLR;PBT;HPK;IMKTA;LAND;FMAO;MLI;REXR;FIX;ROG;MGTX;EGP;JXN;UVE;VRDN;LEGH;NXRT;SLAB;IAG,HTZ,IAG,0.07144869151363306,0.06484533510981252,0.06482033510981253,2.5e-05
Arm_A_1.00,0,2022-01-05,2022-01-04,2022-01-20,2022-01-19,TRAIN,0,10,20,1,0.05,0,HTZ;LQDA;REAX;PBT;JXN;MP;LAND;FLR;KRUS;FMAO;SLAB;LAC;MGTX;PI;REXR;MXL;HPK;NVMI;LEGH;ROG,LQDA;REAX;PBT;JXN;MP;LAND;FLR;KRUS;FMAO;SLAB;LAC;MGTX;PI;REXR;MXL;HPK;NVMI;LEGH;ROG;VALU,HTZ,VALU,-0.10740558789832659,-0.09365811330726077,-0.09368311330726077,2.5e-05
Arm_A_1.00,0,2022-01-20,2022-01-19,2022-02-03,2022-02-02,TRAIN,0,10,20,1,0.05,0,HTZ;VALU;PBT;HPK;RGC;EPC;FMAO;LQDA;JXN;UVE;REAX;ROG;LAND;PLAB;PI;LEGH;VET;LCID;ECPG;NUS,VALU;PBT;HPK;RGC;EPC;FMAO;LQDA;JXN;UVE;REAX;ROG;LAND;PLAB;PI;LEGH;VET;LCID;ECPG;NUS;ICL,HTZ,ICL,-0.04243090148446542,-0.043360587147884634,-0.04338558714788463,2.5e-05
Arm_A_1.00,0,2022-02-03,2022-02-02,2022-02-17,2022-02-16,TRAIN,0,10,20,2,0.1,0,OBE;HTZ;VALU;RGC;EGY;PBT;VET;MKC.V;IMO;KEN;NUS;LEGH;LAND;JXN;ECPG;VG;MSB;PLAB;VNOM;FMAO,VALU;RGC;EGY;PBT;VET;MKC.V;IMO;KEN;NUS;LEGH;LAND;JXN;ECPG;VG;MSB;PLAB;VNOM;FMAO;GLP;SU,HTZ;OBE,GLP;SU,0.020809565272946032,0.012496608235330121,0.012446608235330121,5e-05
Arm_A_1.00,0,2022-02-17,2022-02-16,2022-03-04,2022-03-03,TRAIN,0,10,20,1,0.05,0,OBE;VET;RES;PBT;PDS;HPK;VALU;MIRM;SBLK;EGY;HNRG;ZIM;KEN;FMAO;GNE;IFS;HESM;EEFT;GNK;HUN,VET;RES;PBT;PDS;HPK;VALU;MIRM;SBLK;EGY;HNRG;ZIM;KEN;FMAO;GNE;IFS;HESM;EEFT;GNK;HUN;IMO,OBE,IMO,0.02438442855785568,0.026812532957405683,0.026787532957405682,2.5e-05
Arm_A_1.00,0,2022-03-04,2022-03-03,2022-03-18,2022-03-17,TRAIN,0,10,20,1,0.05,0,OBE;RES;EGY;VET;HP;PDS;REPX;LNTH;HNRG;LQDA;NBR;HPK;GLNG;MIRM;RGC;VAL;MRCY;LBRT;KOS;VALU,RES;EGY;VET;HP;PDS;REPX;LNTH;HNRG;LQDA;NBR;HPK;GLNG;MIRM;RGC;VAL;MRCY;LBRT;KOS;VALU;FHN,OBE,FHN,0.011581802878662319,0.013281164218446273,0.013256164218446272,2.5e-05
Arm_A_1.00,0,2022-03-18,2022-03-17,2022-04-01,2022-03-31,TRAIN,0,10,20,1,0.05,0,OBE;RES;LNTH;VET;TH;PDS;ZIM;EGY;KOS;PBF;HP;GLNG;HNRG;REI;VALU;KEN;NBR;MIRM;FET;LQDA,RES;LNTH;VET;TH;PDS;ZIM;EGY;KOS;PBF;HP;GLNG;HNRG;REI;VALU;KEN;NBR;MIRM;FET;LQDA;PAYS,OBE,PAYS,0.04850879656860123,0.03328889599117116,0.03326389599117116,2.5e-05
Arm_A_1.00,0,2022-04-01,2022-03-31,2022-04-18,2022-04-14,TRAIN,0,10,20,2,0.1,0,OBE;RES;PDS;GLNG;KOS;EGY;HP;NBR;LNTH;PBF;STNG;RRC;VET;REI;HQY;MUR;TH;HYMC;RIG;HLX,RES;PDS;GLNG;KOS;EGY;HP;NBR;LNTH;PBF;STNG;RRC;VET;REI;HQY;MUR;TH;RIG;HLX;GNK;VAL,HYMC;OBE,GNK;VAL,0.06788884631728728,0.07708977014660343,0.07703977014660343,5e-05
Arm_A_1.00,0,2022-04-18,2022-04-14,2022-05-02,2022-04-29,TRAIN,0,10,20,2,0.1,0,OBE;LNTH;RES;GLNG;PDS;HYMC;STNG;GOGO;HNRG;VALU;EGY;HP;PRCT;NTR;NBR;KOS;RGLD;TH;SSRM;NVGS,LNTH;RES;GLNG;PDS;STNG;GOGO;HNRG;VALU;EGY;HP;PRCT;NTR;NBR;KOS;RGLD;TH;SSRM;NVGS;HQY;HPK,HYMC;OBE,HPK;HQY,-0.1189987156411985,-0.1074209717089045,-0.10747097170890449,5e-05
Arm_A_1.00,0,2022-05-02,2022-04-29,2022-05-16,2022-05-13,TRAIN,0,10,20,1,0.05,0,LNTH;STNG;PRCT;TH;REI;PBF;HYMC;RES;PDS;HP;SAIL;HNRG;GLNG;RRC;TNK;KOS;SLVM;NAT;NVGS;NC,LNTH;STNG;PRCT;TH;REI;PBF;RES;PDS;HP;SAIL;HNRG;GLNG;RRC;TNK;KOS;SLVM;NAT;NVGS;NC;UTI,HYMC,UTI,-0.010679984454080688,-0.016521796526869692,-0.016546796526869693,2.5e-05
Arm_A_1.00,0,2022-05-16,2022-05-13,2022-05-31,2022-05-27,TRAIN,0,10,20,1,0.05,0,LNTH;STNG;TH;HYMC;TMDX;NC;PRCT;GLNG;VHI;NAT;SAIL;MYE;PBF;MUSA;STKL;GO;TNK;VAL;ULH;KOS,LNTH;STNG;TH;TMDX;NC;PRCT;GLNG;VHI;NAT;SAIL;MYE;PBF;MUSA;STKL;GO;TNK;VAL;ULH;KOS;HURN,HYMC,HURN,0.08278186914364709,0.08695621604785872,0.08693121604785872,2.5e-05
Arm_A_1.00,0,2022-05-31,2022-05-27,2022-06-14,2022-06-13,TRAIN,0,10,20,1,0.05,0,HYMC;VHI;PBF;STNG;TH;NC;MYE;GDYN;GOGO;MNKD;STKL;ULH;KOS;RRC;TNK;SLVM;TMDX;VMD;PRCT;VAL,VHI;PBF;STNG;TH;NC;MYE;GDYN;GOGO;MNKD;STKL;ULH;KOS;RRC;TNK;SLVM;TMDX;VMD;PRCT;VAL;MUSA,HYMC,MUSA,-0.09035972906009979,-0.09471798115957539,-0.09474298115957538,2.5e-05
Arm_A_1.00,0,2022-06-14,2022-06-13,2022-06-29,2022-06-28,TRAIN,0,10,20,0,0.0,0,STNG;PBF;PBT;GDYN;HNRG;VHI;TNK;HPK;PARR;NC;STKL;EGY;OBE;SAIL;SU;TMDX;PPC;REI;HURN;IMO,STNG;PBF;PBT;GDYN;HNRG;VHI;TNK;HPK;PARR;NC;STKL;EGY;OBE;SAIL;SU;TMDX;PPC;REI;HURN;IMO,,,-0.024246992072791993,-0.024246992072791993,-0.024246992072791993,0.0
