arm,threshold,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,holding_days,top_n,n_veto,veto_rate,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Arm_A_0.80,0.8,0,2020-08-17,2020-08-14,2020-08-31,2020-08-28,TRAIN,10,20,12,0.6,RPRX;RUN;LINC;PLUG;LAD;SITM;PBI;LAC;NVAX;FLGT;REZI;SOHU;PENN;W;HZO;LRN;LEU;LB;PMT;STNE,LAD;W;HZO;LRN;LEU;LB;PMT;STNE;RH;SAIL;STKL;HOV;STRL;SAH;TIGR;HL;YETI;PFSI;LMB;PINS,FLGT;LAC;LINC;NVAX;PBI;PENN;PLUG;REZI;RPRX;RUN;SITM;SOHU,HL;HOV;LMB;PFSI;PINS;RH;SAH;SAIL;STKL;STRL;TIGR;YETI,-0.04879580271667645,-0.018169917186119332,-0.018469917186119334,0.00030000000000000003
Arm_A_0.80,0.8,0,2020-08-31,2020-08-28,2020-09-15,2020-09-14,TRAIN,10,20,7,0.35,RPRX;RUN;PLUG;SOHU;SITM;PBI;JAN;LAD;TGB;LE;GOGO;NVAX;LINC;REZI;SAIL;HL;LMB;W;PACB;LB,SITM;LAD;TGB;LE;NVAX;LINC;REZI;SAIL;HL;LMB;W;PACB;LB;SAH;PINS;YETI;PFSI;HOV;STNE;TFII,GOGO;JAN;PBI;PLUG;RPRX;RUN;SOHU,HOV;PFSI;PINS;SAH;STNE;TFII;YETI,0.017900301698866656,0.011873968033748909,0.011698968033748909,0.000175
Arm_A_0.80,0.8,0,2020-09-15,2020-09-14,2020-09-29,2020-09-28,TRAIN,10,20,5,0.25,RUN;GOGO;TGB;LMB;FBRX;PLUG;PACB;PENN;HL;LAD;SOHU;KURA;SAIL;LB;LAC;PBI;LOB;NVAX;SAM;IESC,LMB;PACB;PENN;HL;LAD;SOHU;KURA;SAIL;LB;LAC;PBI;LOB;NVAX;SAM;IESC;SITM;RH;NVCR;KGC;Z,FBRX;GOGO;PLUG;RUN;TGB,KGC;NVCR;RH;SITM;Z,0.053257292512538155,0.049381829979529654,0.049256829979529654,0.000125
Arm_A_0.80,0.8,0,2020-09-29,2020-09-28,2020-10-13,2020-10-12,TRAIN,10,20,8,0.4,RUN;FBRX;PACB;LMB;GOGO;PENN;LB;GME;KURA;NVCR;TGB;FLGT;ZG;Z;LE;LOB;PBI;PINS;SAM;ZM,LB;KURA;NVCR;TGB;ZG;Z;LE;LOB;PBI;PINS;SAM;ZM;LAC;SITM;SOHU;TOL;STKL;GDEN;IIPR;RRR,FBRX;FLGT;GME;GOGO;LMB;PACB;PENN;RUN,GDEN;IIPR;LAC;RRR;SITM;SOHU;STKL;TOL,0.05344935321367189,0.06023478543451991,0.06003478543451991,0.0002
Arm_A_0.80,0.8,0,2020-10-13,2020-10-12,2020-10-27,2020-10-26,TRAIN,10,20,7,0.35,PACB;LMB;GOGO;FBRX;NVCR;GME;LOB;LQDT;PBI;KURA;LAC;SPT;SITM;HVT;ZG;Z;PLUG;STKL;PENN;IESC,NVCR;LOB;LQDT;KURA;SPT;SITM;HVT;ZG;Z;PLUG;STKL;PENN;IESC;TGB;ZM;IBP;LB;PINS;PCVX;RUN,FBRX;GME;GOGO;LAC;LMB;PACB;PBI,IBP;LB;PCVX;PINS;RUN;TGB;ZM,-0.05944954492717165,-0.0558673361052897,-0.0560423361052897,0.000175
Arm_A_0.80,0.8,0,2020-10-27,2020-10-26,2020-11-10,2020-11-09,TRAIN,10,20,5,0.25,PACB;GME;GOGO;LMB;PBI;KOD;LOB;KURA;PINS;NVCR;REPL;ZM;HVT;SNAP;SITM;LE;STRL;LQDT;KTB;RRR,KOD;LOB;KURA;PINS;NVCR;REPL;ZM;HVT;SNAP;SITM;LE;STRL;LQDT;KTB;RRR;SPT;GNW;GLP;TGB;PLUG,GME;GOGO;LMB;PACB;PBI,GLP;GNW;PLUG;SPT;TGB,0.023085945181092103,0.06019007846765238,0.06006507846765238,0.000125
Arm_A_0.80,0.8,0,2020-11-10,2020-11-09,2020-11-24,2020-11-23,TRAIN,10,20,5,0.25,PACB;KOD;LOB;SRRK;GME;GOGO;KURA;LMB;STRO;SNAP;PLUG;UPWK;NVCR;STAA;PCTY;KTB;LRMR;LE;VCEL;REPL,LOB;KURA;LMB;STRO;SNAP;PLUG;UPWK;NVCR;STAA;PCTY;KTB;LRMR;LE;VCEL;REPL;SLM;GNW;MMYT;GKOS;SSTK,GME;GOGO;KOD;PACB;SRRK,GKOS;GNW;MMYT;SLM;SSTK,0.09190314317186885,0.08100207962835324,0.08087707962835324,0.000125
Arm_A_0.80,0.8,0,2020-11-24,2020-11-23,2020-12-09,2020-12-08,TRAIN,10,20,6,0.3,KOD;LOB;PACB;UPWK;FCEL;LMB;KTB;GIII;GME;SNAP;MGNI;PLUG;MNKD;PINS;STAA;STRT;PKOH;REPL;LE;NVCR,LMB;KTB;GIII;SNAP;MGNI;PLUG;MNKD;PINS;STAA;STRT;PKOH;REPL;LE;NVCR;VC;FBNC;FLR;GNW;RIOT;KURA,FCEL;GME;KOD;LOB;PACB;UPWK,FBNC;FLR;GNW;KURA;RIOT;VC,0.0768364809805979,0.07436768212076691,0.07421768212076692,0.00015000000000000001
Arm_A_0.80,0.8,0,2020-12-09,2020-12-08,2020-12-23,2020-12-22,TRAIN,10,20,14,0.7,PACB;MGNI;FCEL;RIOT;KOD;STRT;SM;NTLA;OCUL;PLUG;PKOH;IBEX;UPWK;GME;VCYT;SNAP;FLR;NBR;KTB;RARE,PKOH;VCYT;SNAP;FLR;KTB;RARE;PINS;PHR;MSTR;RBBN;LOB;SKT;LC;ICHR;RIG;WES;ROKU;SLS;VC;STRO,FCEL;GME;IBEX;KOD;MGNI;NBR;NTLA;OCUL;PACB;PLUG;RIOT;SM;STRT;UPWK,ICHR;LC;LOB;MSTR;PHR;PINS;RBBN;RIG;ROKU;SKT;SLS;STRO;VC;WES,0.10061067604654403,0.026452111029038168,0.02610211102903817,0.00035
Arm_A_0.80,0.8,0,2020-12-23,2020-12-22,2021-01-08,2021-01-07,TRAIN,10,20,20,1.0,MGNI;RIOT;FCEL;PLUG;NTLA;PACB;KOD;STRT;LEU;OCUL;LQDT;PGEN;SLDB;KYMR;SM;UPWK;GEVO;JOE;EEX;LSPD,RARE;PHR;LOB;SNAP;VC;PERI;MOD;STRO;MT;ROKU;MG;WD;PKOH;PLSE;WAL;TEX;VSTM;GDYN;REZI;RVLV,EEX;FCEL;GEVO;JOE;KOD;KYMR;LEU;LQDT;LSPD;MGNI;NTLA;OCUL;PACB;PGEN;PLUG;RIOT;SLDB;SM;STRT;UPWK,GDYN;LOB;MG;MOD;MT;PERI;PHR;PKOH;PLSE;RARE;REZI;ROKU;RVLV;SNAP;STRO;TEX;VC;VSTM;WAL;WD,0.09206132849738247,0.05060824507258761,0.05010824507258761,0.0005
Arm_A_0.80,0.8,0,2021-01-08,2021-01-07,2021-01-25,2021-01-22,TRAIN,10,20,19,0.95,RIOT;FCEL;SM;GEVO;OCGN;NTLA;MSTR;MGNI;RIG;PACB;PLUG;STRT;UUUU;NBR;VFF;LMND;SRRK;KOS;KOD;HPK,KOD;LEU;KYMR;LC;STRO;HNRG;SSYS;MG;OCUL;RVLV;MT;FCNCA;LSPD;PKOH;SNAP;PHR;PAR;KALU;MTZ;WAL,FCEL;GEVO;HPK;KOS;LMND;MGNI;MSTR;NBR;NTLA;OCGN;PACB;PLUG;RIG;RIOT;SM;SRRK;STRT;UUUU;VFF,FCNCA;HNRG;KALU;KYMR;LC;LEU;LSPD;MG;MT;MTZ;OCUL;PAR;PHR;PKOH;RVLV;SNAP;SSYS;STRO;WAL,0.08461761324145282,0.033984805170379884,0.03350980517037988,0.000475
Arm_A_0.80,0.8,0,2021-01-25,2021-01-22,2021-02-08,2021-02-05,TRAIN,10,20,20,1.0,GEVO;FCEL;SM;PLUG;MGNI;RIOT;GME;TIGR;HPK;RIG;NTLA;MSTR;KOPN;SRRK;OCGN;PACB;LMND;RMNI;SSYS;UUUU,VCEL;MG;STRO;STRT;HY;LCTX;LSPD;PHR;PGNY;PI;OCUL;WCC;PAR;LEU;VNOM;LE;REAL;ROKU;MTSI;NBR,FCEL;GEVO;GME;HPK;KOPN;LMND;MGNI;MSTR;NTLA;OCGN;PACB;PLUG;RIG;RIOT;RMNI;SM;SRRK;SSYS;TIGR;UUUU,HY;LCTX;LE;LEU;LSPD;MG;MTSI;NBR;OCUL;PAR;PGNY;PHR;PI;REAL;ROKU;STRO;STRT;VCEL;VNOM;WCC,0.18344819559931008,0.04541423132391953,0.04491423132391953,0.0005
Arm_A_0.80,0.8,0,2021-02-08,2021-02-05,2021-02-23,2021-02-22,TRAIN,10,20,20,1.0,GEVO;FCEL;OCGN;SM;MGNI;TIGR;RIOT;KOPN;MSTR;PLSE;SSYS;REI;PLUG;EGY;RIG;FLGT;UUUU;TLRY;SNDL;SMMT,VCEL;STKL;FET;MYGN;LIND;PI;RBBN;IAC;RVLV;RES;VNOM;MOV;HY;PENN;SKT;JOE;ROKU;PGNY;NXE;PHR,EGY;FCEL;FLGT;GEVO;KOPN;MGNI;MSTR;OCGN;PLSE;PLUG;REI;RIG;RIOT;SM;SMMT;SNDL;SSYS;TIGR;TLRY;UUUU,FET;HY;IAC;JOE;LIND;MOV;MYGN;NXE;PENN;PGNY;PHR;PI;RBBN;RES;ROKU;RVLV;SKT;STKL;VCEL;VNOM,0.07577358478281304,0.019214148117251428,0.018714148117251427,0.0005
Arm_A_0.80,0.8,0,2021-02-23,2021-02-22,2021-03-09,2021-03-08,TRAIN,10,20,20,1.0,OCGN;RIOT;KOPN;GEVO;MGNI;TIGR;SM;MSTR;REI;SNDL;SB;UUUU;TMDX;SSYS;PERI;TGB;GILT;FCEL;TLRY;LEU,VCEL;REAL;MTDR;LCTX;SBLK;KSS;RVLV;IDT;HY;IAC;KRYS;LSPD;PGNY;HNRG;KRUS;WAL;RMNI;LMND;NTLA;PI,FCEL;GEVO;GILT;KOPN;LEU;MGNI;MSTR;OCGN;PERI;REI;RIOT;SB;SM;SNDL;SSYS;TGB;TIGR;TLRY;TMDX;UUUU,HNRG;HY;IAC;IDT;KRUS;KRYS;KSS;LCTX;LMND;LSPD;MTDR;NTLA;PGNY;PI;REAL;RMNI;RVLV;SBLK;VCEL;WAL,-0.25214742323478934,-0.11407254083047455,-0.11457254083047455,0.0005
Arm_A_0.80,0.8,0,2021-03-09,2021-03-08,2021-03-23,2021-03-22,TRAIN,10,20,11,0.55,OCGN;GME;KOPN;REI;SM;GEVO;RIOT;TIGR;SB;MTDR;RVLV;HOV;EGY;NBR;SLDB;RES;TMDX;WAL;PERI;SSP,MTDR;RVLV;EGY;NBR;RES;TMDX;WAL;PERI;SSP;PBF;FET;RNGR;MVBF;MGY;PRA;FLGT;IMKTA;MSBI;PFBC;KE,GEVO;GME;HOV;KOPN;OCGN;REI;RIOT;SB;SLDB;SM;TIGR,FET;FLGT;IMKTA;KE;MGY;MSBI;MVBF;PBF;PFBC;PRA;RNGR,0.030451053387075315,-0.038235003842513146,-0.038510003842513144,0.00027499999999999996
Arm_A_0.80,0.8,0,2021-03-23,2021-03-22,2021-04-07,2021-04-06,TRAIN,10,20,16,0.8,OCGN;KOPN;GME;RIOT;REI;GEVO;UPST;HOV;IMNM;SM;TIGR;SB;TMDX;LC;VCEL;UNFI;SBLK;KRUS;FLGT;MSTR,VCEL;UNFI;SBLK;KRUS;MTDR;MGNI;PBF;MYGN;WAL;IDYA;SONO;KE;IMKTA;MSBI;VSAT;PLAY;SBH;NAK;RVLV;TGLS,FLGT;GEVO;GME;HOV;IMNM;KOPN;LC;MSTR;OCGN;REI;RIOT;SB;SM;TIGR;TMDX;UPST,IDYA;IMKTA;KE;MGNI;MSBI;MTDR;MYGN;NAK;PBF;PLAY;RVLV;SBH;SONO;TGLS;VSAT;WAL,-0.10920548717666849,-0.028133178557139378,-0.02853317855713938,0.0004
Arm_A_0.80,0.8,0,2021-04-07,2021-04-06,2021-04-21,2021-04-20,TRAIN,10,20,8,0.4,GME;HOV;KOPN;REI;IMNM;UPST;TIPT;RIOT;SM;UNFI;TGLS;KELYB;IDT;PBF;IDYA;SONO;VCEL;RMNI;KLIC;ICHR,TIPT;UNFI;TGLS;KELYB;IDT;PBF;IDYA;SONO;VCEL;RMNI;KLIC;ICHR;LPX;KRUS;FLY;TH;MOV;LNTH;WAL;MSBI,GME;HOV;IMNM;KOPN;REI;RIOT;SM;UPST,FLY;KRUS;LNTH;LPX;MOV;MSBI;TH;WAL,-0.15173995226693257,-0.06332168613940167,-0.06352168613940168,0.0002
Arm_A_0.80,0.8,0,2021-04-21,2021-04-20,2021-05-05,2021-05-04,TRAIN,10,20,1,0.05,HOV;TIPT;LPX;TGLS;MVBF;LGIH;FLY;SM;IMKTA;MRLN;IDT;SSP;MSBI;KOPN;KTB;FIX;STN;VHI;SNX;LNTH,TIPT;LPX;TGLS;MVBF;LGIH;FLY;SM;IMKTA;MRLN;IDT;SSP;MSBI;KOPN;KTB;FIX;STN;VHI;SNX;LNTH;REI,HOV,REI,0.04689946258339493,0.04186617222672126,0.04184117222672126,2.5e-05
Arm_A_0.80,0.8,0,2021-05-05,2021-05-04,2021-05-19,2021-05-18,TRAIN,10,20,4,0.2,VAL;HOV;ZIM;OCGN;GNK;SB;LPX;GDEN;MTW;MVBF;KTB;TGLS;SBLK;VHI;LGIH;LOB;LEVI;HRI;FIX;IMO,GNK;SB;LPX;GDEN;MTW;MVBF;KTB;TGLS;SBLK;VHI;LGIH;LOB;LEVI;HRI;FIX;IMO;RRR;TIPT;LB;MG,HOV;OCGN;VAL;ZIM,LB;MG;RRR;TIPT,-0.010265486105878543,0.01799357793841195,0.01789357793841195,0.0001
Arm_A_0.80,0.8,0,2021-05-19,2021-05-18,2021-06-03,2021-06-02,TRAIN,10,20,3,0.15,VAL;GME;TGLS;ZIM;GDEN;MVBF;IMO;HOV;MTW;TIPT;GNK;SBLK;NAVI;KTB;LB;PAG;SNX;MTZ;HRI;FIX,ZIM;GDEN;MVBF;IMO;HOV;MTW;TIPT;GNK;SBLK;NAVI;KTB;LB;PAG;SNX;MTZ;HRI;FIX;MOV;IHRT;MTDR,GME;TGLS;VAL,IHRT;MOV;MTDR,0.04908928946666678,0.017860028592624068,0.01778502859262407,7.500000000000001e-05
Arm_A_0.80,0.8,0,2021-06-03,2021-06-02,2021-06-17,2021-06-16,TRAIN,10,20,3,0.15,VAL;TGLS;ZIM;TH;FLNG;GDEN;IDT;UPST;VSTM;HOV;REPX;TIPT;MTW;NAVI;FLY;PGNY;IMO;IHRT;LGIH;HNRG,TGLS;ZIM;FLNG;GDEN;IDT;VSTM;HOV;REPX;TIPT;MTW;NAVI;FLY;PGNY;IMO;IHRT;LGIH;HNRG;EPC;HL;FNV,TH;UPST;VAL,EPC;FNV;HL,-0.0013661872876938282,0.00877129150149114,0.00869629150149114,7.500000000000001e-05
Arm_A_0.80,0.8,0,2021-06-17,2021-06-16,2021-07-01,2021-06-30,TRAIN,10,20,1,0.05,VAL;PDS;VSTM;REPX;FLNG;NAVI;TGLS;GNK;RDNT;TH;STAA;NTNX;GDEN;IMO;IDT;PANL;ZIM;RRC;LAND;MTDR,PDS;VSTM;REPX;FLNG;NAVI;TGLS;GNK;RDNT;TH;STAA;NTNX;GDEN;IMO;IDT;PANL;ZIM;RRC;LAND;MTDR;MGY,VAL,MGY,-0.030945902322406172,-0.03296842244080662,-0.032993422440806615,2.5e-05
Arm_A_0.80,0.8,0,2021-07-01,2021-06-30,2021-07-16,2021-07-15,TRAIN,10,20,2,0.1,VAL;S;GNK;PDS;GDEN;NTLA;FLNG;RZLT;PANL;ZIM;LE;RDNT;IDT;TGLS;IHRT;SB;SBLK;PAY;SPT;VNDA,GNK;PDS;GDEN;NTLA;FLNG;RZLT;PANL;ZIM;LE;RDNT;IDT;TGLS;IHRT;SB;SBLK;PAY;SPT;VNDA;NTNX;NVCR,S;VAL,NTNX;NVCR,-0.0863322544007816,-0.09876265931051226,-0.09881265931051225,5e-05
Arm_A_0.80,0.8,0,2021-07-16,2021-07-15,2021-07-30,2021-07-29,TRAIN,10,20,2,0.1,VAL;S;IDT;RNGR;NTLA;RRC;GNK;GDEN;PANL;KRUS;RDNT;LE;NAVI;IGIC;MRLN;HNRG;TFII;PAY;RZLT;MTDR,IDT;RNGR;NTLA;RRC;GNK;GDEN;PANL;KRUS;RDNT;LE;NAVI;IGIC;MRLN;HNRG;TFII;PAY;RZLT;MTDR;HPK;HSTM,S;VAL,HPK;HSTM,0.008521134217310081,0.0017449271945653582,0.0016949271945653583,5e-05
Arm_A_0.80,0.8,0,2021-07-30,2021-07-29,2021-08-13,2021-08-12,TRAIN,10,20,2,0.1,VAL;S;IDT;LE;RPD;RDNT;PBT;RRC;STEP;NTLA;HLI;MRVL;KRNT;TGLS;IHRT;NTNX;SAFE;PHR;SITM;TFII,IDT;LE;RPD;RDNT;PBT;RRC;STEP;NTLA;HLI;MRVL;KRNT;TGLS;IHRT;NTNX;SAFE;PHR;SITM;TFII;VRT;ILMN,S;VAL,ILMN;VRT,0.01389068676959013,0.017256955822763397,0.017206955822763395,5e-05
Arm_A_0.80,0.8,0,2021-08-13,2021-08-12,2021-08-27,2021-08-26,TRAIN,10,20,5,0.25,GLBE;SITM;S;NTLA;LC;IDT;SPT;PCTY;VICR;LSPD;LE;NVAX;PHR;RGEN;ZS;MXL;RPD;MRVL;SKY;STEP,IDT;SPT;PCTY;VICR;LSPD;LE;NVAX;PHR;RGEN;ZS;MXL;RPD;MRVL;SKY;STEP;ILMN;MRVI;UPST;KRT;PAGS,GLBE;LC;NTLA;S;SITM,ILMN;KRT;MRVI;PAGS;UPST,0.006194679795574336,0.0057343872515931,0.0056093872515931,0.000125
Arm_A_0.80,0.8,0,2021-08-27,2021-08-26,2021-09-13,2021-09-10,TRAIN,10,20,1,0.05,S;GLBE;SITM;NTLA;SPT;LRMR;PCTY;MRVI;LC;RGEN;GLOB;RPD;STEP;SPSC;ZS;GDYN;VICR;PHR;IIPR;HUBS,GLBE;SITM;NTLA;SPT;LRMR;PCTY;MRVI;LC;RGEN;GLOB;RPD;STEP;SPSC;ZS;GDYN;VICR;PHR;IIPR;HUBS;MRVL,S,MRVL,0.025217248097073743,0.02135667119899512,0.02133167119899512,2.5e-05
Arm_A_0.80,0.8,0,2021-09-13,2021-09-10,2021-09-27,2021-09-24,TRAIN,10,20,1,0.05,S;UPST;SITM;LSPD;SPT;MNDY;RGEN;GLOB;PCTY;LC;GDYN;LRMR;FLYW;SPSC;STEP;RDVT;NTLA;LAC;RPD;VERA,UPST;SITM;LSPD;SPT;MNDY;RGEN;GLOB;PCTY;LC;GDYN;LRMR;FLYW;SPSC;STEP;RDVT;NTLA;LAC;RPD;VERA;RMNI,S,RMNI,-0.005556065013873379,-0.0028360571885906118,-0.0028610571885906116,2.5e-05
Arm_A_0.80,0.8,0,2021-09-27,2021-09-24,2021-10-11,2021-10-08,TRAIN,10,20,3,0.15,S;UPST;HUT;SPSC;RGEN;SITM;LIFE;PCTY;GDYN;RMNI;SPT;PAG;GLOB;FDMT;HRI;LSPD;TNET;VICR;ICLR;MNDY,SPSC;RGEN;SITM;LIFE;PCTY;GDYN;RMNI;SPT;PAG;GLOB;FDMT;HRI;LSPD;TNET;VICR;ICLR;MNDY;RSI;KRNT;STEP,HUT;S;UPST,KRNT;RSI;STEP,-0.08912619213810861,-0.0982111580754478,-0.0982861580754478,7.500000000000001e-05
Arm_A_0.80,0.8,0,2021-10-11,2021-10-08,2021-10-25,2021-10-22,TRAIN,10,20,2,0.1,UPST;HUT;RSI;SPSC;ENTA;SITM;LC;TNET;PCTY;FLYW;HRI;LIFE;RMNI;SRPT;LEU;JLL;NC;TNDM;KE;SB,RSI;SPSC;ENTA;SITM;LC;TNET;PCTY;FLYW;HRI;LIFE;RMNI;SRPT;LEU;JLL;NC;TNDM;KE;SB;PDFS;PAG,HUT;UPST,PAG;PDFS,0.02123275979645629,0.01564637847574437,0.01559637847574437,5e-05
Arm_A_0.80,0.8,0,2021-10-25,2021-10-22,2021-11-08,2021-11-05,TRAIN,10,20,2,0.1,UPST;HUT;RSI;LEU;LC;ENTA;SPSC;SITM;WFRD;LAC;KOS;SKYT;PBT;RRC;SM;PBF;MNDY;UROY;GDYN;YMM,RSI;LEU;LC;ENTA;SPSC;SITM;WFRD;LAC;KOS;SKYT;PBT;RRC;SM;PBF;MNDY;UROY;GDYN;YMM;HRMY;HRI,HUT;UPST,HRI;HRMY,0.06021562252552083,0.051712366432782673,0.05166236643278267,5e-05
Arm_A_0.80,0.8,0,2021-11-08,2021-11-05,2021-11-22,2021-11-19,TRAIN,10,20,3,0.15,LEU;ENTA;UPST;WFRD;HUT;SM;ENVX;LAC;UROY;LQDA;UUUU;PBT;STGW;LOB;TGTX;RRC;KOS;HRI;IFS;EGY,ENTA;WFRD;SM;ENVX;LAC;UROY;LQDA;UUUU;PBT;STGW;LOB;TGTX;RRC;KOS;HRI;IFS;EGY;VET;LCID;LC,HUT;LEU;UPST,LC;LCID;VET,-0.11075498195774372,-0.0869213002934586,-0.0869963002934586,7.500000000000001e-05
Arm_A_0.80,0.8,0,2021-11-22,2021-11-19,2021-12-07,2021-12-06,TRAIN,10,20,4,0.2,ENVX;HTZ;LEU;LCID;LAC;WFRD;REAX;PBT;LOB;SM;UUUU;PLUG;WD;HUT;RCUS;UROY;HRI;LSCC;ZS;RDVT,LAC;WFRD;REAX;PBT;LOB;SM;UUUU;PLUG;WD;HUT;RCUS;UROY;HRI;LSCC;ZS;RDVT;RRC;LQDA;RSI;LEGH,ENVX;HTZ;LCID;LEU,LEGH;LQDA;RRC;RSI,-0.11500717872467262,-0.11960679741836014,-0.11970679741836014,0.0001
Arm_A_0.80,0.8,0,2021-12-07,2021-12-06,2021-12-21,2021-12-20,TRAIN,10,20,2,0.1,HTZ;LCID;ENVX;PBT;REAX;WFRD;VRDN;LOB;VET;WD;KOS;MRVL;FLR;HPK;FIX;RUSHA;FMAO;MLI;SKY;SLAB,ENVX;PBT;REAX;WFRD;VRDN;LOB;VET;WD;KOS;MRVL;FLR;HPK;FIX;RUSHA;FMAO;MLI;SKY;SLAB;ICL;TGLS,HTZ;LCID,ICL;TGLS,-0.06616712451446546,-0.06050381102355362,-0.06055381102355362,5e-05
Arm_A_0.80,0.8,0,2021-12-21,2021-12-20,2022-01-05,2022-01-04,TRAIN,10,20,1,0.05,REAX;HTZ;FLR;PBT;HPK;IMKTA;LAND;FMAO;MLI;REXR;FIX;ROG;MGTX;EGP;JXN;UVE;VRDN;LEGH;NXRT;SLAB,REAX;FLR;PBT;HPK;IMKTA;LAND;FMAO;MLI;REXR;FIX;ROG;MGTX;EGP;JXN;UVE;VRDN;LEGH;NXRT;SLAB;IAG,HTZ,IAG,0.07144869151363306,0.06484533510981252,0.06482033510981253,2.5e-05
Arm_A_0.80,0.8,0,2022-01-05,2022-01-04,2022-01-20,2022-01-19,TRAIN,10,20,1,0.05,HTZ;LQDA;REAX;PBT;JXN;MP;LAND;FLR;KRUS;FMAO;SLAB;LAC;MGTX;PI;REXR;MXL;HPK;NVMI;LEGH;ROG,LQDA;REAX;PBT;JXN;MP;LAND;FLR;KRUS;FMAO;SLAB;LAC;MGTX;PI;REXR;MXL;HPK;NVMI;LEGH;ROG;VALU,HTZ,VALU,-0.10740558789832659,-0.09365811330726077,-0.09368311330726077,2.5e-05
Arm_A_0.80,0.8,0,2022-01-20,2022-01-19,2022-02-03,2022-02-02,TRAIN,10,20,1,0.05,HTZ;VALU;PBT;HPK;RGC;EPC;FMAO;LQDA;JXN;UVE;REAX;ROG;LAND;PLAB;PI;LEGH;VET;LCID;ECPG;NUS,VALU;PBT;HPK;RGC;EPC;FMAO;LQDA;JXN;UVE;REAX;ROG;LAND;PLAB;PI;LEGH;VET;LCID;ECPG;NUS;ICL,HTZ,ICL,-0.04243090148446542,-0.043360587147884634,-0.04338558714788463,2.5e-05
Arm_A_0.80,0.8,0,2022-02-03,2022-02-02,2022-02-17,2022-02-16,TRAIN,10,20,2,0.1,OBE;HTZ;VALU;RGC;EGY;PBT;VET;MKC.V;IMO;KEN;NUS;LEGH;LAND;JXN;ECPG;VG;MSB;PLAB;VNOM;FMAO,VALU;RGC;EGY;PBT;VET;MKC.V;IMO;KEN;NUS;LEGH;LAND;JXN;ECPG;VG;MSB;PLAB;VNOM;FMAO;GLP;SU,HTZ;OBE,GLP;SU,0.020809565272946032,0.012496608235330121,0.012446608235330121,5e-05
Arm_A_0.80,0.8,0,2022-02-17,2022-02-16,2022-03-04,2022-03-03,TRAIN,10,20,1,0.05,OBE;VET;RES;PBT;PDS;HPK;VALU;MIRM;SBLK;EGY;HNRG;ZIM;KEN;FMAO;GNE;IFS;HESM;EEFT;GNK;HUN,VET;RES;PBT;PDS;HPK;VALU;MIRM;SBLK;EGY;HNRG;ZIM;KEN;FMAO;GNE;IFS;HESM;EEFT;GNK;HUN;IMO,OBE,IMO,0.02438442855785568,0.026812532957405683,0.026787532957405682,2.5e-05
Arm_A_0.80,0.8,0,2022-03-04,2022-03-03,2022-03-18,2022-03-17,TRAIN,10,20,2,0.1,OBE;RES;EGY;VET;HP;PDS;REPX;LNTH;HNRG;LQDA;NBR;HPK;GLNG;MIRM;RGC;VAL;MRCY;LBRT;KOS;VALU,EGY;VET;HP;PDS;REPX;LNTH;HNRG;LQDA;NBR;HPK;GLNG;MIRM;RGC;VAL;MRCY;LBRT;KOS;VALU;FHN;VNOM,OBE;RES,FHN;VNOM,0.011581802878662319,0.011694550529794767,0.011644550529794767,5e-05
Arm_A_0.80,0.8,0,2022-03-18,2022-03-17,2022-04-01,2022-03-31,TRAIN,10,20,1,0.05,OBE;RES;LNTH;VET;TH;PDS;ZIM;EGY;KOS;PBF;HP;GLNG;HNRG;REI;VALU;KEN;NBR;MIRM;FET;LQDA,RES;LNTH;VET;TH;PDS;ZIM;EGY;KOS;PBF;HP;GLNG;HNRG;REI;VALU;KEN;NBR;MIRM;FET;LQDA;PAYS,OBE,PAYS,0.04850879656860123,0.03328889599117116,0.03326389599117116,2.5e-05
Arm_A_0.80,0.8,0,2022-04-01,2022-03-31,2022-04-18,2022-04-14,TRAIN,10,20,3,0.15,OBE;RES;PDS;GLNG;KOS;EGY;HP;NBR;LNTH;PBF;STNG;RRC;VET;REI;HQY;MUR;TH;HYMC;RIG;HLX,PDS;GLNG;KOS;EGY;HP;NBR;LNTH;PBF;STNG;RRC;VET;REI;HQY;MUR;TH;RIG;HLX;GNK;VAL;LBRT,HYMC;OBE;RES,GNK;LBRT;VAL,0.06788884631728728,0.07641674475088425,0.07634174475088425,7.500000000000001e-05
Arm_A_0.80,0.8,0,2022-04-18,2022-04-14,2022-05-02,2022-04-29,TRAIN,10,20,2,0.1,OBE;LNTH;RES;GLNG;PDS;HYMC;STNG;GOGO;HNRG;VALU;EGY;HP;PRCT;NTR;NBR;KOS;RGLD;TH;SSRM;NVGS,LNTH;RES;GLNG;PDS;STNG;GOGO;HNRG;VALU;EGY;HP;PRCT;NTR;NBR;KOS;RGLD;TH;SSRM;NVGS;HQY;HPK,HYMC;OBE,HPK;HQY,-0.1189987156411985,-0.1074209717089045,-0.10747097170890449,5e-05
