sample_group,signal,lookback_L,n,in_top_n_next_rate,became_instavel_1_rate,log_ret_1_mean,log_ret_1_std,became_instavel_3_rate,log_ret_3_mean,log_ret_3_std,became_instavel_5_rate,log_ret_5_mean,log_ret_5_std
IGNITION_TRUE,SUBINDO,10,7445,0.4826057756883815,0.12491605104096709,-0.0013524105788313336,0.05695149829736788,0.18361316319677637,-0.0035160259623414737,0.09369617627799008,0.22968435191403627,-0.00512650494699973,0.11664260551510477
LATERAL_STRENGTH,CAINDO,1,667,0.4737631184407796,0.06296851574212893,0.001116559020589136,0.05483311579620738,0.12143928035982009,0.002125506950228338,0.08596667497278893,0.1724137931034483,0.0009949254033810278,0.10620344928356903
LATERAL_STRENGTH,ESTAVEL,1,527,0.538899430740038,0.056925996204933584,0.0005385315555803191,0.046260845710165796,0.12333965844402277,-0.004896022055242942,0.0770273157259123,0.18026565464895636,-0.007194624215680305,0.11115680099964098
LATERAL_STRENGTH,SUBINDO,1,1118,0.4606440071556351,0.0742397137745975,-0.004966995182009889,0.04701479293533118,0.12880143112701253,-0.00663397082177743,0.0750840987360297,0.1744186046511628,-0.008653520270766608,0.08760379423243568
LATERAL_STRENGTH,CAINDO,2,649,0.4530046224961479,0.0724191063174114,-0.0008942771435504847,0.05352156253014565,0.13405238828967642,-0.0018625864752408023,0.08656606444785832,0.17257318952234207,-0.0019343381431909544,0.10234246691539482
LATERAL_STRENGTH,ESTAVEL,2,397,0.5717884130982368,0.0327455919395466,-0.0009713344570641938,0.034546039100206365,0.10579345088161209,-0.0016361931706252062,0.06979176981839465,0.16120906801007556,-0.0016132796748448285,0.09673566213350188
LATERAL_STRENGTH,SUBINDO,2,1266,0.46919431279620855,0.0750394944707741,-0.002810856217491726,0.05097208413205223,0.12717219589257503,-0.005308753992802851,0.07741724245368223,0.18088467614533965,-0.00861511050116992,0.09782919859647114
LATERAL_STRENGTH,CAINDO,3,594,0.43097643097643096,0.0707070707070707,-0.0017259704073284848,0.055762929590573315,0.14309764309764308,-0.0012483601957937983,0.09170986630334431,0.18518518518518517,-0.0005535742700970727,0.10390023235646059
LATERAL_STRENGTH,ESTAVEL,3,326,0.5613496932515337,0.03680981595092025,-0.0009719778389771051,0.03816971586392216,0.09815950920245399,-0.004587550357664999,0.07165242035316029,0.13803680981595093,-0.0035828423281331055,0.08420221928064682
LATERAL_STRENGTH,SUBINDO,3,1392,0.48563218390804597,0.07255747126436782,-0.0022862488645859318,0.04870219612210592,0.12428160919540229,-0.0045561799519810275,0.07445913678117067,0.17959770114942528,-0.008121952345485914,0.09995142153186988
LATERAL_STRENGTH,CAINDO,5,509,0.38703339882121807,0.07858546168958742,-0.0015585925368636045,0.051741458099112105,0.15520628683693516,-0.0041853507798679645,0.0733406869706696,0.1944990176817289,-0.007237498816592852,0.0966536469204641
LATERAL_STRENGTH,ESTAVEL,5,202,0.5495049504950495,0.054455445544554455,-0.0018298153922118026,0.03685459258501845,0.1188118811881188,-0.0004589367651202529,0.06485119356788568,0.13861386138613863,0.003564398325713082,0.08046469248770127
