phase,date,ticker,ret_62,late_rocket,forward_logret,split
0,2025-09-30,MLYS,1.0551001420293336,1,0.08986625601032755,SW2
0,2025-09-30,NB,1.107703260369361,1,0.5349662685772658,SW2
0,2025-09-30,PGEN,0.9176690918442765,1,-0.12296171113483485,SW2
0,2025-09-30,RGTI,0.9620080504038195,1,0.6162333558470467,SW2
0,2025-09-30,RHLD,0.8159031478857367,1,0.0035273405179684406,SW2
0,2025-09-30,RLMD,1.1156177678034696,1,0.0718257345712556,SW2
0,2025-09-30,SATS,0.954344441244713,1,0.016161967956997904,SW2
0,2025-09-30,SNDK,0.9260296313360217,1,0.17057887173454447,SW2
0,2025-09-30,SNDL,0.8091070616548137,1,-0.09969936022308817,SW2
0,2025-09-30,STTK,1.0236110717751483,1,-0.21001425987241695,SW2
0,2025-09-30,TLRY,1.4788839208452185,1,-0.09045711015525147,SW2
0,2025-09-30,UUUU,1.0553719132835733,1,0.36385251327927054,SW2
0,2025-09-30,VFF,1.0719440415859491,1,0.03829628507728033,SW2
0,2025-09-30,ZURA,1.0464832232331638,1,0.2553937960741443,SW2
0,2025-10-14,EOSE,1.212809386126434,1,-0.10308223965202783,SW2
0,2025-10-14,HIVE,1.1225655296906025,1,-0.1360705391431988,SW2
0,2025-10-14,IDR,0.9195741331411967,1,-0.467916073996313,SW2
0,2025-10-14,LAC,1.0133818560494743,1,-0.33837202346664785,SW2
0,2025-10-14,MLYS,1.1007050693412406,1,-0.059579871590812,SW2
0,2025-10-14,MNPR,0.9101849612873867,1,-0.22805515254366987,SW2
0,2025-10-14,NB,1.0427798418732641,1,-0.43732779901334984,SW2
0,2025-10-14,NBIS,0.9325524629520879,1,-0.07692855975017424,SW2
0,2025-10-14,PLUG,0.9422662182774157,1,-0.27578728479963177,SW2
0,2025-10-14,RGTI,1.1987053323336674,1,-0.3108339554992973,SW2
0,2025-10-14,RLMD,1.2034778773175652,1,0.14277075616449572,SW2
0,2025-10-14,RR,1.2169768887491434,1,-0.09422549696767607,SW2
0,2025-10-14,SNDK,1.1800674784558278,1,0.2708825088884726,SW2
0,2025-10-14,STOK,0.9359285738029021,1,0.08404058754609403,SW2
0,2025-10-14,TLRY,1.031064247428121,1,-0.13946612814433718,SW2
0,2025-10-14,TMQ,1.2183026298807613,1,-0.2735546931925703,SW2
0,2025-10-14,USAR,0.997864255598944,1,-0.5826293558949741,SW2
0,2025-10-14,UUUU,1.0594239374507224,1,-0.21873594631951834,SW2
0,2025-10-14,VFF,0.986626370696053,1,-0.10023558451757102,SW2
0,2025-10-14,ZURA,1.096024965103159,1,0.017972242404430436,SW2
0,2025-10-28,EOSE,0.9547315151815838,1,0.22132134594211067,SW2
0,2025-10-28,FDMT,1.0232825692640652,1,-0.1877150486623515,SW2
0,2025-10-28,HIVE,0.9910508070832645,1,-0.22102714840783214,SW2
0,2025-10-28,HUT,0.9213234551287655,1,-0.05425688673443688,SW2
0,2025-10-28,IVVD,1.0506197847377272,1,-0.2892336631431997,SW2
0,2025-10-28,LPTH,1.0393825617632997,1,-0.08142597041756536,SW2
0,2025-10-28,MLYS,1.0293236029503368,1,0.0927068298892668,SW2
0,2025-10-28,NB,0.9922946388700771,1,-0.1534669191168578,SW2
0,2025-10-28,NBIS,0.8942520326354064,1,-0.1317221170358132,SW2
0,2025-10-28,PGEN,0.9104936141898293,1,-0.07232066157962613,SW2
0,2025-10-28,PRAX,1.1895917498732793,1,-0.1021150379794052,SW2
0,2025-10-28,RGTI,1.0437344720888944,1,-0.19593265563599332,SW2
0,2025-10-28,RLMD,1.2919991324117883,1,0.25607181118317507,SW2
0,2025-10-28,RR,1.138582856998148,1,-0.4348535671076651,SW2
0,2025-10-28,SNDK,1.403035217734215,1,0.41753617839638485,SW2
0,2025-10-28,STOK,0.9416085398584448,1,-0.38878678596444205,SW2
0,2025-10-28,STTK,0.985240261720618,1,-0.08612915372993878,SW2
0,2025-10-28,TLS,1.011943906022436,1,0.06247878817456057,SW2
0,2025-10-28,VSAT,0.9247599214672486,1,-0.05651221026334245,SW2
0,2025-10-28,ZURA,1.003996312293261,1,-0.00510205188389551,SW2
0,2025-11-11,EOSE,1.107510541570474,1,-0.38025152650366567,SW2
0,2025-11-11,FBYD,0.7724707224347765,0,-0.04412480490893794,SW2
0,2025-11-11,FLNC,1.059903585695595,1,-0.3214412089236074,SW2
0,2025-11-11,GLUE,1.1526795099383855,1,0.11414119804721422,SW2
0,2025-11-11,HIVE,0.7519236170318145,0,-0.3876542653619172,SW2
0,2025-11-11,HUT,0.7464844490092718,0,-0.18355190844785535,SW2
0,2025-11-11,HYMC,0.7319618847754523,0,0.210885992328126,SW2
0,2025-11-11,IHRT,0.7310558445418431,0,-0.1766484017135587,SW2
0,2025-11-11,LITE,0.7708518895833405,0,0.1413883979556209,SW2
0,2025-11-11,LUMN,0.8894845182925488,1,-0.3079042348329677,SW2
0,2025-11-11,MLYS,1.188364906659945,1,-0.04363493589686981,SW2
0,2025-11-11,MNPR,0.9079600972586925,1,0.1101037024796329,SW2
0,2025-11-11,NAUT,0.8420106574912842,1,0.2207310049088258,SW2
0,2025-11-11,PRAX,1.230468817036935,1,0.12820497438503148,SW2
0,2025-11-11,RHLD,1.091314650808454,1,0.022686459343762233,SW2
0,2025-11-11,RLMD,1.6672218883228338,1,0.3566749439387324,SW2
0,2025-11-11,SATS,0.953939799353832,1,-0.03912851401392206,SW2
0,2025-11-11,SNDK,1.7404400509048203,1,-0.16602660544026332,SW2
0,2025-11-11,STTK,0.8464340360600255,1,0.08612915372993875,SW2
0,2025-11-11,ZURA,0.8998033577651344,1,-0.04445176257083381,SW2
0,2025-11-25,GLUE,1.2163160127489274,1,0.07514985125410753,SW2
0,2025-11-25,HYMC,0.8472978603872033,1,0.18266408120216732,SW2
0,2025-11-25,IMMX,0.7903109290135927,0,0.42381424677636087,SW2
0,2025-11-25,IVVD,1.013582039483534,1,0.03278982282299097,SW2
0,2025-11-25,KOD,0.8508095824479248,1,0.1357579928421974,SW2
0,2025-11-25,LITE,0.8666356037757568,1,0.18537341570872898,SW2
0,2025-11-25,MLYS,1.0299011470041235,1,-0.14826039344374892,SW2
0,2025-11-25,MNPR,0.9800029996641969,1,-0.20657006316234244,SW2
0,2025-11-25,NAUT,1.0806584850515135,1,-0.014598799421152636,SW2
0,2025-11-25,NUVB,0.921025268956267,1,0.07661110237184038,SW2
0,2025-11-25,PACS,0.9266917650794388,1,0.037987540661172145,SW2
0,2025-11-25,PALI,1.2344018681762245,1,-0.1823215567939546,SW2
0,2025-11-25,PRAX,1.4030699536480635,1,0.3019493565544025,SW2
0,2025-11-25,RCUS,0.7862165596334897,0,0.07838207425859642,SW2
0,2025-11-25,RHLD,1.0276858399649509,1,0.14661872983837185,SW2
0,2025-11-25,RLAY,0.8279033130803641,1,-0.07495570921763126,SW2
0,2025-11-25,RLMD,1.8598391365504265,1,-0.037919234862293726,SW2
0,2025-11-25,RVMD,0.6608216733397297,0,0.05481004661191966,SW2
0,2025-11-25,SNDK,1.544447871815705,1,-0.0336038069379428,SW2
0,2025-11-25,ZBIO,0.8281362176652435,1,-0.0019627091678488173,SW2
0,2025-12-10,EOSE,0.7278563469319609,0,-0.2231435513142097,SW2
0,2025-12-10,FBYD,0.7402275772686231,0,-0.1089319480254234,SW2
0,2025-12-10,FLNC,1.2382489256111144,1,-0.19645606772885935,SW2
0,2025-12-10,GLUE,1.2454326321970601,1,-0.03047741120251487,SW2
0,2025-12-10,IMMX,1.0895624531481913,1,-0.1518805312927191,SW2
0,2025-12-10,KOD,0.9263209062340921,1,0.09149234042466571,SW2
0,2025-12-10,LITE,0.7818023416523043,0,0.07246328551829576,SW2
0,2025-12-10,NAK,0.9175169735973988,1,0.12861737782209354,SW2
0,2025-12-10,NAUT,1.0608066033439758,1,-0.045120435280469655,SW2
0,2025-12-10,NUVB,0.8704811958428609,1,0.1548647105609153,SW2
0,2025-12-10,PACS,1.1760876008364,1,0.17953275309867556,SW2
0,2025-12-10,PALI,1.1831387174230945,1,0.09531017980432474,SW2
0,2025-12-10,PRAX,1.8791900322631665,1,0.06595879205038717,SW2
0,2025-12-10,RCUS,0.7793248768009976,0,-0.09886655605273491,SW2
0,2025-12-10,RHLD,1.09977238160564,1,0.03493805136128044,SW2
0,2025-12-10,RLMD,1.0019854529790382,1,0.08115691391694005,SW2
0,2025-12-10,SNDK,0.9567881185548438,1,0.10967998039546895,SW2
0,2025-12-10,SRZN,0.6610874446497227,0,0.0381759629276584,SW2
0,2025-12-10,TRDA,0.6865589214355621,0,0.00377003274054161,SW2
0,2025-12-10,VSCO,0.6606102248504666,0,0.043395625025106646,SW2
0,2025-12-24,GLUE,0.9226824748341657,1,0.42905205007570696,SW2
0,2025-12-24,HYMC,1.4400341161571948,1,-0.03601289392496924,SW2
0,2025-12-24,IMMX,1.0222393098835347,1,-0.10791128717722932,SW2
0,2025-12-24,IMNM,0.7607275992359908,0,-0.06071091177952753,SW2
0,2025-12-24,IVVD,0.8985911547747544,1,-0.10933666403746568,SW2
0,2025-12-24,JBIO,0.7073143408247258,0,-0.21023034491103124,SW2
0,2025-12-24,LITE,0.8898877768330385,1,-0.10653423650156775,SW2
0,2025-12-24,NAK,0.7832982775542421,0,-0.0854452059568848,SW2
0,2025-12-24,NAUT,0.8637226093997045,1,0.1296778233085328,SW2
0,2025-12-24,NUVB,1.1323661734799668,1,-0.10013981087166883,SW2
0,2025-12-24,PACS,1.0765691706825697,1,0.10493077779130738,SW2
0,2025-12-24,PALI,0.994640296371435,1,-0.0953101798043249,SW2
0,2025-12-24,PRAX,1.7225127584200304,1,0.06544932372631265,SW2
0,2025-12-24,REPL,0.8754687373539,1,-0.16639960378336932,SW2
0,2025-12-24,RHLD,1.1737686520682875,1,-0.07938981393211438,SW2
0,2025-12-24,RLMD,0.995035099385711,1,-0.013453117697118752,SW2
0,2025-12-24,SNDK,0.9544748244805364,1,0.31190648992574055,SW2
0,2025-12-24,VICR,0.7371902215062174,0,0.22243665259620776,SW2
0,2025-12-24,VSCO,0.7583815322359282,0,0.1395311140586631,SW2
0,2025-12-24,ZBIO,0.8325354483079346,1,-0.9588808150548553,SW2
0,2026-01-09,GLSI,0.6953808200858826,0,0.12799400117852994,SW2
0,2026-01-09,GLUE,1.0958504009389012,1,-0.1026861897692232,SW2
0,2026-01-09,GOLD,0.7023832931890944,0,0.12432841836463723,SW2
0,2026-01-09,HYMC,1.2434481972208207,1,0.6599434702129385,SW2
0,2026-01-09,IMMX,0.6794884316289045,0,0.055410543611261645,SW2
0,2026-01-09,KOD,0.6752762656412554,0,-0.0289654396232542,SW2
0,2026-01-09,LITE,0.7792766381436764,0,-0.0263889049001412,SW2
0,2026-01-09,NAUT,0.9028677115420144,1,-0.06995858860691058,SW2
0,2026-01-09,NUVB,0.8124106013867627,1,-0.4131871542020745,SW2
0,2026-01-09,PACS,1.1497019999930673,1,-0.16782367912488919,SW2
0,2026-01-09,PRAX,1.6819114493441927,1,0.05720181862448362,SW2
0,2026-01-09,RGC,0.8092416378389903,1,-0.27663754241688304,SW2
0,2026-01-09,RHLD,0.9164170024722147,1,-0.03636016196916212,SW2
0,2026-01-09,RLMD,0.6999422236927739,0,-0.12742303092144353,SW2
0,2026-01-09,RVMD,0.8133192302241155,1,0.09107703710222484,SW2
0,2026-01-09,SLS,0.7114483449423499,0,0.0986019768045395,SW2
0,2026-01-09,SNDK,0.9476865764564425,1,0.3480921536919668,SW2
0,2026-01-09,STTK,0.7462570058738927,0,-0.11160603199555676,SW2
0,2026-01-09,VICR,0.9503671067318356,1,0.11886816983403362,SW2
0,2026-01-09,VSCO,0.7526778300541704,0,-0.04994510565466943,SW2
0,2026-01-26,FBRX,0.9735413498541345,1,-0.14515262156160408,SW2
0,2026-01-26,GLSI,1.0193853526237695,1,0.12979454099510834,SW2
0,2026-01-26,GLUE,0.7886325070500673,0,-0.15553809835643467,SW2
0,2026-01-26,GOLD,0.8267117115537316,1,0.2493795180375143,SW2
0,2026-01-26,HL,0.900230512977286,1,-0.3343368256854044,SW2
0,2026-01-26,HLF,0.6705674928077799,0,0.02081550029077802,SW2
0,2026-01-26,HYMC,1.916725198303224,1,-0.381374607745615,SW2
0,2026-01-26,IBRX,0.9927867648642618,1,-0.06402185876493102,SW2
0,2026-01-26,LAR,0.7384469397896092,0,-0.24285876984323443,SW2
0,2026-01-26,LITE,0.6996246725586787,0,0.4869695078198753,SW2
0,2026-01-26,PACS,1.0097439009312672,1,0.10083211950980915,SW2
0,2026-01-26,PL,0.7325163828366709,0,-0.19082082513481918,SW2
0,2026-01-26,RHLD,0.8866449803842228,1,0.01130132070909551,SW2
0,2026-01-26,RVMD,0.7889845757439591,0,-0.18779429633116987,SW2
0,2026-01-26,SATL,0.8607208807193447,1,-0.37729423114146804,SW2
0,2026-01-26,SKE,0.622732362039681,0,0.0012734799556141179,SW2
0,2026-01-26,SLS,0.8021659182227403,1,-0.13286092662555476,SW2
0,2026-01-26,SNDK,1.0425554387730644,1,0.23265853083898708,SW2
0,2026-01-26,STTK,0.8079226951523727,1,-0.0960333327826876,SW2
0,2026-01-26,USAS,0.7938540275364243,0,-0.2646273183995425,SW2
0,2026-02-09,FBRX,0.8807745607544503,1,0.039095241764078754,SW2
0,2026-02-09,GLSI,1.260725620918385,1,-0.24493090549911703,SW2
0,2026-02-09,GOLD,1.0760912295912457,1,0.029565822273204617,SW2
0,2026-02-09,HLF,0.6134214516288461,0,0.15255182393063368,SW2
0,2026-02-09,HYMC,1.563943416551453,1,0.1952947634698795,SW2
0,2026-02-09,IAUX,0.7478055930978091,0,0.005305052229693098,SW2
0,2026-02-09,IBRX,1.048642183358829,1,0.4853806621163251,SW2
0,2026-02-09,ICHR,0.7563801779038704,0,0.46317633265907826,SW2
0,2026-02-09,IMMX,0.7994973054029375,0,0.1924089839476958,SW2
0,2026-02-09,KLIC,0.6129743238655967,0,-0.026287227927529317,SW2
0,2026-02-09,LITE,0.8342252298421153,1,0.20078268068021934,SW2
0,2026-02-09,MOVE,0.9684892767761506,1,-0.3266353906037554,SW2
0,2026-02-09,NATR,0.6511257537283381,0,0.02919369000235627,SW2
0,2026-02-09,PACS,1.131195307643812,1,0.053359410825022296,SW2
0,2026-02-09,SATL,0.8046996664656931,1,-0.11466290832013988,SW2
0,2026-02-09,SKE,0.6877529107765545,0,0.1251444270520392,SW2
0,2026-02-09,SLS,0.833982084411431,1,0.18766916312054982,SW2
0,2026-02-09,SNDK,1.057460555056773,1,0.10851799734045173,SW2
0,2026-02-09,STTK,0.6541305282174926,0,0.11512699159826739,SW2
0,2026-02-09,USAS,0.6559784147760258,0,0.12508063810679942,SW2
0,2026-02-24,ENLT,0.720728307993701,0,0.08910182440966488,SW2
0,2026-02-24,FET,0.6846509527308599,0,-0.018949748779662233,SW2
0,2026-02-24,GLSI,1.023120755511341,1,0.12645797674879605,SW2
0,2026-02-24,GOLD,1.1056570518644504,1,-0.12867932097894302,SW2
0,2026-02-24,HLF,0.7192556509920198,0,-0.169768040191765,SW2
0,2026-02-24,HYMC,1.4585199023722315,1,-0.03509131981126994,SW2
0,2026-02-24,IBRX,1.582341422745962,1,-0.15127249278999283,SW2
0,2026-02-24,ICHR,1.276831876628047,1,-0.20236848873924548,SW2
0,2026-02-24,LITE,1.0622446444972342,1,-0.051766890256846936,SW2
0,2026-02-24,LUNR,0.8124473532565184,1,-0.003313089722960238,SW2
0,2026-02-24,NX,0.6665750249569459,0,-0.24377947869799085,SW2
0,2026-02-24,PRAX,0.735739804773766,0,-0.1027812237271858,SW2
0,2026-02-24,SATL,0.9272540366714253,1,-0.012539349252735251,SW2
0,2026-02-24,SLS,1.125640961056028,1,0.2809930843009844,SW2
0,2026-02-24,SNDK,1.2241145789848942,1,-0.12405746127765205,SW2
0,2026-02-24,STRO,0.7762925225162074,0,0.30572484008249173,SW2
0,2026-02-24,STTK,0.7846819901413916,0,0.35288526626254296,SW2
0,2026-02-24,USAS,0.8001592242562447,1,0.011077036338907404,SW2
0,2026-02-24,VICR,0.7241225852434419,0,-0.010356117480760676,SW2
0,2026-02-24,VOR,0.8099579263973893,1,0.0025906750240924626,SW2
0,2026-03-10,ENLT,0.6409354719030331,0,-0.054414681094297916,SW2
0,2026-03-10,FET,0.48960314673532573,0,0.02727675755427852,SW2
0,2026-03-10,GLSI,1.0582873120507301,1,-0.02078913858318649,SW2
0,2026-03-10,HYMC,1.2657783366074382,1,-0.23273372535675194,SW2
0,2026-03-10,IBRX,1.3056146238029345,1,0.10654324790687585,SW2
0,2026-03-10,ICHR,0.8627533720953466,1,0.1558950751185001,SW2
0,2026-03-10,IMMX,0.5999032099981005,0,-0.13961387831250383,SW2
0,2026-03-10,KOS,0.8002453161163127,1,0.04953393512227663,SW2
0,2026-03-10,LINC,0.48592203739618384,0,0.08871248771915242,SW2
0,2026-03-10,LITE,0.6591894410420491,0,0.12905942195648784,SW2
0,2026-03-10,PL,0.7040507153740481,0,0.26990295805193787,SW2
0,2026-03-10,SLS,1.23118536785082,1,-0.08396538011733409,SW2
0,2026-03-10,SNDK,0.9465627637912248,1,0.176663491753523,SW2
0,2026-03-10,SOC,0.9212429881926215,1,0.10951559751879159,SW2
0,2026-03-10,STKL,0.5819215454497209,0,0.0030911925696728796,SW2
0,2026-03-10,STRO,1.0593607821230877,1,-0.15796097221417252,SW2
0,2026-03-10,STTK,0.6636851478296284,0,0.016474837203505042,SW2
0,2026-03-10,VICR,0.5630180284459549,0,0.017721244867513232,SW2
0,2026-03-10,VOR,0.6365638925446199,0,-0.19744176143297967,SW2
0,2026-03-10,ZURA,0.6325225587435107,0,-0.2342131162307583,SW2
0,2026-03-24,EGY,0.5691495389033743,0,0.054588190284403204,SW2
0,2026-03-24,ENLT,0.5740025724513321,0,-0.09558646106039921,SW2
0,2026-03-24,IBRX,1.508341795562732,1,-0.32599539598912575,SW2
0,2026-03-24,ICHR,1.0180807492139279,1,-0.023757536275096233,SW2
0,2026-03-24,KOS,0.9959617614166705,1,0.14347252177169445,SW2
0,2026-03-24,LASR,0.6178553898412251,0,-0.2078923246854484,SW2
0,2026-03-24,LITE,0.6742447214501209,0,0.08705138807842253,SW2
0,2026-03-24,NAUT,0.6237860527624437,0,-0.14864102401628868,SW2
0,2026-03-24,PBF,0.5699176508413341,0,0.011948083250761021,SW2
0,2026-03-24,RYAM,0.6270897013690353,0,-0.12117981783896685,SW2
0,2026-03-24,SATL,0.8786997579353472,1,0.3250302984830982,SW2
0,2026-03-24,SLS,0.8424434819224054,1,-0.21609726690400094,SW2
0,2026-03-24,SNDK,1.0840004920862174,1,1.423497676164293e-05,SW2
0,2026-03-24,STKL,0.5576886337448398,0,-0.0015444018513742473,SW2
0,2026-03-24,STRO,0.7595314421598862,0,0.13323833515385583,SW2
0,2026-03-24,STTK,0.6641596436866927,0,0.08455738802806297,SW2
0,2026-03-24,TNGX,0.7999151559856509,0,0.040821994520254985,SW2
0,2026-03-24,VAL,0.6560087253904234,0,0.02943363197674767,SW2
0,2026-03-24,VG,0.9115551271283213,1,0.06047569039907702,SW2
0,2026-03-24,VIAV,0.6233413895568221,0,0.09392976789763723,SW2
0,2026-04-08,EGY,0.5753641449035619,0,-0.07458885699107264,SW2
0,2026-04-08,ELVN,0.9961098600388378,1,0.11279712035860118,SW2
0,2026-04-08,IBRX,1.1539084642530726,1,0.1771497683915605,SW2
0,2026-04-08,ICHR,0.7370359901892723,0,0.30361741981014306,SW2
0,2026-04-08,KOS,1.1330137153854418,1,-0.15845407538731124,SW2
0,2026-04-08,LINC,0.5352534097426824,0,-0.056044192174522056,SW2
0,2026-04-08,LITE,0.6936628746515827,0,0.05107195584179681,SW2
0,2026-04-08,NAT,0.5778827097851742,0,-0.054956679085095814,SW2
0,2026-04-08,PARR,0.6274501922063587,0,-0.08258857202127398,SW2
0,2026-04-08,REI,0.5817235779157506,0,-0.11621686462363855,SW2
0,2026-04-08,SATL,1.1425344953915255,1,0.0490329120769233,SW2
0,2026-04-08,SM,0.5306282510621702,0,-0.10247173175193536,SW2
0,2026-04-08,SNDK,0.6977699487512111,0,0.2516196406945089,SW2
0,2026-04-08,STKL,0.5642633563319698,0,0.0015444018513742074,SW2
0,2026-04-08,STRO,0.7492682123693696,0,0.34324915103124354,SW2
0,2026-04-08,TNGX,0.7141251818819275,0,0.34080280997157736,SW2
0,2026-04-08,VAL,0.6165706808628957,0,-0.08481184743043878,SW2
0,2026-04-08,VET,0.5704362926223214,0,-0.16372352371600157,SW2
0,2026-04-08,VG,0.88030615608567,1,-0.32810696580529697,SW2
0,2026-04-08,VIAV,0.686667676248959,0,0.18132792498825204,SW2
0,2026-04-22,FBYD,0.8244070182583013,1,-0.04893489244235272,SW2
0,2026-04-22,ICHR,0.6620186373040002,0,0.04914436589101352,SW2
0,2026-04-22,IMMX,0.6828695978017049,0,-0.012474174225175688,SW2
0,2026-04-22,KODK,0.5937540913779837,0,0.0727994996085142,SW2
0,2026-04-22,KOS,0.7199174216245502,0,0.1632733618232603,SW2
0,2026-04-22,LITE,0.8368695431171901,1,0.1725719418281228,SW2
0,2026-04-22,MOVE,1.174915138766515,1,-0.19916855626450183,SW2
0,2026-04-22,MRVL,0.6059265420973433,0,0.10908761728915975,SW2
0,2026-04-22,OBE,0.5530136981470732,0,0.1744559459880039,SW2
0,2026-04-22,RLAY,0.8011567043893486,1,-0.2564295289476766,SW2
0,2026-04-22,RLMD,0.6280835872128836,0,0.028987536873252187,SW2
0,2026-04-22,SATL,0.6973167487966706,0,-0.02955880224154439,SW2
0,2026-04-22,SNDK,0.5890802659667684,0,0.44246660058922593,SW2
0,2026-04-22,STRO,0.7765920786354373,0,0.08292735731078466,SW2
0,2026-04-22,STTK,0.5583279577509936,0,-0.17104516872602005,SW2
