arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,is_holdout,holding_days,top_n,n_veto,veto_rate,n_bandexp_blocked_pool,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,m3_rank_substitutos,m3_rank_max_substituto,vetados_com_r001_ativo,vetados_com_ret62_puro,overlap_com_par_tier,n_overlap_com_par_tier,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Arm_BandExpRet62,6,2024-05-01,2024-04-30,2024-05-15,2024-05-14,SW1,1,10,20,2,0.1,88,ROOT;JANX;WGS;SNDA;VKTX;RZLT;HIPO;VITL;OCGN;IBTA;SMTC;RCAT;PPTA;MUX;FIP;TPC;EME;IESC;IBRX;SOUN,JANX;WGS;SNDA;VKTX;RZLT;HIPO;VITL;OCGN;SMTC;RCAT;PPTA;MUX;FIP;TPC;EME;IESC;IBRX;SOUN;VCTR;VRT,IBTA;ROOT,VCTR;VRT,38;39,39.0,,IBTA;ROOT,,0,0.04111300939442386,0.04977900359655296,0.04972900359655296,5e-05
Arm_BandExpRet62,6,2024-05-15,2024-05-14,2024-05-30,2024-05-29,SW1,1,10,20,2,0.1,94,ROOT;WGS;JANX;VITL;GME;SNDA;NVAX;TPC;FIP;SMTC;REAL;OCGN;EBS;IBTA;IAG;STOK;RZLT;TGB;PPTA;SMR,WGS;JANX;VITL;GME;SNDA;NVAX;TPC;FIP;SMTC;REAL;OCGN;EBS;IAG;STOK;RZLT;TGB;PPTA;SMR;KALU;PAAS,IBTA;ROOT,KALU;PAAS,41;42,42.0,,IBTA;ROOT,,0,-0.01126367831153147,-0.0023572430752957806,-0.0024072430752957808,5e-05
Arm_BandExpRet62,6,2024-05-30,2024-05-29,2024-06-13,2024-06-12,SW1,1,10,20,1,0.05,74,VITL;NVAX;RZLT;IBTA;WGS;PPTA;SMR;REAL;SMTC;SNDA;TPC;FIP;MUX;PAAS;TNDM;TGB;VZLA;KGC;TMDX;ZIM,VITL;NVAX;RZLT;WGS;PPTA;SMR;REAL;SMTC;SNDA;TPC;FIP;MUX;PAAS;TNDM;TGB;VZLA;KGC;TMDX;ZIM;ZETA,IBTA,ZETA,33,33.0,,IBTA,,0,-0.05492131453873465,-0.038073838344657725,-0.03809883834465772,2.5e-05
Arm_BandExpRet62,6,2024-06-13,2024-06-12,2024-06-28,2024-06-27,SW1,1,10,20,0,0.0,80,RZLT;GERN;NVAX;STOK;EBS;VITL;WGS;RDW;ZIM;TMDX;ELVN;ZETA;HROW;LE;GH;PPTA;TNDM;RSI;FLNC;TPC,RZLT;GERN;NVAX;STOK;EBS;VITL;WGS;RDW;ZIM;TMDX;ELVN;ZETA;HROW;LE;GH;PPTA;TNDM;RSI;FLNC;TPC,,,,,,,,0,-0.047422842780491824,-0.047422842780491824,-0.047422842780491824,0.0
Arm_BandExpRet62,6,2024-06-28,2024-06-27,2024-07-15,2024-07-12,SW1,1,10,20,1,0.05,84,WGS;EBS;TMDX;ZIM;SMR;NVAX;VITL;KNOP;ENVX;ZETA;IBTA;UTHR;RSI;RDW;SOHU;TPC;HROW;LILA;LILAK;KGC,WGS;EBS;TMDX;ZIM;SMR;NVAX;VITL;KNOP;ENVX;ZETA;UTHR;RSI;RDW;SOHU;TPC;HROW;LILA;LILAK;KGC;SNAP,IBTA,SNAP,43,43.0,,IBTA,,0,0.057323455580676294,0.059266313784702596,0.0592413137847026,2.5e-05
Arm_BandExpRet62,6,2024-07-15,2024-07-12,2024-07-29,2024-07-26,SW2,1,10,20,0,0.0,82,EBS;WGS;SMR;EOSE;NVAX;PLSE;POET;ENVX;HUT;RDW;LNTH;RIVN;SITM;HROW;VITL;TPC;RDDT;HNRG;GH;PRE,EBS;WGS;SMR;EOSE;NVAX;PLSE;POET;ENVX;HUT;RDW;LNTH;RIVN;SITM;HROW;VITL;TPC;RDDT;HNRG;GH;PRE,,,,,,,,0,-0.058258225595586896,-0.058258225595586896,-0.058258225595586896,0.0
Arm_BandExpRet62,6,2024-07-29,2024-07-26,2024-08-12,2024-08-09,SW2,1,10,20,1,0.05,79,EBS;NVAX;WGS;HROW;PLSE;ENVX;EOSE;GH;HYLN;RDW;OCUL;RSI;UNFI;MIRM;RIVN;THC;ZETA;RYAM;RXO;SITM,EBS;WGS;HROW;PLSE;ENVX;EOSE;GH;HYLN;RDW;OCUL;RSI;UNFI;MIRM;RIVN;THC;ZETA;RYAM;RXO;SITM;LNTH,NVAX,LNTH,46,46.0,,NVAX,,0,-0.1242240229989873,-0.1121266676001774,-0.11215166760017739,2.5e-05
Arm_BandExpRet62,6,2024-08-12,2024-08-09,2024-08-26,2024-08-23,SW2,1,10,20,0,0.0,61,LUMN;HROW;RCAT;LTH;PLSE;EOSE;UMAC;MIRM;YOU;HWKN;ZETA;RYAM;RUN;LENZ;ULS;WGS;ZUMZ;OCUL;IDCC;ICUI,LUMN;HROW;RCAT;LTH;PLSE;EOSE;UMAC;MIRM;YOU;HWKN;ZETA;RYAM;RUN;LENZ;ULS;WGS;ZUMZ;OCUL;IDCC;ICUI,,,,,,,,0,0.10894810598089175,0.10894810598089175,0.10894810598089175,0.0
Arm_BandExpRet62,6,2024-08-26,2024-08-23,2024-09-10,2024-09-09,SW2,1,10,20,1,0.05,89,LUMN;RCAT;EOSE;NUTX;HROW;SMMT;REPL;YOU;HRTG;IHRT;ZUMZ;WGS;SKE;TNGX;LTH;ICUI;RKLB;UPST;PLSE;MIRM,RCAT;EOSE;NUTX;HROW;SMMT;REPL;YOU;HRTG;IHRT;ZUMZ;WGS;SKE;TNGX;LTH;ICUI;RKLB;UPST;PLSE;MIRM;HNST,LUMN,HNST,32,32.0,,LUMN,,0,-0.06021087813617966,-0.06283835412520782,-0.06286335412520781,2.5e-05
Arm_BandExpRet62,6,2024-09-10,2024-09-09,2024-09-24,2024-09-23,SW2,1,10,20,1,0.05,105,LUMN;NUTX;RCAT;EOSE;SMMT;HROW;HRTG;YOU;ECX;OCUL;PHAT;SKE;PRM;ZETA;PCVX;MIRM;UNIT;GDYN;ICUI;FISI,NUTX;RCAT;EOSE;SMMT;HROW;HRTG;YOU;ECX;OCUL;PHAT;SKE;PRM;ZETA;PCVX;MIRM;UNIT;GDYN;ICUI;FISI;PNTG,LUMN,PNTG,41,41.0,,LUMN,,0,0.06663341810488939,0.059455377301975657,0.05943037730197566,2.5e-05
Arm_BandExpRet62,6,2024-09-24,2024-09-23,2024-10-08,2024-10-07,SW2,1,10,20,1,0.05,98,LUMN;NUTX;RCAT;SMMT;HRTG;POET;UNIT;GEVO;SKE;LUNR;HROW;ZETA;SPRY;YOU;PRM;PHAT;PNTG;IDR;KRNT;ZYME,NUTX;RCAT;SMMT;HRTG;POET;UNIT;GEVO;SKE;LUNR;HROW;ZETA;SPRY;YOU;PRM;PHAT;PNTG;IDR;KRNT;ZYME;TGLS,LUMN,TGLS,36,36.0,,LUMN,,0,-0.03659471826847969,-0.0271896793791592,-0.0272146793791592,2.5e-05
Arm_BandExpRet62,6,2024-10-08,2024-10-07,2024-10-22,2024-10-21,SW2,1,10,20,0,0.0,105,LUMN;NUTX;GEVO;TIGR;SRRK;VHI;HROW;RCAT;SMMT;ZETA;VRDN;RKLB;UNIT;PRM;RIGL;YUMC;KRNT;RYAM;LB;POWL,LUMN;NUTX;GEVO;TIGR;SRRK;VHI;HROW;RCAT;SMMT;ZETA;VRDN;RKLB;UNIT;PRM;RIGL;YUMC;KRNT;RYAM;LB;POWL,,,,,,,,0,0.01955472226434175,0.01955472226434175,0.01955472226434175,0.0
Arm_BandExpRet62,6,2024-10-22,2024-10-21,2024-11-05,2024-11-04,SW2,1,10,20,1,0.05,103,GEVO;LUMN;NUTX;LTBR;HROW;RKLB;LEU;POWL;USAS;UPST;VHI;LB;SRRK;ULCC;YOU;SMMT;KRUS;WGS;LUNR;IESC,LUMN;NUTX;LTBR;HROW;RKLB;LEU;POWL;USAS;UPST;VHI;LB;SRRK;ULCC;YOU;SMMT;KRUS;WGS;LUNR;IESC;IDR,GEVO,IDR,39,39.0,,GEVO,,0,-0.05816251271407939,-0.05655581214222155,-0.05658081214222155,2.5e-05
Arm_BandExpRet62,6,2024-11-05,2024-11-04,2024-11-19,2024-11-18,SW2,1,10,20,2,0.1,101,GEVO;NUTX;RKLB;WGS;MNPR;LTBR;RDDT;VHI;GLUE;LUNR;HROW;SMR;SLI;USAS;EOSE;VSCO;SRRK;ULCC;MP;SOFI,NUTX;RKLB;WGS;LTBR;RDDT;VHI;GLUE;LUNR;HROW;SMR;SLI;USAS;EOSE;VSCO;SRRK;ULCC;MP;SOFI;LB;SMMT,GEVO;MNPR,LB;SMMT,38;39,39.0,,GEVO;MNPR,,0,0.005344408476890855,0.03210249705350519,0.032052497053505186,5e-05
Arm_BandExpRet62,6,2024-11-19,2024-11-18,2024-12-04,2024-12-03,SW2,1,10,20,0,0.0,70,MNPR;SMR;RKLB;MSTR;RDDT;HNRG;KOD;SOFI;LMND;LTBR;USLM;HUT;LUNR;SPIR;TMQ;WGS;GEO;LLYVK;LLYVA;LB,MNPR;SMR;RKLB;MSTR;RDDT;HNRG;KOD;SOFI;LMND;LTBR;USLM;HUT;LUNR;SPIR;TMQ;WGS;GEO;LLYVK;LLYVA;LB,,,,,,,,0,0.07531221631704879,0.07531221631704879,0.07531221631704879,0.0
Arm_BandExpRet62,6,2024-12-04,2024-12-03,2024-12-18,2024-12-17,SW2,1,10,20,6,0.3,82,UMAC;MNPR;RKLB;PRCH;RGTI;KOD;SMR;MSTR;RCAT;MVST;REAL;HUT;RDDT;SRRK;LUNR;FBRX;SOFI;PCT;LMND;PDYN,UMAC;MNPR;PRCH;KOD;SMR;RCAT;REAL;HUT;RDDT;SRRK;FBRX;SOFI;PCT;LMND;RDW;USLM;LB;WGS;VSTM;LLYVK,LUNR;MSTR;MVST;PDYN;RGTI;RKLB,LB;LLYVK;RDW;USLM;VSTM;WGS,40;43;37;39;42;41,43.0,,LUNR;MSTR;MVST;PDYN;RGTI;RKLB,,0,0.07983344093067593,0.018270183927115317,0.018120183927115317,0.00015000000000000001
Arm_BandExpRet62,6,2024-12-18,2024-12-17,2025-01-03,2025-01-02,SW2,1,10,20,4,0.2,115,RGTI;LAES;UMAC;RKLB;SOUN;KOD;HSAI;SATL;MNPR;RCAT;SRRK;REAL;RDDT;PRCH;MSTR;HUT;RBRK;LMND;SOFI;GEO,RGTI;LAES;RKLB;KOD;HSAI;MNPR;RCAT;SRRK;RDDT;PRCH;MSTR;HUT;RBRK;LMND;SOFI;GEO;RDW;PL;MVST;SMR,REAL;SATL;SOUN;UMAC,MVST;PL;RDW;SMR,40;39;35;41,41.0,,REAL;SATL;SOUN;UMAC,,0,0.03760358023253586,0.06309371463392206,0.06299371463392206,0.0001
Arm_BandExpRet62,6,2025-01-03,2025-01-02,2025-01-21,2025-01-17,SW2,1,10,20,9,0.45,117,RGTI;LAES;UMAC;MVST;FBRX;SOUN;PDYN;SRRK;KOD;REAL;RCAT;RR;PRCH;HSAI;RKLB;SATL;LPTH;RDW;LUNR;RDDT,LAES;MVST;SRRK;KOD;RCAT;RR;RKLB;LPTH;RDW;LUNR;RDDT;RBRK;GEO;LMND;VSTM;TMQ;NAK;MNPR;HNST;RUM,FBRX;HSAI;PDYN;PRCH;REAL;RGTI;SATL;SOUN;UMAC,GEO;HNST;LMND;MNPR;NAK;RBRK;RUM;TMQ;VSTM,46;60;47;57;54;43;62;52;48,62.0,,FBRX;HSAI;PDYN;PRCH;REAL;RGTI;SATL;SOUN;UMAC,,0,-0.19255661948848557,-0.06564637559288482,-0.06587137559288482,0.00022500000000000002
Arm_BandExpRet62,6,2025-01-21,2025-01-17,2025-02-04,2025-02-03,SW2,1,10,20,8,0.4,145,RGTI;UMAC;LAES;MVST;RR;HSAI;REAL;FBRX;SATL;MNPR;PRCH;RCAT;PDYN;GEO;SOUN;RDDT;RKLB;LUNR;KOD;LPTH,FBRX;MNPR;PRCH;RCAT;PDYN;GEO;SOUN;RDDT;RKLB;LUNR;KOD;LPTH;HUT;SSII;RUM;MSTR;SPIR;ROOT;GH;HOOD,HSAI;LAES;MVST;REAL;RGTI;RR;SATL;UMAC,GH;HOOD;HUT;MSTR;ROOT;RUM;SPIR;SSII,68;69;53;64;67;61;65;54,69.0,,HSAI;LAES;MVST;REAL;RGTI;RR;SATL;UMAC,,0,-0.013292234945752698,0.036448980120229305,0.036248980120229306,0.0002
Arm_BandExpRet62,6,2025-02-04,2025-02-03,2025-02-19,2025-02-18,SW2,1,10,20,7,0.35,126,RGTI;MVST;LAES;UMAC;HSAI;REAL;RR;MNPR;PL;FBRX;RDW;PDYN;LUNR;TOI;RKLB;SOUN;SATL;RCAT;HOOD;GH,UMAC;REAL;MNPR;PL;FBRX;RDW;PDYN;RKLB;SOUN;SATL;RCAT;HOOD;GH;SSII;NUTX;KOPN;GHRS;GEO;LPTH;HIMS,HSAI;LAES;LUNR;MVST;RGTI;RR;TOI,GEO;GHRS;HIMS;KOPN;LPTH;NUTX;SSII,50;49;56;48;52;43;41,56.0,,HSAI;LAES;LUNR;MVST;RGTI;RR;TOI,,0,0.02177883995940975,0.010362468781162657,0.010187468781162657,0.000175
Arm_BandExpRet62,6,2025-02-19,2025-02-18,2025-03-05,2025-03-04,SW2,1,10,20,2,0.1,107,RGTI;LAES;HSAI;SATL;TOI;RR;PDYN;SSII;HIMS;UMAC;NBIS;MVST;MNPR;PGEN;EOSE;RDW;NUTX;TMC;PL;REAL,RGTI;LAES;HSAI;RR;PDYN;SSII;HIMS;UMAC;NBIS;MVST;MNPR;PGEN;EOSE;RDW;NUTX;TMC;PL;REAL;HOOD;RCAT,SATL;TOI,HOOD;RCAT,49;51,51.0,,SATL;TOI,,0,-0.34399779290866545,-0.3414039761872003,-0.3414539761872003,5e-05
Arm_BandExpRet62,6,2025-03-05,2025-03-04,2025-03-19,2025-03-18,SW2,1,10,20,0,0.0,76,TOI;LAES;SSII;TMC;RGTI;PGEN;SSRM;HSAI;RR;MVST;PRCH;RMNI;NB;WAY;PGNY;PCRX;LRN;LTH;NAK;LQDA,TOI;LAES;SSII;TMC;RGTI;PGEN;SSRM;HSAI;RR;MVST;PRCH;RMNI;NB;WAY;PGNY;PCRX;LRN;LTH;NAK;LQDA,,,,,,,,0,0.05030083199667952,0.05030083199667952,0.05030083199667952,0.0
Arm_BandExpRet62,6,2025-03-19,2025-03-18,2025-04-02,2025-04-01,SW2,1,10,20,0,0.0,70,RGC;TOI;PGEN;TMC;SSII;RMNI;ROOT;PDYN;RR;LTBR;HSAI;THM;SSRM;PGNY;NUTX;HYMC;GEL;KALV;RPRX;LQDA,RGC;TOI;PGEN;TMC;SSII;RMNI;ROOT;PDYN;RR;LTBR;HSAI;THM;SSRM;PGNY;NUTX;HYMC;GEL;KALV;RPRX;LQDA,,,,,,,,0,-0.051013315005178736,-0.051013315005178736,-0.051013315005178736,0.0
Arm_BandExpRet62,6,2025-04-02,2025-04-01,2025-04-16,2025-04-15,SW2,1,10,20,1,0.05,67,RGC;TOI;NUTX;NAK;IHS;GEL;ROOT;MP;IDR;SSRM;FNV;KNOP;LTH;SLNO;VSTM;PGEN;PGNY;KGC;PRA;FET,TOI;NUTX;NAK;IHS;GEL;ROOT;MP;IDR;SSRM;FNV;KNOP;LTH;SLNO;VSTM;PGEN;PGNY;KGC;PRA;FET;VZLA,RGC,VZLA,52,52.0,,RGC,,0,0.03899492320370583,0.031624247810024514,0.03159924781002452,2.5e-05
Arm_BandExpRet62,6,2025-04-16,2025-04-15,2025-05-01,2025-04-30,SW2,1,10,20,1,0.05,53,TOI;RGC;NUTX;TMC;IDR;IHS;NB;HRTG;KALV;PLMR;TFPM;SSRM;PRA;HYMC;RGLD;TMDX;NAK;KGC;FNV;IAG,TOI;NUTX;TMC;IDR;IHS;NB;HRTG;KALV;PLMR;TFPM;SSRM;PRA;HYMC;RGLD;TMDX;NAK;KGC;FNV;IAG;STNE,RGC,STNE,49,49.0,,RGC,,0,0.03482629077490866,0.01196158523414099,0.01193658523414099,2.5e-05
Arm_BandExpRet62,6,2025-05-01,2025-04-30,2025-05-15,2025-05-14,SW2,1,10,20,0,0.0,67,RGC;TOI;NUTX;HRTG;TMC;KALV;NAK;STNE;FBYD;PRA;SLNO;IHS;VOXR;ZBIO;PLMR;TMDX;HYMC;TGTX;RGLD;KNSA,RGC;TOI;NUTX;HRTG;TMC;KALV;NAK;STNE;FBYD;PRA;SLNO;IHS;VOXR;ZBIO;PLMR;TMDX;HYMC;TGTX;RGLD;KNSA,,,,,,,,0,0.08059914333206265,0.08059914333206265,0.08059914333206265,0.0
Arm_BandExpRet62,6,2025-05-15,2025-05-14,2025-05-30,2025-05-29,SW2,1,10,20,1,0.05,105,RGC;TOI;NUTX;HRTG;PRCH;TMDX;HNRG;STNE;IHS;PRA;TPC;SPNT;STRL;KRMN;VSEC;RUN;MRX;TIGO;SLNO;ODD,TOI;NUTX;HRTG;PRCH;TMDX;HNRG;STNE;IHS;PRA;TPC;SPNT;STRL;KRMN;VSEC;RUN;MRX;TIGO;SLNO;ODD;MQ,RGC,MQ,63,63.0,,RGC,,0,0.018168201166690757,-0.015765780770926656,-0.015790780770926657,2.5e-05
Arm_BandExpRet62,6,2025-05-30,2025-05-29,2025-06-13,2025-06-12,SW2,1,10,20,2,0.1,116,RGC;SBET;TOI;NUTX;TMC;RLMD;MVST;HRTG;MNTN;PRE;HNRG;SMR;KFS;TMDX;THM;NAK;NVTS;PAYS;LASR;MLYS,SBET;TOI;NUTX;TMC;MVST;HRTG;MNTN;PRE;HNRG;SMR;KFS;TMDX;THM;NAK;NVTS;PAYS;LASR;MLYS;VFF;ELVA,RGC;RLMD,ELVA;VFF,58;55,58.0,,RGC;RLMD,,0,-0.03553182110160096,-0.022136326266310742,-0.022186326266310744,5e-05
Arm_BandExpRet62,6,2025-06-13,2025-06-12,2025-06-30,2025-06-27,SW2,1,10,20,1,0.05,117,RGC;MFI;SBET;TOI;MVST;NVTS;TMC;TNGX;SMR;OCGN;TMDX;NUTX;PAYS;LEU;KFS;LASR;RLMD;LMB;FBRX;PHAT,RGC;MFI;TOI;MVST;NVTS;TMC;TNGX;SMR;OCGN;TMDX;NUTX;PAYS;LEU;KFS;LASR;RLMD;LMB;FBRX;PHAT;ELF,SBET,ELF,42,42.0,,SBET,,0,-0.04613917673167872,0.015279565313049559,0.015254565313049558,2.5e-05
Arm_BandExpRet62,6,2025-06-30,2025-06-27,2025-07-15,2025-07-14,SW2,1,10,20,3,0.15,104,RGC;MFI;TMC;PAYS;MVST;TNGX;NVTS;LEU;SMR;LASR;NBIS;NUTX;NAGE;STRL;TPC;HOOD;PGY;GNE;TMDX;PRE,RGC;PAYS;MVST;NVTS;LEU;SMR;LASR;NBIS;NUTX;NAGE;STRL;TPC;HOOD;PGY;GNE;TMDX;PRE;SLDP;ELF;RZLV,MFI;TMC;TNGX,ELF;RZLV;SLDP,47;48;44,48.0,,MFI;TMC;TNGX,,0,-0.02411580242820314,-0.027736201309277748,-0.027811201309277746,7.500000000000001e-05
Arm_BandExpRet62,6,2025-07-15,2025-07-14,2025-07-29,2025-07-28,SW2,1,10,20,3,0.15,87,RGC;MFI;TNGX;SBET;PAYS;LEU;PRME;TMC;IMRX;SMR;PARR;VFF;NVTS;PGY;LASR;PCT;SION;ENVX;MGNI;TPC,RGC;TNGX;PAYS;LEU;PRME;TMC;SMR;PARR;VFF;NVTS;PGY;LASR;PCT;SION;ENVX;MGNI;TPC;ILPT;NBIS;HOOD,IMRX;MFI;SBET,HOOD;ILPT;NBIS,50;48;49,50.0,,IMRX;MFI;SBET,,0,0.03220397971827048,0.05004053949689594,0.049965539496895944,7.500000000000001e-05
Arm_BandExpRet62,6,2025-07-29,2025-07-28,2025-08-12,2025-08-11,SW2,1,10,20,4,0.2,78,RGC;MFI;TNGX;SLDP;LEU;PAYS;NVTS;SBET;SMR;PGY;SANA;JOBY;LCTX;LASR;ENVX;MP;IMRX;TPC;VOR;PARR,RGC;TNGX;LEU;PAYS;NVTS;SMR;PGY;SANA;JOBY;LCTX;LASR;ENVX;MP;IMRX;TPC;PARR;HOOD;PRME;W;UUUU,MFI;SBET;SLDP;VOR,HOOD;PRME;UUUU;W,42;43;50;46,50.0,,MFI;SBET;SLDP;VOR,,0,-0.08097055757242932,-0.0966687205127005,-0.09676872051270051,0.0001
Arm_BandExpRet62,6,2025-08-12,2025-08-11,2025-08-26,2025-08-25,SW2,1,10,20,2,0.1,94,VOR;MFI;TNGX;MP;SBET;VFF;PHAT;SLDP;FIG;NVTS;IMRX;VSAT;PRME;JOBY;LEU;LASR;RKLB;PHOE;SLDB;NBIS,VOR;MFI;TNGX;MP;SBET;VFF;PHAT;SLDP;IMRX;VSAT;PRME;JOBY;LEU;LASR;RKLB;PHOE;SLDB;NBIS;LCTX;HOOD,FIG;NVTS,HOOD;LCTX,46;45,46.0,,FIG;NVTS,,0,0.029158846748402543,0.04500358550720179,0.04495358550720179,5e-05
Arm_BandExpRet62,6,2025-08-26,2025-08-25,2025-09-10,2025-09-09,SW2,1,10,20,2,0.1,78,VOR;MFI;URGN;MP;IMRX;TNGX;VSAT;TLRY;PGEN;SLDP;PRME;PHAT;KOD;VFF;TLS;RDDT;RIGL;STOK;UMAC;SOFI,VOR;MFI;URGN;MP;IMRX;TNGX;VSAT;PGEN;PRME;PHAT;KOD;VFF;TLS;RDDT;RIGL;STOK;UMAC;SOFI;RUN;PGY,SLDP;TLRY,PGY;RUN,50;49,50.0,,SLDP;TLRY,,0,-0.008423956357162168,0.01688500212111941,0.016835002121119408,5e-05
Arm_BandExpRet62,6,2025-09-10,2025-09-09,2025-09-24,2025-09-23,SW2,1,10,20,0,0.0,93,VOR;SATS;VSAT;IMRX;URGN;RZLV;PRME;PGEN;TLRY;UUUU;LDI;KOD;VFF;MP;MLYS;TLS;SLDP;RDDT;PGY;IDR,VOR;SATS;VSAT;IMRX;URGN;RZLV;PRME;PGEN;TLRY;UUUU;LDI;KOD;VFF;MP;MLYS;TLS;SLDP;RDDT;PGY;IDR,,,,,,,,0,0.05720405323498538,0.05720405323498538,0.05720405323498538,0.0
Arm_BandExpRet62,6,2025-09-24,2025-09-23,2025-10-08,2025-10-07,SW2,1,10,20,2,0.1,112,KOD;UUUU;RLMD;TLRY;SATS;RGTI;IMRX;VFF;PGEN;MLYS;RZLV;RR;VOR;EOSE;LDI;METCB;TLS;SNDK;IDR;NB,KOD;TLRY;SATS;RGTI;IMRX;VFF;PGEN;MLYS;RZLV;RR;VOR;EOSE;LDI;METCB;TLS;SNDK;IDR;NB;PLUG;WBTN,RLMD;UUUU,PLUG;WBTN,47;48,48.0,,RLMD;UUUU,,0,0.10194476267015776,0.10530937386111709,0.1052593738611171,5e-05
Arm_BandExpRet62,6,2025-10-08,2025-10-07,2025-10-22,2025-10-21,SW2,1,10,20,3,0.15,112,RR;RGTI;TMQ;EOSE;STTK;LPTH;KOD;NB;RLMD;UUUU;HIVE;ZURA;SNDK;LAC;MNPR;NBIS;VFF;USAR;IDR;MLYS,RGTI;TMQ;EOSE;STTK;KOD;NB;RLMD;UUUU;HIVE;SNDK;LAC;MNPR;NBIS;VFF;USAR;IDR;MLYS;TLRY;KTOS;PL,LPTH;RR;ZURA,KTOS;PL;TLRY,37;38;35,38.0,,LPTH;RR;ZURA,,0,-0.035811994826224616,-0.03685175192528992,-0.03692675192528992,7.500000000000001e-05
Arm_BandExpRet62,6,2025-10-22,2025-10-21,2025-11-05,2025-11-04,SW2,1,10,20,2,0.1,116,SNDK;RLMD;MLYS;PRAX;STOK;RR;EOSE;NB;VSAT;RGTI;LPTH;PGEN;FDMT;HIVE;ENGN;SATS;TLS;TMQ;HUT;SION,RLMD;MLYS;PRAX;STOK;RR;EOSE;NB;VSAT;RGTI;LPTH;PGEN;FDMT;HIVE;ENGN;SATS;TLS;HUT;SION;IVVD;NAK,SNDK;TMQ,IVVD;NAK,40;43,43.0,,SNDK;TMQ,,0,-0.10078940978604282,-0.12041678227267638,-0.12046678227267638,5e-05
Arm_BandExpRet62,6,2025-11-05,2025-11-04,2025-11-19,2025-11-18,SW2,1,10,20,1,0.05,111,SNDK;RLMD;RHLD;PRAX;MLYS;LUMN;GLUE;SATS;TLS;IHRT;HUT;STTK;HIVE;ZURA;RCUS;HYMC;RGTI;EOSE;NUVB;REAL,RLMD;RHLD;PRAX;MLYS;LUMN;GLUE;SATS;TLS;IHRT;HUT;STTK;HIVE;ZURA;RCUS;HYMC;RGTI;EOSE;NUVB;REAL;TMQ,SNDK,TMQ,45,45.0,,SNDK,,0,0.014751557014701261,0.0031173775062140674,0.0030923775062140675,2.5e-05
Arm_BandExpRet62,6,2025-11-19,2025-11-18,2025-12-04,2025-12-03,SW2,1,10,20,3,0.15,99,RLMD;SNDK;IVVD;PRAX;NAUT;GLUE;MLYS;PALI;RHLD;HYMC;MNPR;SATS;FLNC;EOSE;STTK;LITE;KYTX;RVMD;ZBIO;RCUS,RLMD;SNDK;IVVD;PRAX;GLUE;MLYS;HYMC;MNPR;SATS;FLNC;EOSE;STTK;LITE;KYTX;RVMD;ZBIO;RCUS;SPHR;RLAY;ROIV,NAUT;PALI;RHLD,RLAY;ROIV;SPHR,44;46;42,46.0,,NAUT;PALI;RHLD,,0,0.028365985160791234,0.04632163366263955,0.04624663366263955,7.500000000000001e-05
Arm_BandExpRet62,6,2025-12-04,2025-12-03,2025-12-18,2025-12-17,SW2,1,10,20,3,0.15,114,GLUE;PRAX;NAUT;SNDK;FBYD;RHLD;PACS;FLNC;PALI;RLMD;NAK;RCUS;NUVB;PHOE;HYMC;KOD;RVMD;LITE;LUMN;TRDA,GLUE;PRAX;FBYD;RHLD;FLNC;PALI;RLMD;NAK;RCUS;NUVB;PHOE;HYMC;KOD;RVMD;LITE;LUMN;TRDA;HL;IMMX;TMQ,NAUT;PACS;SNDK,HL;IMMX;TMQ,37;39;40,40.0,,NAUT;PACS;SNDK,,0,0.01244162086269102,0.027695831962561906,0.027620831962561907,7.500000000000001e-05
Arm_BandExpRet62,6,2025-12-18,2025-12-17,2026-01-05,2026-01-02,SW2,1,10,20,0,0.0,129,PRAX;PACS;REPL;RHLD;GLUE;KOD;NUVB;NAUT;PALI;RLMD;IMMX;NAK;JBIO;TRDA;HYMC;IMNM;VSCO;ZURA;VERA;SNDK,PRAX;PACS;REPL;RHLD;GLUE;KOD;NUVB;NAUT;PALI;RLMD;IMMX;NAK;JBIO;TRDA;HYMC;IMNM;VSCO;ZURA;VERA;SNDK,,,,,,,,0,0.06376300594496745,0.06376300594496745,0.06376300594496745,0.0
Arm_BandExpRet62,6,2026-01-05,2026-01-02,2026-01-20,2026-01-16,SW2,1,10,20,0,0.0,116,PRAX;HYMC;PACS;IMMX;VICR;LITE;SLS;NUVB;RHLD;SNDK;NAUT;IVVD;GLUE;VSCO;RLMD;RVMD;GOLD;FOLD;RCUS;GLSI,PRAX;HYMC;PACS;IMMX;VICR;LITE;SLS;NUVB;RHLD;SNDK;NAUT;IVVD;GLUE;VSCO;RLMD;RVMD;GOLD;FOLD;RCUS;GLSI,,,,,,,,0,0.08064244388921372,0.08064244388921372,0.08064244388921372,0.0
