date,variant,equity,cash_free,cash_pending,n_tickers,max_concentration,cost_total_cum,ret_cash,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,rebalance_cadence,is_rebalance_day,equity_base100,track,top_n,max_weight_cap,split,is_holdout,cash_ratio,log_ret_equity
2026-04-17,C4,274724.15962276515,94737.43962276515,0.0,7,0.10668865104636839,1505.244068625,0.00014444444444444446,1,5,16,27,0,47,10,0,274.6660655700077,ISOLADO,10,0.06,SW2,1,0.3448456799462157,0.01828154574378409
2026-04-20,C4,276774.20391959953,94751.12391959954,0.0,7,0.11606869262040033,1505.244068625,0.00014444444444444446,1,5,16,27,0,47,10,0,276.71567635789364,ISOLADO,10,0.06,SW2,1,0.34234087779048916,0.007434487116492276
2026-04-21,C4,274142.2401930546,94764.8101930546,0.0,7,0.11640362308824699,1505.244068625,0.00014444444444444446,1,5,16,27,0,47,10,0,274.08426919484793,ISOLADO,10,0.06,SW2,1,0.3456775217358695,-0.009554928987027304
2026-04-22,C4,281441.5684434158,94778.49844341583,0.0,7,0.11727965482339961,1505.244068625,0.00014444444444444446,1,5,16,27,0,47,10,0,281.3820539058238,ISOLADO,10,0.06,SW2,1,0.3367608380226575,0.026277757415020718
2026-04-23,C4,281187.6486709688,94792.18867096877,0.0,7,0.1150728709206661,1505.244068625,0.00014444444444444446,1,5,16,27,0,47,10,0,281.128187828067,ISOLADO,10,0.06,SW2,1,0.33711362899118547,-0.0009026185699661471
2026-04-24,C4,283440.290875999,94805.88087599902,0.0,7,0.11051357555127472,1505.244068625,0.00014444444444444446,0,5,16,27,0,47,10,0,283.3803536821448,ISOLADO,10,0.06,SW2,1,0.3344827250317606,0.007979251464881099
2026-04-27,C4,283304.3550587923,94819.57505879222,0.0,7,0.11014694777114956,1505.244068625,0.00014444444444444446,0,5,16,27,0,47,10,0,283.2444466103624,ISOLADO,10,0.06,SW2,1,0.33469155473841883,-0.000479707468923
2026-04-28,C4,275344.3808521397,2.186952139688729,97240.0839,8,0.0999777076067615,1553.2585911249998,0.00014444444444444446,1,5,16,27,0,47,10,1,275.2861556454099,ISOLADO,10,0.06,SW2,1,7.942606756384563e-06,-0.028499171114363377
2026-04-29,C4,284638.56695792946,97256.31695792945,0.0,8,0.12548573575863753,1553.2585911249998,0.00014444444444444446,1,5,16,27,0,47,10,0,284.57837637276805,ISOLADO,10,0.06,SW2,1,0.3416835532772488,0.03319758111936478
2026-04-30,C4,294052.5866176012,97270.36509260116,23667.981525000003,7,0.12727910483804508,1559.1770661249998,0.00014444444444444446,1,5,16,28,1,48,10,0,293.9904053136202,ISOLADO,10,0.06,SW2,1,0.3307924144163227,0.03253842806272612
2026-05-01,C4,301980.1754898904,120955.81548989039,0.0,7,0.13520165664440062,1559.1770661249998,0.00014444444444444446,0,5,16,28,0,48,10,0,301.916317792516,ISOLADO,10,0.06,SW2,1,0.40054223855479454,0.02660275375667227
2026-05-04,C4,306800.12688546116,120973.28688546116,0.0,7,0.13469837975467397,1559.1770661249998,0.00014444444444444446,0,5,16,28,0,48,10,0,306.7352499456909,ISOLADO,10,0.06,SW2,1,0.39430650864960226,0.015835111923145392
2026-05-05,C4,312545.9408046779,120990.76080467795,0.0,7,0.13824758014375496,1559.1770661249998,0.00014444444444444446,1,5,16,28,0,48,10,0,312.47984883665015,ISOLADO,10,0.06,SW2,1,0.38711352479311123,0.01855498587629178
2026-05-06,C4,312226.10724790534,121008.2372479053,0.0,7,0.13762676791752584,1559.1770661249998,0.00014444444444444446,1,5,16,28,0,48,10,0,312.16008291290825,ISOLADO,10,0.06,SW2,1,0.3875660440906872,-0.0010238408895156998
2026-05-07,C4,308691.70819636603,121025.668196366,0.0,7,0.14115614006801158,1559.1770661249998,0.00014404761904761903,1,5,16,28,0,48,10,0,308.6264312567391,ISOLADO,10,0.06,SW2,1,0.3920599905436356,-0.011384557303567298
2026-05-08,C4,325286.78165571333,121043.10165571331,0.0,7,0.1623492652581705,1559.1770661249998,0.00014404761904761903,1,5,16,28,0,48,10,0,325.21799546857653,ISOLADO,10,0.06,SW2,1,0.3721119592982001,0.05236412758039132
2026-05-11,C4,334272.49762630893,121060.53762630894,0.0,7,0.161846488670691,1559.1770661249998,0.00014404761904761903,1,5,16,28,0,48,10,0,334.2018112908256,ISOLADO,10,0.06,SW2,1,0.3621612262030763,0.02724932316577209
2026-05-12,C4,322672.13232012175,7.4730001217802995,161922.22932,6,0.10000268621892319,1629.9234486249995,0.00014404761904761903,1,5,16,28,0,48,10,1,322.60389903512737,ISOLADO,10,0.06,SW2,1,2.315973204145924e-05,-0.035319784025864595
2026-05-13,C4,327237.13293319405,161953.02790819408,8097.875024999999,6,0.10782813577334319,1631.9484236249996,0.00014404761904761903,1,7,16,28,2,50,10,0,327.16793431851477,ISOLADO,10,0.06,SW2,1,0.49491030084674725,0.014048347775427957
2026-05-14,C4,327835.93836087844,170075.39836087846,0.0,6,0.1102400187749299,1631.9484236249996,0.00014404761904761903,1,7,16,28,0,50,10,0,327.76661312088106,ISOLADO,10,0.06,SW2,1,0.5187820444922094,0.001828210075209992
2026-05-15,C4,326279.9373170709,170099.8973170709,0.0,6,0.1051755136468961,1631.9484236249996,0.00014404761904761903,1,7,16,28,0,50,10,0,326.21094111404955,ISOLADO,10,0.06,SW2,1,0.5213311572748403,-0.004757579005840157
2026-05-18,C4,317851.76980227965,170124.39980227963,0.0,6,0.10512450511376814,1631.9484236249996,0.00014404761904761903,1,7,16,28,0,50,10,0,317.78455584661845,ISOLADO,10,0.06,SW2,1,0.5352318783944663,-0.026170574909118248
2026-05-19,C4,319156.8483073306,170148.8383073306,0.0,6,0.10714600103793091,1631.9484236249996,0.00014365079365079365,1,7,16,28,0,50,10,0,319.08935837557897,ISOLADO,10,0.06,SW2,1,0.5331198099295884,0.004097528020631988
2026-05-20,C4,321803.5103229922,170173.28032299218,0.0,6,0.11261281756568454,1631.9484236249996,0.00014365079365079365,1,7,16,28,0,50,10,0,321.73546071959396,ISOLADO,10,0.06,SW2,1,0.5288111374303851,0.008258473468432649
2026-05-21,C4,326279.91584976873,170197.72584976873,0.0,6,0.11338074519129561,1631.9484236249996,0.00014365079365079365,1,7,16,28,0,50,10,0,326.21091965128693,ISOLADO,10,0.06,SW2,1,0.5216310216536099,0.013814507625929142
2026-05-22,C4,324805.86488816456,170222.1748881646,0.0,6,0.11975310240593298,1631.9484236249996,0.00014365079365079365,1,7,16,28,0,50,10,0,324.7371803972313,ISOLADO,10,0.06,SW2,1,0.5240735876083229,-0.0045279854781311865
2026-05-26,C4,332901.2935786842,170246.62743868423,21570.04614,5,0.12136462302586552,1637.3422836249995,0.00014365079365079365,1,7,16,29,1,51,10,0,332.8308972024108,ISOLADO,10,0.06,SW2,1,0.51140272123468,0.024618365314818494
2026-05-27,C4,330580.5304260333,2.5924160333694872,58433.348009999994,9,0.10001242347028538,1699.8958086249997,0.00014365079365079365,1,7,16,29,1,51,10,1,330.5106248057867,ISOLADO,10,0.06,SW2,1,7.84201062908493e-06,-0.006995738341555661
2026-05-28,C4,333790.99479525327,58444.334795253286,0.0,9,0.1057974617369821,1699.8958086249997,0.00014365079365079365,1,7,16,29,1,51,10,0,333.7204102799044,ISOLADO,10,0.06,SW2,1,0.17509260497306983,0.009664740999118786
2026-05-29,C4,333774.08037033107,58452.73037033102,0.0,9,0.10541801197073311,1699.8958086249997,0.00014365079365079365,1,7,16,29,1,51,10,0,333.70349943176075,ISOLADO,10,0.06,SW2,1,0.17512663147922147,-5.067498452233432e-05
2026-06-01,C4,335998.98215143976,58461.12715143977,0.0,9,0.1126468888615287,1699.8958086249997,0.00014365079365079365,1,7,16,29,0,51,10,0,335.9279307279961,ISOLADO,10,0.06,SW2,1,0.1739919769313184,0.006643772613377636
2026-06-02,C4,362517.3551387528,58469.52513875279,0.0,9,0.1331553905371629,1699.8958086249997,0.00014365079365079365,1,7,16,29,0,51,10,0,362.4406960550237,ISOLADO,10,0.06,SW2,1,0.16128751992128404,0.07596421874610929
2026-06-03,C4,363007.7143324434,58477.924332443356,0.0,9,0.13794169661678923,1699.8958086249997,0.00014365079365079365,0,7,16,29,0,51,10,0,362.93095155578493,ISOLADO,10,0.06,SW2,1,0.1610927868020158,0.0013517362500318343
2026-06-04,C4,369809.75473268476,58486.32473268476,0.0,9,0.14203892495472212,1699.8958086249997,0.00014365079365079365,0,7,16,29,0,51,10,0,369.73155357472626,ISOLADO,10,0.06,SW2,1,0.15815246619159987,0.018564611362541103
2026-06-05,C4,334044.94633965037,58494.726339650326,0.0,9,0.13092854862569922,1699.8958086249997,0.00014365079365079365,1,7,16,29,0,51,10,0,333.97430812289264,ISOLADO,10,0.06,SW2,1,0.17511034661836802,-0.10171314320392781
2026-06-08,C4,345992.5245860134,58503.1291535134,143022.5054325,6,0.09491534546676603,1735.6603761249999,0.00014365079365079365,1,7,17,32,4,55,10,0,345.91935989600364,ISOLADO,10,0.06,SW2,1,0.16908784148881106,0.03514161577941272
2026-06-09,C4,343236.4739033627,201554.58390336268,0.0,6,0.09594201812384187,1735.6603761249999,0.00014365079365079365,1,7,17,32,2,55,10,0,343.1638920166782,ISOLADO,10,0.06,SW2,1,0.5872178489985007,-0.007997531672473478
2026-06-10,C4,344785.33284627006,6.460393770072779,111962.19245249999,8,0.09998203727352357,1814.0323611249994,0.00014365079365079365,1,7,17,32,2,55,10,1,344.7124234329011,ISOLADO,10,0.06,SW2,1,1.8737437920403892e-05,0.004502361826778292
2026-06-11,C4,362550.34723211545,111984.73723211544,0.0,8,0.107135768305118,1814.0323611249994,0.00014365079365079365,0,7,17,32,2,55,10,0,362.47368117177234,ISOLADO,10,0.06,SW2,1,0.30888051297443525,0.05024135383084086
2026-06-12,C4,366822.0239284956,112000.8239284956,0.0,8,0.11028874320775824,1814.0323611249994,0.00014365079365079365,0,7,17,32,2,55,10,0,366.74445456568463,ISOLADO,10,0.06,SW2,1,0.3053274248067719,0.011713428438598447
2026-06-15,C4,374691.92738051387,112016.95738051386,0.0,8,0.11346932477897595,1814.0323611249994,0.00014404761904761903,0,7,17,32,2,55,10,0,374.61269382265374,ISOLADO,10,0.06,SW2,1,0.2989574879918787,0.021227379341552804
2026-06-16,C4,366099.1571565175,112033.09315651747,0.0,8,0.11240367314587085,1814.0323611249994,0.00014404761904761903,0,7,17,32,2,55,10,0,366.02174065343485,ISOLADO,10,0.06,SW2,1,0.3060184405412882,-0.023199943445370977
2026-06-17,C4,354737.5712568412,112049.23125684119,0.0,8,0.111898860499498,1814.0323611249994,0.00014404761904761903,1,7,17,32,2,55,10,0,354.66255731118764,ISOLADO,10,0.06,SW2,1,0.3158651361902515,-0.031525937691910456
2026-06-18,C4,372024.8310293198,112065.37168181984,30434.9993475,7,0.11745183749994456,1821.6430136249994,0.00014404761904761903,1,7,17,33,1,56,10,0,371.9461614642164,ISOLADO,10,0.06,SW2,1,0.30123089195889674,0.047582321914668546
2026-06-22,C4,378362.02786847996,142520.89786848,0.0,7,0.12209142725088014,1821.6430136249994,0.00014404761904761903,1,7,17,33,0,56,10,0,378.2820182193883,ISOLADO,10,0.06,SW2,1,0.37667864999925627,0.016890880833353022
2026-06-23,C4,360446.1776644825,142541.42766448247,0.0,7,0.1183791718266417,1821.6430136249994,0.00014404761904761903,1,7,17,33,0,56,10,0,360.3699565585913,ISOLADO,10,0.06,SW2,1,0.39545828613881334,-0.04850883650649834
2026-06-24,C4,354363.17041775316,142561.96041775317,0.0,7,0.1148827344331731,1821.6430136249994,0.00014404761904761903,1,7,17,33,0,56,10,0,354.288235644103,ISOLADO,10,0.06,SW2,1,0.4023046758772621,-0.0170203540634943
2026-06-25,C4,373255.2178001601,4.72069516012136,119701.647105,8,0.09999667310741607,1887.2063111249997,0.00014404761904761903,1,7,17,33,0,56,10,1,373.1762880535202,ISOLADO,10,0.06,SW2,1,1.2647365488802913e-05,0.05194012330477728
2026-06-26,C4,366844.16121742653,119723.61121742656,0.0,8,0.1093535191261328,1887.2063111249997,0.00014404761904761903,1,7,17,33,0,56,10,0,366.7665871733934,ISOLADO,10,0.06,SW2,1,0.32636095616216454,-0.017325286653546754
2026-06-29,C4,373271.0489360662,119740.8571185662,14349.1418175,8,0.11478428375874014,1890.7944936249996,0.00014404761904761903,0,7,18,33,1,57,10,0,373.1921158417235,ISOLADO,10,0.06,SW2,1,0.32078795679403305,0.017367699456990963
2026-06-30,C4,385136.844281151,134109.31428115102,0.0,8,0.1313087821924469,1890.7944936249996,0.00014404761904761903,0,7,18,33,1,57,10,0,385.05540200763113,ISOLADO,10,0.06,SW2,1,0.3482121128438463,0.03129388232950537
2026-07-01,C4,372327.4424085653,134128.63240856532,0.0,8,0.11923389184750226,1890.7944936249996,0.00014404761904761903,0,7,18,33,1,57,10,0,372.2487088522882,ISOLADO,10,0.06,SW2,1,0.36024374550770344,-0.03382502219160563
2026-07-02,C4,353189.02331870986,134147.95331870986,0.0,8,0.12496169780501211,1890.7944936249996,0.00014404761904761903,1,7,18,33,1,57,10,0,353.11433683397473,ISOLADO,10,0.06,SW2,1,0.37981914629792374,-0.05277029819347463
2026-07-06,C4,354442.1485119855,134167.2770119855,34185.4515,7,0.11980713969338794,1899.3429936249997,0.00014404761904761903,1,7,18,34,1,58,10,0,354.36719703737396,ISOLADO,10,0.06,SW2,1,0.3785308196986303,0.0035417504290168023
2026-07-07,C4,347163.35932168784,168376.9793216878,0.0,7,0.12058991502385966,1899.3429936249997,0.00014404761904761903,1,7,18,34,0,58,10,0,347.08994704320605,ISOLADO,10,0.06,SW2,1,0.4850079214888189,-0.02074969555956898
2026-07-08,C4,346702.3968083999,168401.16680839987,0.0,7,0.11540531697596448,1899.3429936249997,0.00014365079365079365,1,7,18,34,0,58,10,0,346.629082006531,ISOLADO,10,0.06,SW2,1,0.48572253425021567,-0.0013286794369958557
2026-07-09,C4,354383.43776966364,168425.35776966362,0.0,7,0.11349317071115948,1899.3429936249997,0.00014365079365079365,0,7,18,34,0,58,10,0,354.3084987102142,ISOLADO,10,0.06,SW2,1,0.4752630620371542,0.021912718610586666
2026-07-10,C4,352400.8807783303,2.7930533303415306,151011.337725,7,0.10000358092795959,1979.2003861249998,0.00014365079365079365,0,7,18,34,0,58,10,1,352.326360956747,ISOLADO,10,0.06,SW2,1,7.925784192629293e-06,-0.005610091053448868
2026-07-13,C4,354788.7840780691,151035.8240780691,0.0,7,0.1059999686791809,1979.2003861249998,0.00014365079365079365,0,7,18,34,0,58,10,0,354.71375930278793,ISOLADO,10,0.06,SW2,1,0.4257063099402674,0.0067532445500468555
2026-07-14,C4,362256.6204289184,151057.58042891842,0.0,7,0.11295956427669855,1979.2003861249998,0.00014404761904761903,0,7,18,34,0,58,10,0,362.18001648098806,ISOLADO,10,0.06,SW2,1,0.4169905307736364,0.0208302189100987
2026-07-15,C4,355227.7199137183,151079.3399137183,0.0,7,0.10879992701410646,1979.2003861249998,0.00014404761904761903,0,7,18,34,0,58,10,0,355.1526023196562,ISOLADO,10,0.06,SW2,1,0.42530278873060395,-0.019593808519358033
2024-10-08,C4,101313.13378528731,101313.13378528731,0.0,0,0.0,0.0,0.00019166666666666667,0,0,0,0,0,0,10,0,101.29170978476536,ISOLADO,12,0.06,SW1,1,1.0,
2024-10-09,C4,101332.55213592948,101332.55213592948,0.0,0,0.0,0.0,0.00019166666666666667,0,0,0,0,0,0,10,0,101.31112402914077,ISOLADO,12,0.06,SW1,1,1.0,0.0001916483009577265
2024-10-10,C4,101351.9742084222,101351.9742084222,0.0,0,0.0,0.0,0.00019166666666666667,0,0,0,0,0,0,10,0,101.33054199457969,ISOLADO,12,0.06,SW1,1,1.0,0.0001916483009577265
2024-10-11,C4,101371.4000034788,101371.4000034788,0.0,0,0.0,0.0,0.00019166666666666667,0,0,0,0,0,0,10,0,101.34996368179532,ISOLADO,12,0.06,SW1,1,1.0,0.0001916483009577265
2024-10-14,C4,101390.82952181279,101390.82952181279,0.0,0,0.0,0.0,0.00019166666666666667,0,0,0,0,0,0,10,0,101.36938909150098,ISOLADO,12,0.06,SW1,1,1.0,0.0001916483009577265
2024-10-15,C4,101410.26276413779,101410.26276413779,0.0,0,0.0,0.0,0.00019166666666666667,0,0,0,0,0,0,10,0,101.38881822441017,ISOLADO,12,0.06,SW1,1,1.0,0.0001916483009577265
2024-10-16,C4,101429.69973116758,101429.69973116758,0.0,0,0.0,0.0,0.00019166666666666667,0,0,0,0,0,0,10,0,101.4082510812365,ISOLADO,12,0.06,SW1,1,1.0,0.0001916483009577265
2024-10-17,C4,101449.14042361605,101449.14042361605,0.0,0,0.0,0.0,0.00019166666666666667,0,0,0,0,0,0,10,0,101.42768766269373,ISOLADO,12,0.06,SW1,1,1.0,0.0001916483009577265
2024-10-18,C4,101423.89604774391,252.69604774389217,0.0,12,0.08334741938941755,25.292799999999996,0.00019166666666666667,0,0,0,0,0,0,10,1,101.40244862507836,ISOLADO,12,0.06,SW1,1,0.0024914843305263975,-0.00024886871554258153
2024-10-21,C4,100670.36448115305,252.74448115304307,0.0,12,0.08746685328280979,25.292799999999996,0.00019166666666666667,0,0,0,0,0,0,10,0,100.64907640269169,ISOLADO,12,0.06,SW1,1,0.002510614543372995,-0.007457263325095713
2024-10-22,C4,100956.52292384527,252.79292384526406,0.0,12,0.09317654498754711,25.292799999999996,0.00019166666666666667,0,0,0,0,0,0,10,0,100.93517433340094,ISOLADO,12,0.06,SW1,1,0.002503978113786207,0.002838496774990787
2024-10-23,C4,98013.36137582234,252.84137582233438,0.0,12,0.09129561392848339,25.292799999999996,0.00019166666666666667,1,0,0,0,0,0,10,0,97.99263515576756,ISOLADO,12,0.06,SW1,1,0.002579662326372418,-0.029586148116931655
2024-10-24,C4,98718.99983708606,252.88983708603365,0.0,12,0.09436704196126082,25.292799999999996,0.00019166666666666667,1,0,0,0,0,0,10,0,98.6981244004569,ISOLADO,12,0.06,SW1,1,0.002561713930483216,0.007173618849192507
2024-10-25,C4,98668.50830763813,252.9383076381418,0.0,12,0.09330140039511829,25.292799999999996,0.00019166666666666667,1,0,0,0,0,0,10,0,98.64764354810988,ISOLADO,12,0.06,SW1,1,0.002563516080019235,-0.0005115980339766634
2024-10-28,C4,100068.68678748043,252.9867874804391,0.0,12,0.09159788435583593,25.292799999999996,0.00019166666666666667,0,0,0,0,0,0,10,0,100.04752594171578,ISOLADO,12,0.06,SW1,1,0.002528131382574416,0.014090987315247324
2024-10-29,C4,104911.30527661472,253.03527661470616,0.0,12,0.11212137690009266,25.292799999999996,0.00019166666666666667,0,0,0,0,0,0,10,0,104.88912039519779,ISOLADO,12,0.06,SW1,1,0.0024118971348944702,0.04725846345918955
2024-10-30,C4,103017.16377504272,253.08377504272397,0.0,12,0.11306853705888846,25.292799999999996,0.00019166666666666667,0,0,0,0,0,0,10,0,102.99537943486858,ISOLADO,12,0.06,SW1,1,0.0024567146460698513,-0.01821966859669402
2024-10-31,C4,101663.70228276627,253.13228276627382,0.0,12,0.11249442763937881,25.292799999999996,0.00019166666666666667,1,0,0,0,0,0,10,0,101.64220414990442,ISOLADO,12,0.06,SW1,1,0.0024898983322701996,-0.013225283299842761
2024-11-01,C4,103872.68342688099,0.07104688098318548,59807.52438,9,0.06245771059305353,40.3116695,0.00019166666666666667,1,0,0,0,0,0,10,1,103.85071817577476,ISOLADO,12,0.06,SW1,1,6.839804137071077e-07,0.021495621740884194
2024-11-04,C4,101095.7617630878,59819.0585493378,7.143213749999999,8,0.0633569586726102,40.31345575,0.00019166666666666667,1,0,0,1,1,1,10,0,101.0743837287515,ISOLADO,12,0.06,SW1,1,0.591706887668747,-0.027097747468482095
2024-11-05,C4,103082.21929925904,59837.668451759055,4315.5308475,7,0.06742190891159788,41.39260825,0.00019166666666666667,1,0,0,2,2,2,10,0,103.0604212022349,ISOLADO,12,0.06,SW1,1,0.5804848678902005,0.019458711512741922
2024-11-06,C4,105090.50532912473,64165.49532912474,0.0,7,0.071873857455957,41.39260825,0.00019166666666666667,1,0,0,2,2,2,10,0,105.06828255348941,ISOLADO,12,0.06,SW1,1,0.6105736681745876,0.019295018977755173
2024-11-07,C4,104301.04991572948,64177.79371572948,0.0,7,0.07700229294421315,41.39260825,0.00019166666666666667,0,0,0,2,1,2,10,0,104.27899408087032,ISOLADO,12,0.06,SW1,1,0.6153130171516225,-0.0075405061404789754
2024-11-08,C4,105656.68777506353,64189.45777506352,0.0,7,0.08303951396506594,41.39260825,0.00018174603174603174,0,0,0,2,1,2,10,0,105.63434527267053,ISOLADO,12,0.06,SW1,1,0.6075285826839363,0.012913615027513583
2024-11-11,C4,104168.27195429406,64201.12395429406,0.0,7,0.07746965413365811,41.39260825,0.00018174603174603174,1,0,0,2,1,2,10,0,104.14624419708889,ISOLADO,12,0.06,SW1,1,0.6163212919809556,-0.01418745213888169
2024-11-12,C4,107260.80656630639,64212.79225380638,7773.6061125,6,0.09734851279106475,43.336495750000005,0.00018174603174603174,1,0,0,3,1,3,10,0,107.238124851804,ISOLADO,12,0.06,SW1,1,0.5986603523637627,0.029255722106301903
2024-11-13,C4,108221.49280854916,71999.48160854915,0.0,6,0.09500127685531073,43.336495750000005,0.00018174603174603174,1,0,0,3,1,3,10,0,108.19860794424983,ISOLADO,12,0.06,SW1,1,0.6652974352878398,0.008916673064403734
2024-11-14,C4,106819.81379361928,72012.56722861927,8707.562565,5,0.08873409963354745,45.51393075000001,0.00018174603174603174,1,0,0,4,2,4,10,0,106.79722533286436,ISOLADO,12,0.06,SW1,1,0.674149904134366,-0.01303655459042515
2024-11-15,C4,106870.73445895553,9.058714705542288,20983.77574425,11,0.0833254309056896,70.93391150000001,0.00018174603174603174,1,0,1,4,2,5,10,1,106.84813523035324,ISOLADO,12,0.06,SW1,1,8.476328670709521e-05,0.00047658323418099284
2024-11-18,C4,108356.76205831356,20996.649823313557,8388.962234999999,10,0.09739576745861514,73.0316765,0.00018174603174603174,1,0,1,5,3,6,10,0,108.33384858954443,ISOLADO,12,0.06,SW1,1,0.19377332272086487,0.013809120468067612
2024-11-19,C4,110458.13807919559,29390.95277669558,7216.985302499999,9,0.10134192187789882,74.836374,0.00018174603174603174,1,1,1,6,3,8,10,0,110.4347802467069,ISOLADO,12,0.06,SW1,1,0.2660822759444219,0.019207472833848962
2024-11-20,C4,111262.30142667185,36614.59142667187,0.0,9,0.11072555431652023,74.836374,0.00018174603174603174,0,1,1,6,2,8,10,0,111.23877354322005,ISOLADO,12,0.06,SW1,1,0.329083534649002,0.007253881287993198
2024-11-21,C4,113287.91098336765,36621.24598336766,0.0,9,0.09903457396833082,74.836374,0.00018174603174603174,0,1,1,6,2,8,10,0,113.26395475801606,ISOLADO,12,0.06,SW1,1,0.3232581982092,0.01804197361007706
2024-11-22,C4,115501.83174950274,36627.90174950273,0.0,9,0.10122151158048914,74.836374,0.00018174603174603174,0,1,1,6,2,8,10,0,115.47740736135846,ISOLADO,12,0.06,SW1,1,0.3171196611750741,0.01935392597387161
2024-11-25,C4,114020.5087252969,36634.55872529688,0.0,9,0.09523918215592686,74.836374,0.00018174603174603174,0,1,1,6,2,8,10,0,113.99639758247488,ISOLADO,12,0.06,SW1,1,0.32129797643298047,-0.01290805582581603
2024-11-26,C4,112272.52191096998,36641.21691096997,0.0,9,0.09407110324265407,74.836374,0.00018174603174603174,1,1,1,6,2,8,10,0,112.2487804030514,ISOLADO,12,0.06,SW1,1,0.3263596139759448,-0.015449186184355528
2024-11-27,C4,114410.01630674188,36647.87630674188,0.0,9,0.09491494145832138,74.836374,0.00018174603174603174,1,1,1,6,0,8,10,0,114.38582279739624,ISOLADO,12,0.06,SW1,1,0.32032052341017203,0.01885948311286014
2024-11-29,C4,115858.11691283254,36654.53691283254,0.0,9,0.0990396728839727,74.836374,0.00018174603174603174,1,1,1,6,0,8,10,0,115.83361718348382,ISOLADO,12,0.06,SW1,1,0.31637435416294646,0.012577682168655183
2024-12-02,C4,114878.77613951087,0.6008282608534268,43387.90531125001,10,0.08332165715602438,94.8472565,0.00018174603174603174,1,1,1,6,0,8,10,1,114.85448350470611,ISOLADO,12,0.06,SW1,1,5.230106735501517e-06,-0.008488860549017357
2024-12-03,C4,110164.9250833251,43396.391828325104,3945.993255,10,0.08499765231917111,95.8340015,0.00018174603174603174,1,3,1,6,2,10,10,0,110.14162925459783,ISOLADO,12,0.06,SW1,1,0.39392203821226685,-0.04189888998617043
2024-12-04,C4,109385.94387394738,47350.989373947385,2141.4645,10,0.0877228797427364,96.3695015,0.00018174603174603174,1,3,2,6,2,11,10,0,109.36281277108746,ISOLADO,12,0.06,SW1,1,0.4328800181905734,-0.00709616392692746
2024-12-05,C4,109946.43649354036,49501.448931040344,2449.1375625,9,0.08934214071210138,96.981939,0.00018174603174603174,1,3,2,7,1,12,10,0,109.92318686711171,ISOLADO,12,0.06,SW1,1,0.4502324087052033,0.005110908281974326
2024-12-06,C4,112584.50830648241,51960.02830648242,0.0,9,0.09535237273298892,96.981939,0.00018174603174603174,1,3,2,7,1,12,10,0,112.56070082491905,ISOLADO,12,0.06,SW1,1,0.46152023122963404,0.023710818362438636
2024-12-09,C4,113018.85183543652,51969.471835436525,0.0,9,0.11567273766889358,96.981939,0.00018174603174603174,0,3,2,7,1,12,10,0,112.99495250619611,ISOLADO,12,0.06,SW1,1,0.45983011675881974,0.0038505106070035287
2024-12-10,C4,110791.43708071456,51978.91708071455,0.0,9,0.11625447182002496,96.981939,0.00018174603174603174,0,3,2,7,1,12,10,0,110.768008767749,ISOLADO,12,0.06,SW1,1,0.4691600583070919,-0.019905146538096316
2024-12-11,C4,110599.85404262842,51988.36404262842,0.0,9,0.10411152979968571,96.981939,0.00018174603174603174,1,3,2,7,1,12,10,0,110.57646624242714,ISOLADO,12,0.06,SW1,1,0.4700581614021894,-0.001730719261233743
2024-12-12,C4,109323.16758149012,51997.812721490125,10777.86486,8,0.0887149559837864,99.67707899999999,0.00018174603174603174,1,3,2,8,1,13,10,0,109.30004975350653,ISOLADO,12,0.06,SW1,1,0.47563397468089874,-0.0116104334448718
2024-12-13,C4,111192.65823178073,62787.086811780726,14.31642,8,0.08725531122545789,99.68065899999999,0.00018174603174603174,1,3,3,8,2,14,10,0,111.1691450753025,ISOLADO,12,0.06,SW1,1,0.5646693568643826,0.016956020585776603
2024-12-16,C4,114678.40963596862,0.1468684686368771,38099.402767499996,10,0.08334088369675423,124.90428149999998,0.00018174603174603174,1,3,3,8,1,14,10,1,114.65415937130794,ISOLADO,12,0.06,SW1,1,1.2806985125019744e-06,0.0308674165364228
2024-12-17,C4,118367.88907792629,38106.47407792627,0.0,10,0.11019069531106741,124.90428149999998,0.00018174603174603174,0,3,3,8,0,14,10,0,118.34285862409826,ISOLADO,12,0.06,SW1,1,0.3219325306446858,0.03166570547670925
2024-12-18,C4,111391.45977837377,38113.399778373765,0.0,10,0.0925295352130852,124.90428149999998,0.00018174603174603174,0,3,3,8,0,14,10,0,111.36790458268226,ISOLADO,12,0.06,SW1,1,0.3421572879483292,-0.06074681667173547
2024-12-19,C4,110099.70862841507,38119.948628415055,0.0,10,0.09404066667373386,124.90428149999998,0.00017182539682539683,1,3,3,8,0,14,10,0,110.07642659056873,ISOLADO,12,0.06,SW1,1,0.3462311490493525,-0.011664264584376437
2024-12-20,C4,113625.76891871513,38126.4986037151,18.735315,9,0.10126540933009083,124.90896649999998,0.00017182539682539683,1,3,3,9,1,15,10,0,113.60174124883986,ISOLADO,12,0.06,SW1,1,0.3355444717033316,0.03152392233777032
2024-12-23,C4,114899.06823867018,38151.78823867018,0.0,9,0.10707493270915311,124.90896649999998,0.00017182539682539683,1,3,3,9,1,15,10,0,114.87477131283296,ISOLADO,12,0.06,SW1,1,0.3320461064089804,0.011143755861654824
