arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,holding_days,top_n,n_bloqueados,gate_activation_rate,tickers_baseline,tickers_arm,tickers_bloqueados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm,churn_evitado,churn_evitado_rate,n_reentrants_baseline,arm_catches_reentry,recidiva_avoidance_rate
B_plus_C,2,2023-12-06,2023-12-05,2023-12-20,2023-12-19,HOLDOUT,10,20,9,0.45,SKYE;SMTK;GDHG;SLNO;MYO;EJH;SPEC;GLBS;IBRX;SRRK;MKTW;SKYH;LICN;SMID;OBTC;HRTG;PLSE;TLS;PRCH;IMMX,SKYE;SMTK;SLNO;GLBS;IBRX;MKTW;LICN;HRTG;TLS;PRCH;IMMX;PRKR;ZKIN;LFMD;FG;ZJYL;LEXX;EKSO;METCB;LPG,EJH;GDHG;MYO;OBTC;PLSE;SKYH;SMID;SPEC;SRRK,EKSO;FG;LEXX;LFMD;LPG;METCB;PRKR;ZJYL;ZKIN,-0.03646580363587089,0.11281901966861793,0.11259401966861793,0.00022500000000000002,4,0.4444444444444444,0,0,
B_plus_C,2,2023-12-20,2023-12-19,2024-01-05,2024-01-04,HOLDOUT,10,20,8,0.4,SKYE;SMTK;SLNO;MYO;ZJYL;EJH;SPEC;STTK;PRCH;SRRK;PLSE;SKYH;TPST;IBRX;HNST;TOPS;MRAI;MYND;EKSO;SMID,SKYE;SMTK;SLNO;MYO;PRCH;SRRK;SKYH;TPST;IBRX;HNST;MRAI;SMID;SNAP;TLS;JAKK;RYTM;GLBS;MGNX;TGTX;GNE,EJH;EKSO;MYND;PLSE;SPEC;STTK;TOPS;ZJYL,GLBS;GNE;JAKK;MGNX;RYTM;SNAP;TGTX;TLS,-0.06905138940059248,-0.019466372885537205,-0.019666372885537204,0.0002,6,0.75,3,1,0.3333333333333333
B_plus_C,2,2024-01-05,2024-01-04,2024-01-22,2024-01-19,HOLDOUT,10,20,10,0.5,SKYE;SBNY;SMTK;WETH;MIGI;TPST;STTK;MYO;PRCH;EKSO;SPEC;MTC;ZJYL;MYND;IBRX;TOPS;HNST;SKYH;HOWL;GCT,SBNY;SMTK;WETH;MIGI;STTK;PRCH;MYND;IBRX;SKYH;GCT;STIM;SRRK;SMID;MGNX;VTSI;LDI;EEIQ;SLDB;SOPH;GNE,EKSO;HNST;HOWL;MTC;MYO;SKYE;SPEC;TOPS;TPST;ZJYL,EEIQ;GNE;LDI;MGNX;SLDB;SMID;SOPH;SRRK;STIM;VTSI,-0.07897909874379981,-0.0537859418155785,-0.0540359418155785,0.00025,3,0.3,2,1,0.5
B_plus_C,2,2024-01-22,2024-01-19,2024-02-05,2024-02-02,HOLDOUT,10,20,5,0.25,SBNY;SMTK;STTK;WETH;SPEC;PRCH;MPU;ZJYL;SLDB;MIGI;ELUT;HRTX;STIM;MYO;VTSI;MGNX;IBRX;IVVD;MYND;NAMS,SBNY;SMTK;STTK;WETH;SPEC;ZJYL;SLDB;ELUT;HRTX;STIM;MYO;VTSI;MGNX;IVVD;NAMS;UIS;KYMR;LQDA;GCT;VKTX,IBRX;MIGI;MPU;MYND;PRCH,GCT;KYMR;LQDA;UIS;VKTX,0.022360496381050345,0.040251093220805105,0.040126093220805105,0.000125,2,0.4,1,1,1.0
B_plus_C,2,2024-02-05,2024-02-02,2024-02-20,2024-02-16,HOLDOUT,10,20,6,0.3,SBNY;YRIV;ZJYL;STAB;STTK;WETH;MPU;VERA;PRCH;HRTX;MGNX;SPRB;STIM;RVSN;KYMR;ELUT;MIGI;PRAX;IVVD;HNST,YRIV;ZJYL;STAB;STTK;WETH;MPU;HRTX;SPRB;STIM;KYMR;MIGI;PRAX;IVVD;HNST;VKTX;UIS;HOWL;PRKR;RNA;HOV,ELUT;MGNX;PRCH;RVSN;SBNY;VERA,HOV;HOWL;PRKR;RNA;UIS;VKTX,0.030797616536997426,0.06587040483580324,0.06572040483580324,0.00015000000000000001,2,0.3333333333333333,1,1,1.0
B_plus_C,2,2024-02-20,2024-02-16,2024-03-05,2024-03-04,HOLDOUT,10,20,7,0.35,SBNY;YRIV;ZJYL;WETH;HOLO;ZIVO;LRMR;SPRB;STTK;GCT;OCUL;VKTX;SKYE;TNYA;VERA;IMNM;SLDB;HTOO;HRTX;WGS,YRIV;WETH;ZIVO;GCT;OCUL;VKTX;SKYE;TNYA;VERA;IMNM;SLDB;HRTX;WGS;PEPG;JSPR;PRAX;SMMT;KOD;MGNX;UNCY,HOLO;HTOO;LRMR;SBNY;SPRB;STTK;ZJYL,JSPR;KOD;MGNX;PEPG;PRAX;SMMT;UNCY,0.0338753545923129,0.20391863980928146,0.20374363980928145,0.000175,3,0.42857142857142855,0,0,
B_plus_C,2,2024-03-05,2024-03-04,2024-03-19,2024-03-18,HOLDOUT,10,20,8,0.4,YRIV;SBNY;ZIVO;SKYE;VINC;VKTX;WGS;OCUL;STTK;SPRB;ROOT;SRAX;JSPR;JAN;ZJYL;JANX;OCEA;GCT;VERA;TNYA,YRIV;ZIVO;VINC;WGS;OCUL;STTK;SPRB;SRAX;JSPR;ZJYL;GCT;TNYA;IMNM;PRAX;UNCY;PEPG;NYXH;HYLN;TLSI;WETH,JAN;JANX;OCEA;ROOT;SBNY;SKYE;VERA;VKTX,HYLN;IMNM;NYXH;PEPG;PRAX;TLSI;UNCY;WETH,-0.2488744187229898,-0.25983612960747215,-0.26003612960747213,0.0002,3,0.375,1,1,1.0
B_plus_C,2,2024-03-19,2024-03-18,2024-04-03,2024-04-02,HOLDOUT,10,20,10,0.5,SBNY;VINC;ZIVO;MOBQ;ROOT;JSPR;OCEA;JAN;SKYE;JZXN;NYXH;PRAX;WGS;SOUN;NTRP;WETH;IMNM;RNA;ENLV;SMR,SBNY;MOBQ;ROOT;OCEA;JAN;SKYE;NYXH;PRAX;RNA;ENLV;OCGN;VNCE;MSTR;LQDA;RZLT;FEMY;HIPO;VTVT;SMWB;HIMS,IMNM;JSPR;JZXN;NTRP;SMR;SOUN;VINC;WETH;WGS;ZIVO,FEMY;HIMS;HIPO;LQDA;MSTR;OCGN;RZLT;SMWB;VNCE;VTVT,-0.10783602508580478,-0.004218696748964561,-0.004468696748964561,0.00025,7,0.7,4,0,0.0
B_plus_C,2,2024-04-03,2024-04-02,2024-04-17,2024-04-16,HOLDOUT,10,20,10,0.5,KLDO;NXL;ROOT;VINC;SKYE;VBIX;JSPR;ZIVO;JAN;JZXN;VKTX;OCEA;WGS;RNA;KULR;SNDA;VERI;ENTX;PRAX;NTRP,KLDO;ROOT;SKYE;VBIX;JSPR;JZXN;VKTX;RNA;SNDA;ENTX;FLXS;LEXX;LSF;GHRS;LUNR;HIPO;REAX;VXRT;HYLN;STRC,JAN;KULR;NTRP;NXL;OCEA;PRAX;VERI;VINC;WGS;ZIVO,FLXS;GHRS;HIPO;HYLN;LEXX;LSF;LUNR;REAX;STRC;VXRT,-0.28972777768918945,-0.14894924802774506,-0.14919924802774506,0.00025,6,0.6,4,3,0.75
B_plus_C,2,2024-04-17,2024-04-16,2024-05-01,2024-04-30,HOLDOUT,10,20,10,0.5,SOLS;KLDO;JAN;ROOT;IZM;SKYE;VBIX;RZLT;JANX;SNDA;OCGN;STRC;HIPO;VERU;VERA;SLS;VKTX;NXL;WGS;JSPR,SOLS;JAN;VBIX;RZLT;JANX;OCGN;STRC;HIPO;SLS;WGS;RNA;STOK;SBNY;FIP;IINN;GHRS;TGB;VGAS;KULR;SMR,IZM;JSPR;KLDO;NXL;ROOT;SKYE;SNDA;VERA;VERU;VKTX,FIP;GHRS;IINN;KULR;RNA;SBNY;SMR;STOK;TGB;VGAS,-0.2727048671726927,-0.13809925857175526,-0.13834925857175526,0.00025,2,0.2,2,2,1.0
B_plus_C,2,2024-05-01,2024-04-30,2024-05-15,2024-05-14,HOLDOUT,10,20,6,0.3,KLDO;SOLS;YAYO;ROOT;JAN;JANX;WGS;STRC;SNDA;NXL;VTVT;IMCC;VKTX;MOBQ;IBTA;VERU;SKYE;RZLT;FEBO;HIPO,KLDO;SOLS;YAYO;ROOT;JANX;STRC;SNDA;NXL;VTVT;VKTX;MOBQ;IBTA;VERU;HIPO;OCGN;IMNN;VITL;JSPR;RNA;SMTC,FEBO;IMCC;JAN;RZLT;SKYE;WGS,IMNN;JSPR;OCGN;RNA;SMTC;VITL,-0.2674114034402764,-0.22544449172788278,-0.2255944917278828,0.00015000000000000001,2,0.3333333333333333,2,0,0.0
B_plus_C,2,2024-05-15,2024-05-14,2024-05-30,2024-05-29,HOLDOUT,10,20,11,0.55,SOLS;KLDO;ROOT;WGS;MTC;STRC;JANX;VERU;NXL;PROK;ENTX;GME;NVAX;VITL;IBTA;SNDA;ELTX;LSF;KULR;JAGX,SOLS;ROOT;WGS;STRC;NXL;ENTX;ELTX;LSF;JAGX;ODYS;OCGN;TPC;MOBQ;REAL;RNA;STOK;VTVT;SMR;IMNN;FIP,GME;IBTA;JANX;KLDO;KULR;MTC;NVAX;PROK;SNDA;VERU;VITL,FIP;IMNN;MOBQ;OCGN;ODYS;REAL;RNA;SMR;STOK;TPC;VTVT,-0.3590933785135172,-0.10155280073891623,-0.10182780073891623,0.00027499999999999996,6,0.5454545454545454,1,0,0.0
B_plus_C,2,2024-05-30,2024-05-29,2024-06-13,2024-06-12,HOLDOUT,10,20,6,0.3,SOLS;YAYO;STI;IBTA;LSF;NVAX;VITL;RZLT;JAN;SMR;WGS;REAL;REFR;PPTA;PROK;SNDA;SMTC;TPC;MUX;FIP,SOLS;STI;NVAX;VITL;RZLT;JAN;SMR;REAL;REFR;PPTA;PROK;TPC;MUX;FIP;TNDM;PAAS;PLG;HCMA;NTRB;TGB,IBTA;LSF;SMTC;SNDA;WGS;YAYO,HCMA;NTRB;PAAS;PLG;TGB;TNDM,-0.263107877457424,-0.059214670840856146,-0.05936467084085614,0.00015000000000000001,4,0.6666666666666666,5,0,0.0
B_plus_C,2,2024-06-13,2024-06-12,2024-06-28,2024-06-27,HOLDOUT,10,20,8,0.4,SOLS;SISI;REBN;RZLT;NVAX;GERN;NTRB;STOK;SOWG;EBS;RENT;HUMA;WGS;MRT;VITL;LOGC;MGRX;IDN;ZIM;IBTA,SOLS;REBN;RZLT;NTRB;STOK;SOWG;EBS;RENT;HUMA;WGS;MGRX;IDN;TMDX;ELVN;STRC;FNKO;HROW;ELDN;ZETA;GH,GERN;IBTA;LOGC;MRT;NVAX;SISI;VITL;ZIM,ELDN;ELVN;FNKO;GH;HROW;STRC;TMDX;ZETA,-0.10306761107204518,-0.08698129534852318,-0.08718129534852319,0.0002,6,0.75,0,0,
B_plus_C,2,2024-06-28,2024-06-27,2024-07-15,2024-07-12,HOLDOUT,10,20,11,0.55,SONG;SOLS;GLOW;SISI;REBN;WGS;EBS;TPET;RETO;LOGC;NVAX;SMR;ZIM;RGS;TMDX;VITL;RXT;MRT;IBTA;RENT,SONG;SOLS;REBN;EBS;RETO;SMR;ZIM;TMDX;VITL;HLP;LSF;MOBQ;PMTS;RNA;TPC;RSI;UTHR;LMPX;SNAP;NYC,GLOW;IBTA;LOGC;MRT;NVAX;RENT;RGS;RXT;SISI;TPET;WGS,HLP;LMPX;LSF;MOBQ;NYC;PMTS;RNA;RSI;SNAP;TPC;UTHR,-0.14549998809577064,-0.08158392455812459,-0.08185892455812459,0.00027499999999999996,6,0.5454545454545454,3,2,0.6666666666666666
B_plus_C,2,2024-07-15,2024-07-12,2024-07-29,2024-07-26,HOLDOUT,10,20,7,0.35,SONG;SNYR;GLOW;EBS;REBN;SLNH;WGS;KOSS;SMR;NVAX;POET;EOSE;PLSE;MOBQ;RYDE;LOGC;HUMA;ENVX;HUT;SLQT,SONG;SNYR;EBS;REBN;SLNH;WGS;KOSS;SMR;NVAX;POET;MOBQ;ENVX;HUT;RIVN;RGS;GDC;RNA;HROW;FNKO;KPLT,EOSE;GLOW;HUMA;LOGC;PLSE;RYDE;SLQT,FNKO;GDC;HROW;KPLT;RGS;RIVN;RNA,-0.0506233311689533,-0.021365434690515328,-0.02154043469051533,0.000175,4,0.5714285714285714,3,1,0.3333333333333333
B_plus_C,2,2024-07-29,2024-07-26,2024-08-12,2024-08-09,HOLDOUT,10,20,10,0.5,SONG;EBS;UTRS;GLOW;RGS;SNYR;NVAX;REBN;KOSS;WGS;MOBQ;SLQT;LPSN;HROW;EJH;LOGC;TKNO;PLSE;SKIL;ENVX,SONG;EBS;UTRS;RGS;SNYR;NVAX;KOSS;EJH;PLSE;SKIL;GH;SMMT;VISL;SLNH;RYDE;HUMA;RSI;MIRM;UNFI;PMTS,ENVX;GLOW;HROW;LOGC;LPSN;MOBQ;REBN;SLQT;TKNO;WGS,GH;HUMA;MIRM;PMTS;RSI;RYDE;SLNH;SMMT;UNFI;VISL,-0.7043168545495949,-0.7180570048574688,-0.7183070048574688,0.00025,4,0.4,1,1,1.0
B_plus_C,2,2024-08-12,2024-08-09,2024-08-26,2024-08-23,HOLDOUT,10,20,10,0.5,SONG;VBIX;GLOW;YAYO;LUMN;HROW;MOBQ;TKNO;GDC;RGS;TLSA;RCAT;LOGC;LPSN;PLSE;EOSE;KINS;LICN;EJH;LTH,SONG;VBIX;YAYO;MOBQ;TKNO;LOGC;LPSN;PLSE;LICN;EJH;RNA;UPC;RUN;WGS;LENZ;HUMA;VISL;OCUL;ULS;ZUMZ,EOSE;GDC;GLOW;HROW;KINS;LTH;LUMN;RCAT;RGS;TLSA,HUMA;LENZ;OCUL;RNA;RUN;ULS;UPC;VISL;WGS;ZUMZ,-0.20179049935051507,-0.31389879520350633,-0.3141487952035063,0.00025,4,0.4,2,1,0.5
B_plus_C,2,2024-08-26,2024-08-23,2024-09-10,2024-09-09,HOLDOUT,10,20,9,0.45,SONG;VBIX;GLOW;LUMN;VRAX;GDC;SNYR;RGS;EOSE;RCAT;NUTX;SMMT;TKNO;HROW;MOBQ;REPL;IHRT;HRTG;YOU;KINS,LUMN;SNYR;RGS;RCAT;SMMT;TKNO;HROW;MOBQ;REPL;IHRT;YOU;SLNH;WGS;UPST;JVA;ZUMZ;VHC;POET;LGVN;MIRM,EOSE;GDC;GLOW;HRTG;KINS;NUTX;SONG;VBIX;VRAX,JVA;LGVN;MIRM;POET;SLNH;UPST;VHC;WGS;ZUMZ,-0.09955280505128117,-0.08452370917223319,-0.08474870917223319,0.00022500000000000002,4,0.4444444444444444,6,2,0.3333333333333333
B_plus_C,2,2024-09-10,2024-09-09,2024-09-24,2024-09-23,HOLDOUT,10,20,13,0.65,SONG;VIVE;VBIX;GLOW;LUMN;SNYR;GDC;RGS;NUTX;LASE;RCAT;RYDE;EOSE;SMMT;FOA;TKNO;HROW;TISI;TIL;HRTG,VIVE;VBIX;SNYR;GDC;RGS;EOSE;HRTG;RCON;LCFY;KINS;ECX;YOU;PRM;MOBQ;MIRM;UNIT;GDYN;HNST;FISI;TGTX,FOA;GLOW;HROW;LASE;LUMN;NUTX;RCAT;RYDE;SMMT;SONG;TIL;TISI;TKNO,ECX;FISI;GDYN;HNST;KINS;LCFY;MIRM;MOBQ;PRM;RCON;TGTX;UNIT;YOU,-0.3396442916119674,-0.2679762592456375,-0.2683012592456375,0.00032500000000000004,7,0.5384615384615384,1,0,0.0
B_plus_C,2,2024-09-24,2024-09-23,2024-10-08,2024-10-07,HOLDOUT,10,20,10,0.5,VBIX;LASE;SNYR;LUMN;TIL;NUTX;TKNO;RCAT;SMMT;PRKR;GDC;POET;LODE;RMTI;HRTG;GEVO;LUNR;UNIT;SKE;HROW,VBIX;SNYR;LUMN;NUTX;TKNO;RCAT;PRKR;UNIT;SKE;HROW;ZIVO;RCON;KINS;LCFY;ZETA;GNSS;YOU;PHAT;PRM;EOSE,GDC;GEVO;HRTG;LASE;LODE;LUNR;POET;RMTI;SMMT;TIL,EOSE;GNSS;KINS;LCFY;PHAT;PRM;RCON;YOU;ZETA;ZIVO,-0.13453535340176692,0.009262724691806291,0.00901272469180629,0.00025,6,0.6,5,4,0.8
B_plus_C,2,2024-10-08,2024-10-07,2024-10-22,2024-10-21,HOLDOUT,10,20,9,0.45,LGCY;VBIX;VIVE;YAYO;LUMN;NUTX;TKNO;TIL;GEVO;LODE;SRRK;TISI;PRKR;SOFO;TIGR;ZIVO;USGO;HROW;RCAT;VHI,LGCY;VIVE;YAYO;NUTX;GEVO;LODE;PRKR;SOFO;ZIVO;HROW;VHI;LCFY;LFVN;ZETA;VRDN;FOA;UNIT;RCON;RIGL;SNBR,LUMN;RCAT;SRRK;TIGR;TIL;TISI;TKNO;USGO;VBIX,FOA;LCFY;LFVN;RCON;RIGL;SNBR;UNIT;VRDN;ZETA,-0.05265715265776919,-0.018410736818725383,-0.018635736818725383,0.00022500000000000002,3,0.3333333333333333,2,1,0.5
B_plus_C,2,2024-10-22,2024-10-21,2024-11-05,2024-11-04,HOLDOUT,10,20,9,0.45,LGCY;RENO;GEVO;YAYO;LUMN;PRKR;LODE;NUTX;LTBR;LASE;SNAL;SRRK;HROW;TIL;IDXG;ZIVO;LEU;ZBIO;RKLB;RCON,LUMN;PRKR;LODE;NUTX;SNAL;SRRK;HROW;TIL;ZBIO;RKLB;RCON;MI;UPST;POWL;USAS;SNWV;VHI;ULCC;LB;SMMT,GEVO;IDXG;LASE;LEU;LGCY;LTBR;RENO;YAYO;ZIVO,LB;MI;POWL;SMMT;SNWV;ULCC;UPST;USAS;VHI,-0.11253922628615998,-0.08513621366118541,-0.08536121366118542,0.00022500000000000002,7,0.7777777777777778,4,1,0.25
B_plus_C,2,2024-11-05,2024-11-04,2024-11-19,2024-11-18,HOLDOUT,10,20,14,0.7,SNYR;LGCY;ELYS;PRKR;GEVO;RENO;MNPR;HMNY;NUTX;SMAP;SPPL;WGS;RKLB;LTBR;SRRK;LODE;NXL;RMTI;GLUE;RDDT,SNYR;MNPR;NUTX;SRRK;RMTI;GLUE;ZIVO;PDEX;HGAS;TIL;SNWV;LEE;SMR;REE;MI;SLI;HCTI;EOSE;SMMT;USAS,ELYS;GEVO;HMNY;LGCY;LODE;LTBR;NXL;PRKR;RDDT;RENO;RKLB;SMAP;SPPL;WGS,EOSE;HCTI;HGAS;LEE;MI;PDEX;REE;SLI;SMMT;SMR;SNWV;TIL;USAS;ZIVO,-0.09814983172973955,0.1998494406228209,0.1994994406228209,0.00035,8,0.5714285714285714,4,4,1.0
B_plus_C,2,2024-11-19,2024-11-18,2024-12-04,2024-12-03,HOLDOUT,10,20,10,0.5,SNWV;SNYR;LGCY;YRIV;KGJI;YAYO;PRKR;MNPR;ELOX;FOA;NXL;SMR;SMAP;RKLB;SPPL;MSTR;YYGH;MRAI;RDDT;ZIVO,SNYR;YRIV;YAYO;PRKR;MNPR;ELOX;NXL;SMR;RDDT;ZIVO;KOD;PDEX;SOFI;HUT;LMND;USEG;PLCE;USLM;PRCH;GEO,FOA;KGJI;LGCY;MRAI;MSTR;RKLB;SMAP;SNWV;SPPL;YYGH,GEO;HUT;KOD;LMND;PDEX;PLCE;PRCH;SOFI;USEG;USLM,-0.18922004059722694,0.12455629997925141,0.12430629997925141,0.00025,5,0.5,5,3,0.6
B_plus_C,2,2024-12-04,2024-12-03,2024-12-18,2024-12-17,HOLDOUT,10,20,12,0.6,SNWV;LGCY;SNYR;UTRS;YRIV;SSII;MNPR;PRKR;UMAC;KULR;NXL;SRFM;YAYO;PRCH;RKLB;MVST;RGTI;SRRK;SMR;RCAT,SNYR;UTRS;SSII;PRKR;NXL;YAYO;RKLB;SRRK;LUNR;LSF;REE;RDDT;PCT;PDEX;PLBY;USDP;LMND;USGO;KLTR;SOFI,KULR;LGCY;MNPR;MVST;PRCH;RCAT;RGTI;SMR;SNWV;SRFM;UMAC;YRIV,KLTR;LMND;LSF;LUNR;PCT;PDEX;PLBY;RDDT;REE;SOFI;USDP;USGO,-0.21304636188179985,-0.2993098387111927,-0.29960983871119273,0.00030000000000000003,6,0.5,4,3,0.75
B_plus_C,2,2024-12-18,2024-12-17,2025-01-03,2025-01-02,HOLDOUT,10,20,10,0.5,SNWV;LGCY;SONX;UTRS;RGTI;SNYR;LAES;UMAC;YRIV;ELOX;KULR;NXL;MNPR;SRRK;SOUN;RKLB;VUZI;KOD;IKT;SATL,SONX;UTRS;SNYR;UMAC;KULR;MNPR;SRRK;RKLB;VUZI;IKT;REAL;PRCH;MVST;MSTR;SRFM;RDDT;ZVIA;HUT;NA;ECOR,ELOX;KOD;LAES;LGCY;NXL;RGTI;SATL;SNWV;SOUN;YRIV,ECOR;HUT;MSTR;MVST;NA;PRCH;RDDT;REAL;SRFM;ZVIA,-0.6152082861520819,-0.1561288816510719,-0.1563788816510719,0.00025,5,0.5,6,4,0.6666666666666666
B_plus_C,2,2025-01-03,2025-01-02,2025-01-21,2025-01-17,HOLDOUT,10,20,13,0.65,SNWV;RGTI;LAES;SONX;SNYR;NXTP;KULR;UMAC;HTCO;MVST;SRRK;PDYN;NXL;FBRX;ZVIA;SOUN;HOVR;RVSN;HTCR;VUZI,NXTP;UMAC;HTCO;NXL;FBRX;ZVIA;SOUN;RCAT;PRCH;HSAI;JYD;FOA;RKLB;LUNR;RDW;IKT;SNAL;MYND;RDDT;SNT,HOVR;HTCR;KULR;LAES;MVST;PDYN;RGTI;RVSN;SNWV;SNYR;SONX;SRRK;VUZI,FOA;HSAI;IKT;JYD;LUNR;MYND;PRCH;RCAT;RDDT;RDW;RKLB;SNAL;SNT,-0.22415726267212377,-0.11103043347015511,-0.11135543347015511,0.00032500000000000004,10,0.7692307692307693,2,2,1.0
B_plus_C,2,2025-01-21,2025-01-17,2025-02-04,2025-02-03,HOLDOUT,10,20,12,0.6,SNWV;SONX;NXTP;SNYR;RGTI;LAES;MVST;UMAC;KULR;ZVIA;HTCO;SPCB;RR;STFS;MNPR;HSAI;NTRP;VOLT;FBRX;SMAP,SONX;NXTP;UMAC;ZVIA;HTCO;MNPR;HSAI;NTRP;REAL;JYD;PDYN;SATL;FOA;PLBY;GEO;ENSC;ICCM;RDDT;RRTS;SNT,FBRX;KULR;LAES;MVST;RGTI;RR;SMAP;SNWV;SNYR;SPCB;STFS;VOLT,ENSC;FOA;GEO;ICCM;JYD;PDYN;PLBY;RDDT;REAL;RRTS;SATL;SNT,-0.445955927652194,-0.24640375616186777,-0.24670375616186777,0.00030000000000000003,8,0.6666666666666666,3,3,1.0
B_plus_C,2,2025-02-04,2025-02-03,2025-02-19,2025-02-18,HOLDOUT,10,20,13,0.65,SNWV;LENS;EDGE;SONX;RGTI;KULR;MVST;LAES;UMAC;NVNI;JYD;SANW;NTRP;VUZI;TGEN;HSAI;SPCB;RR;REAL;VOLT,SONX;RGTI;NVNI;JYD;VUZI;HSAI;SPCB;PDYN;STIM;RDW;LUNR;RCAT;MIND;RRTS;RKLB;SALM;SNT;KGEI;SSII;EMITF,EDGE;KULR;LAES;LENS;MVST;NTRP;REAL;RR;SANW;SNWV;TGEN;UMAC;VOLT,EMITF;KGEI;LUNR;MIND;PDYN;RCAT;RDW;RKLB;RRTS;SALM;SNT;SSII;STIM,-0.06427887014308553,0.03503095990850715,0.03470595990850715,0.00032500000000000004,7,0.5384615384615384,0,0,
B_plus_C,2,2025-02-19,2025-02-18,2025-03-05,2025-03-04,HOLDOUT,10,20,6,0.3,SNWV;SONX;LENS;EDGE;STIM;RGTI;LAES;RRTS;KULR;VIVE;REBN;SRAX;HSAI;SATL;PDYN;TOI;RR;VUZI;RPID;SSII,SNWV;SONX;STIM;LAES;KULR;VIVE;REBN;SRAX;HSAI;SATL;PDYN;TOI;RR;SSII;SPCB;VATE;SRFM;MIND;MVST;NTRP,EDGE;LENS;RGTI;RPID;RRTS;VUZI,MIND;MVST;NTRP;SPCB;SRFM;VATE,-0.23393036750322285,-0.2782286286239416,-0.2783786286239416,0.00015000000000000001,5,0.8333333333333334,3,2,0.6666666666666666
B_plus_C,2,2025-03-05,2025-03-04,2025-03-19,2025-03-18,HOLDOUT,10,20,10,0.5,PPCB;LENS;EDGE;SONX;ELOX;VIVE;STIM;LAES;YRIV;TOI;YAYO;SONG;VRM;REBN;RRTS;JZXN;JYD;VOLT;SSII;REED,SONX;ELOX;VIVE;YAYO;SONG;VRM;REBN;RRTS;SSII;REED;KBNT;SRAX;HSAI;SSRM;ELTX;VHC;KORE;LTBR;EMITF;MPAA,EDGE;JYD;JZXN;LAES;LENS;PPCB;STIM;TOI;VOLT;YRIV,ELTX;EMITF;HSAI;KBNT;KORE;LTBR;MPAA;SRAX;SSRM;VHC,0.15295120029647408,0.11894213644663613,0.11869213644663613,0.00025,2,0.2,1,0,0.0
B_plus_C,2,2025-03-19,2025-03-18,2025-04-02,2025-04-01,HOLDOUT,10,20,7,0.35,PPCB;KLDO;LENS;EDGE;SONG;NXTP;SOFO;YRIV;ELOX;MGAM;RGC;RENO;STIM;VRM;TOI;REBN;JZXN;SALM;PGEN;SLVR,PPCB;KLDO;NXTP;SOFO;YRIV;MGAM;RENO;STIM;VRM;TOI;JZXN;PGEN;SLVR;TMC;RRTS;NTCL;SSII;RPID;LNSR;REED,EDGE;ELOX;LENS;REBN;RGC;SALM;SONG,LNSR;NTCL;REED;RPID;RRTS;SSII;TMC,-0.4320648114801074,-0.22733888976893954,-0.22751388976893955,0.000175,5,0.7142857142857143,2,0,0.0
B_plus_C,2,2025-04-02,2025-04-01,2025-04-16,2025-04-15,HOLDOUT,10,20,9,0.45,PPCB;SOLS;KGJI;UTRS;LENS;EDGE;KLDO;YAYO;SONG;RENO;RGC;VRM;TOI;MGAM;MLGO;RPID;EGRX;OCG;JZXN;STIM,PPCB;SOLS;KGJI;UTRS;KLDO;YAYO;RENO;VRM;TOI;MGAM;RPID;SALM;REED;NAK;LEDS;IHS;YHGJ;LUCD;MPTI;GIFT,EDGE;EGRX;JZXN;LENS;MLGO;OCG;RGC;SONG;STIM,GIFT;IHS;LEDS;LUCD;MPTI;NAK;REED;SALM;YHGJ,-0.10094877191895982,-0.09883820875835463,-0.09906320875835463,0.00022500000000000002,7,0.7777777777777778,1,1,1.0
B_plus_C,2,2025-04-16,2025-04-15,2025-05-01,2025-04-30,HOLDOUT,10,20,8,0.4,PPCB;KGJI;YAYO;SOLS;LENS;EDGE;MGAM;KLDO;SONG;IMRA;RGC;TOI;VRM;RENO;ELOX;NUTX;JZXN;MLGO;OCG;VBIX,KGJI;YAYO;SOLS;MGAM;KLDO;IMRA;RGC;TOI;VRM;RENO;ELOX;OCG;REBN;LCAP;YHGJ;RAY;IDR;GIFT;IHS;EJH,EDGE;JZXN;LENS;MLGO;NUTX;PPCB;SONG;VBIX,EJH;GIFT;IDR;IHS;LCAP;RAY;REBN;YHGJ,-0.3060045267443531,-0.23383840531881178,-0.2340384053188118,0.0002,3,0.375,2,1,0.5
B_plus_C,2,2025-05-01,2025-04-30,2025-05-15,2025-05-14,HOLDOUT,10,20,2,0.1,PPCB;KGJI;MGAM;SOLS;NXTP;RGC;YAYO;SOFO;SPWR;KLDO;IMRA;VRM;ELOX;OCG;SONG;VBIX;KBNT;FLAG;ELPW;SKBL,PPCB;KGJI;MGAM;SOLS;NXTP;YAYO;SOFO;SPWR;KLDO;VRM;ELOX;OCG;SONG;VBIX;KBNT;FLAG;ELPW;SKBL;TOI;PNBK,IMRA;RGC,PNBK;TOI,0.13002943177548015,0.058669712522123586,0.058619712522123585,5e-05,2,1.0,3,0,0.0
